#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Basim Karbalaei / باسم الكربلائي @UCLlMiPx_v5jFahvImDu_EFQ,9.3M,0.1%,Kuwait,,2.8M
2,Alafasy @UCmMcOjsVehVlEOteyrhjI2Q,7.5M,-,Kuwait,,2.2M
3,D-Gray - ديكراي @UC-bqx0CEnWLZ-o64hFvsnsQ,7.5M,1.4%,Kuwait,,2.2M
4,Kwili @UCGnCvNgWZ3T7hJJajjGYucA,5.7M,2.8%,Kuwait,,1.7M
5,Bjlife @UCoWHUkZf4bATsTlnqcNVPfw,5.6M,0.3%,Kuwait,,1.7M
6,عشوائيات فكرية @UC65ooHQczTQqxCyu2EN5LyQ,4M,-,Kuwait,,1.2M
7,Noor Family @UCYCK2ylr_-t-hVgRIb0pTPA,3M,-,Kuwait,,891K
8,يوميات دكتورة خلود @UC8k9ECR1fv4WWZzP5krv90w,2.9M,-,Kuwait,,879K
9,هيليوم @UCcHNviEBSkpJK-IxFIckXJA,2.8M,-,Kuwait,,825K
10,حسين ال نجار 25 Hussein Al Najjar @UCM35tjYF9lrZDh3gCWtw8hw,2.7M,-,Kuwait,Celebrity,810K
11,فريق عدنان @UCIpEamrGaiRFHNOee9dtE3g,2.6M,0.5%,Kuwait,,768K
12,ابو طلال الحمراني - سوالف طريق @UCR9SR-N3X8eKObeWdYYd6_g,2.4M,0.8%,Kuwait,,720K
13,Fares Ashour @UCguZq3Wm3YP9-UnL7VufcfA,2M,4.8%,Kuwait,,588K
14,Know Islam إعرف الإسلام @UCUWEC3K-a6govOtYeuprS5g,1.8M,0.1%,Kuwait,,540K
15,EM - عيسى المرزوق @UCAGIfMKaGF-jGydbYXBN4RQ,1.7M,0.8%,Kuwait,,522K
16,NOOR Q8 @UC_pK-DCeRqGfo9zLiLrJiMQ,1.7M,-,Kuwait,,516K
17,الشيخ نبيل العوضي @UCpPZKwayH_pWPF20Ls0hgVw,1.6M,0.1%,Kuwait,,489K
18,Sayed Astora @UCwKnF7alcD_dI_3Ff-_dDwA,1.6M,0.1%,Kuwait,,483K
19,Alj Sisters @UCZP7UtnnZxZ8r85CXH-iUsQ,1.5M,-,Kuwait,,462K
20,drjasemtv @UCRA5jakSPjVxrnA-aXpVRgQ,1.5M,-,Kuwait,,441K
21,Khattafya @UCpbAZ7JYN58L7s3Bry7nWNQ,1.3M,-,Kuwait,,402K
22,LUJAIN “‫لجين الظفيري‬‎” GLAM @UCRp8zrqzLgiBdbuXP6XvDYw,1.3M,0.2%,Kuwait,Beauty,384K
23,أروع المقاطع الإسلامية @UCsK6LdKTE82oN76uHRXfxEQ,1.3M,-,Kuwait,,381K
