#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Noel Deyzel🇿🇦 @noeldeyzel_bodybuilder,5.8M,-,South Africa,Fitness and Health,1.7M
2,Sphokuhle.n @sphokuhle.n,3.8M,-,South Africa,,1.1M
3,Daniel Braun @danieltbraun,3.4M,-,South Africa,,1M
4,Dr. Siyamak Saleh @doctor.siya,2.5M,-,South Africa,Education Entertainment and Music,750K
5,Ndlovu Youth Choir @ndlovuyouthchoir,1.9M,12.6%,South Africa,Entertainment and Music Education,570K
6,Nathan @nathanmolefe,1.5M,-,South Africa,Entertainment and Music,450K
7,Nombuso Masondo @nombuso_98,1.5M,-,South Africa,Beauty and Self Care Entertainment and Music,450K
8,Chad Jones @chadjones957,1.4M,-,South Africa,Entertainment and Music Funny,420K
9,Mandisi Tshingana @mxndisi,1.4M,1.3%,South Africa,Entertainment and Music Funny,420K
10,Semone Skosan @semoneskosan,1.2M,-,South Africa,,360K
11,BI Phakathi @biphakathi1,1.1M,0.4%,South Africa,Education Life and Society,330K
12,R.M Phoolo @casspernyovest,1M,-,South Africa,Entertainment and Music,300K
13,Royal Family @harryandmeghan_,963.2K,-,South Africa,,289K
14,AFRIKA IS ALKEBULAN @swiry_nyar_kano,913K,0.6%,South Africa,,273.9K
15,Tallie Dar @talliedar,891.7K,0.7%,South Africa,Fashion and Accessories,267.5K
16,muser @supercrazyanimals,883.6K,0.2%,South Africa,,265.1K
17,Danyal @danyalllx,878.7K,-,South Africa,Beauty and Self Care,263.6K
18,lxndi @_lxndi,875.2K,-,South Africa,Entertainment and Music,262.6K
19,Bontle Modiselle @bontle_ba_afrika,831.7K,0.1%,South Africa,,249.5K
20,brianna @briannakaylynn,831.1K,-,South Africa,Sports Fitness,249.3K
21,Makhadzi Music @makhadzimusic,818.3K,0.1%,South Africa,,245.5K
22,Pastor Peniel🇿🇦 @mispenny,801.5K,0.2%,South Africa,,240.5K
23,Mehlo @mehlomakhulu,783.4K,0.1%,South Africa,,235K
24,Quincy Jones @quinxxysworld,782.3K,-,South Africa,Fashion and Accessories,234.7K
25,Matthew J Power @matthew_j_power,764K,-,South Africa,Entertainment and Music Sports,229.2K
26,DJ 🎧Wami @owami_mafokate,746.9K,-,South Africa,,224.1K
27,BenlyGaming @benlygaming1,740.3K,-,South Africa,,222.1K
28,wildnoutedits @wildnoutedits_,732K,-,South Africa,,219.6K
29,S.eemah_ @s.eemah_,682.2K,-,South Africa,,204.7K
30,Mudau Rotondwa @the_real_divar,674.5K,0.4%,South Africa,Fashion and Accessories,202.4K
31,Costa Titch @costatitch,666.8K,0.2%,South Africa,Entertainment and Music,200K
32,gilberthoyf @gilberthoy,664.7K,-,South Africa,,199.4K
33,Sneziey Msomi @snezieymsomi,656.4K,3.1%,South Africa,Entertainment and Music Music,196.9K
34,Prince Dube @pd_jokes,651.1K,-,South Africa,Entertainment and Music,195.3K
35,Mthobisi Skhosana @mthobisiskhosana,645.3K,-,South Africa,,193.6K
36,Noko Mashaba 💀 @nokomashabax,642.2K,0.8%,South Africa,,192.7K
37,Makgantlela @makgantlela,638.4K,-,South Africa,Entertainment and Music,191.5K
38,Mabore Masipa @pretty.pree4,637.6K,-,South Africa,,191.3K
