#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Die Antwoord @UC6DicDItkLQ7N4ag1JS5mqg,3.3M,1.3%,South Africa,,978K
2,Noel Deyzel @UCMp-0bU-PA7BNNR-zIvEydA,2.9M,-,South Africa,,864K
3,Openmic Productions @UCzMzPGGVKpjZAJy1aOAUieA,2.4M,-,South Africa,Marketing and Advertising Music,732K
4,The Supa Strikas - Kids Soccer Cartoon @UCdtojT_ZwTRlZThoBSMVhoQ,2M,-,South Africa,,597K
5,Boomerang Africa @UCgGq2xHDvUHSUzs7VOIdKKw,2M,-,South Africa,,594K
6,Cartoon Network Africa @UCYXAcMNZRdYkR-vKV3OO1DQ,1.9M,-,South Africa,Travel Video Gaming,555K
7,SABC News @UC8yH-uI81UUtEMDsowQyx1g,1.6M,-,South Africa,,480K
8,Pastor Alph Lukau @UCmBMGitwFg3dDFNtOSQT1JQ,1.5M,-,South Africa,,435K
9,Hayls World @haylsworld,1.3M,0.4%,South Africa,,393K
10,Wian @UC3xgevNpGmAgWpdjtTXR20w,1.2M,-,South Africa,,360K
11,DJ Arch Jnr @UCQ1hYup0TxMjuGInZFkftzA,1.2M,-,South Africa,,345K
12,The Kiffness @UCFy846QdKs3LbLgBpSqPcdg,1.2M,2.7%,South Africa,,345K
13,michael jamison @UC3SIm-UNl4Ou381-PYKzU8w,1.1M,-,South Africa,Pets,342K
14,OMFilms @UCEZ6QFA7F37E--lqew7wbAQ,1.1M,-,South Africa,,333K
15,Nasty_C @UC01ompoZ0RMCuWP2ZODqzbg,947K,0.4%,South Africa,,284.1K
16,Spirittunez @UCVTDsWA7ItkDj9vt9Kt_oCw,942K,-,South Africa,,282.6K
17,MzansiMagicOfficial @UCSEibSG6dlUJvkC40IpNMRQ,931K,-,South Africa,,279.3K
18,DLM Men's Lifestyle @UC07qAfGd_Tqu8xRG6yPtw3A,863K,-,South Africa,,258.9K
19,Steegs Vlogs @UCrwNyJioqAkfjQgqpQE-VtA,863K,-,South Africa,,258.9K
20,Zee World Africa @UCdxk_T-82-s_J4ChPpw2sdg,829K,-,South Africa,,248.7K
21,MDM Sketch Comedy @UCedZvSQVma70F1O67NOuYZw,803K,-,South Africa,,240.9K
22,Zee TV Africa @UC5QOxgivpL-StHjEaEu92gg,802K,-,South Africa,,240.6K
23,Dan Mace @UCZfPrUL62TN74Mmrn-O_pZQ,795K,0.4%,South Africa,,238.5K
24,MacG @UC7BXdXFxVgMPKmBeDgx2QrQ,770K,1.3%,South Africa,,231K
25,Lasizwe Dambuza @UCVbVao4QtBLarbX01DX9YRg,763K,0.3%,South Africa,,228.9K
26,Ambitiouz Entertainment @UCniUHTOy5nONQG1M4sSIHQg,736K,0.2%,South Africa,,220.8K
27,Mziiki @UCgyz0qRzl96ydHBxkPD1pBw,715K,-,South Africa,,214.5K
28,Caitlin De Ville @UCo5K4hzIXcf2qhFAQpwUdxg,703K,0.2%,South Africa,,210.9K
29,MajorLeagueDjz @UCazIPE4aYxzcAjaBoSspLHw,687K,0.4%,South Africa,,206.1K
30,Zeus Studios @UC88vhhMsuOtE7hk2Ys_YEuA,658K,-,South Africa,,197.4K
31,Prophet Shepherd Bushiri @UCcbBHQXuSkw8Me1vnY-u4bw,637K,-,South Africa,,191.1K
32,Cricket South Africa @UCzevPCfP7MtRqOB0ZkU5cwg,578K,-,South Africa,,173.4K
33,Make Afrika Great @UCKLSjhp6XZUEYDT1DMcrj8w,540K,-,South Africa,,162K
34,LEON GUMEDE @UCIYIqQy8QwD5MEOachFjr6A,518K,-,South Africa,,155.4K
35,Lloyiso @UC_jBXeWtwdqV14jldwAgsWg,510K,-,South Africa,,153K
36,Evangelist Gabriel Fernandes @UCTnXL2SKHAo0fHVW1WSaqfw,493K,0.3%,South Africa,,147.9K
37,Zee Magic @UC8WD329DJWB2DTYLQTUpUuw,487K,-,South Africa,,146.1K
38,90 Second IQ Boosters @UCFLqqGVE_E8G3Sn-nhKmkAQ,472K,-,South Africa,,141.6K
39,Ramscomics @UCDjBqVmjUMFipzcINJbgOVQ,459K,2.9%,South Africa,,137.7K
40,WildEarth @UCV6HJBZD_hZcIX9JVJ3dCXQ,456K,-,South Africa,Video Gaming,136.8K
41,you belong @UCAVmHjQH2rGQ58MGEPlLSWA,455K,-,South Africa,,136.5K
42,MaroGamingStudio8k @UCSUcdHS_ZyQmqTgKXhJ3RxQ,450K,-,South Africa,,135K
43,MalaMala Game Reserve @UCry5EFdbEMavAhQZht_nVbw,437K,-,South Africa,Video Gaming,131.1K
44,Dj Maphorisa @UCFXyVm03fMlzI4B4sQkDtBA,424K,3.3%,South Africa,,127.2K
45,Jono Dry @UC1ez5vPW1WtzXLd1G18XI3w,411K,0.3%,South Africa,,123.3K
