#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
60,RICH MONALISA @mawhoo_,12.4K,1.77%,South Africa,Entertainment & Music,3.7K
61,Spura Ke Starra @_spura,11.6K,2.88%,South Africa,Arts & Crafts,3.5K
62,Lluvia Faye🤍 @king_lluvia,11.6K,0.75%,South Africa,Fitness & Health Fashion & Accessories,3.5K
63,HUNGANI NDLOVU @hunganindlovu,11.2K,0.7%,South Africa,Acting & Drama Entertainment & Music,3.3K
64,rowlene 🐈‍⬛💕 @rowlene_sa,11.1K,0.36%,South Africa,Entertainment & Music,3.3K
65,Boitumelo Kelebone Katali @stylesbytumi,10.9K,0.24%,South Africa,Fashion & Accessories Product Education Product Showcase,3.3K
66,Sipho Alphi Mkhwanazi @alphi_sipho,10.9K,1.48%,South Africa,Entertainment & Music,3.3K
67,ProVerb @proverbmusic,10.8K,0.46%,South Africa,Entertainment & Music,3.2K
68,Clicks_SA | Beauty @clicks_sa,10.7K,0.5%,South Africa,Product Education,3.2K
69,ANELISA x ASANELE @sobekwatwins,10.7K,-,South Africa,Fashion & Accessories,3.2K
70,Rolene Strauss @rolenestrauss,10.6K,0.55%,South Africa,Education,3.2K
71,MAXHOSA AFRICA™ @maxhosa,10.6K,1.25%,South Africa,Fashion & Accessories,3.2K
72,Mr_mbilimbili(Morio) @mr_mbilimbili,10.6K,1.78%,South Africa,Entertainment & Music Funny,3.2K
73,Hayleigh Chamberlain @haylsworld,10.5K,0.93%,South Africa,Product Education Travel,3.2K
74,Lunga Shabalala 🥇 @lunga_shabalala,10.5K,1.29%,South Africa,Entertainment & Music,3.1K
75,Superbalist.com @superbalist,10.4K,0.46%,South Africa,Fashion & Accessories,3.1K
76,khaya dlanga @khayadlanga,10.3K,1.03%,South Africa,Education,3.1K
77,Rachel Kolisi @rachelkolisi,10.2K,0.71%,South Africa,family Education,3.1K
78,Tumelo Candice Modiselle @candicemodiselle,9.9K,-,South Africa,Entertainment & Music,3K
79,BO$$ @barbiie.stallion,9.8K,0.39%,South Africa,Entertainment & Music,2.9K
80,Thapelo Mokoena @mokoenalive,9.8K,1.24%,South Africa,Acting & Drama,2.9K
81,MAJORSTEEZ 🇿🇦 @officialmajorsteez,9.5K,1.62%,South Africa,Entertainment & Music,2.9K
82,Jeandre Olivier @lil_machine6,9.5K,1.42%,South Africa,Entertainment & Music,2.9K
83,Tshepi Vundla @tshepivundla,9.4K,0.51%,South Africa,Fashion & Accessories family Beauty & Self Care,2.8K
84,❤️🌈Paballo Lebeko🇿🇦 @parbie_broox,9.2K,0.64%,South Africa,Beauty & Self Care,2.8K
85,Monte OZ @monteozafrica,9.2K,0.21%,South Africa,Travel Fashion & Accessories,2.8K
86,OneDayOnly.co.za @onedayonlycoza,9K,0.28%,South Africa,Product Showcase,2.7K
87,Red Bull South Africa @redbullza,9K,0.51%,South Africa,Outdoor Activity Sports,2.7K
88,Cell C Sharks @sharksrugby,8.8K,0.85%,South Africa,Sports,2.6K
89,Nobuntu Carol Thango @missthango,8.8K,0.08%,South Africa,Fitness & Health,2.6K
90,BASETSANA SIKHAKHANE🇿🇦 @ntom_bie,8.5K,0.37%,South Africa,Fitness & Health Fashion & Accessories,2.6K
91,CapeTownMagazine.com @capetownmag,8.3K,0.18%,South Africa,Travel,2.5K
92,Nathan @nathanmolefe,8.2K,6.4%,South Africa,Auto and Vehicles Entertainment & Music Funny,2.5K
93,PRECIOUS | Wedding & Event Planner @precioustheplanner,8.2K,-,South Africa,Romance & Wedding,2.5K
94,ZULU MKHATHINI @zulumkhathini,8.2K,0.18%,South Africa,Entertainment & Music,2.4K
95,Social Media Specialist @nochill_god,8.1K,0.14%,South Africa,Entertainment & Music Funny,2.4K
96,Online Magazine South Africa @mzansi_shakers,8.1K,0.13%,South Africa,Food Travel Entertainment & Music,2.4K
97,JSomething @jsomethingmusic,8.1K,0.55%,South Africa,Entertainment & Music,2.4K
98,Nosipho Makhanya @nozipho_m_,8.1K,0.15%,South Africa,Fashion & Accessories Entertainment & Music Education,2.4K
99,Shawn Ogulu @shawnogulu,7.9K,0.71%,South Africa,Nature Animals Photography,2.4K
100,𝖳 𝖲 𝖧 𝖤 𝖦 𝖮 𝖬 𝖠 𝖭 𝖢 𝖧 𝖤 🧿 @msmanche,7.9K,0.22%,South Africa,Fashion & Accessories Business & Entrepreneurship family,2.4K
