rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Spinnin' Records @UCpDJl2EmP7Oh90Vylx0dZtA,29.7M,-,Netherlands,,8.9M,youtube,netherlands,False,2024,NA,NA
2,Martin Garrix @UC5H_KXkPbEsGs0tFt8R35mA,14.4M,-,Netherlands,,4.3M,youtube,netherlands,False,2024,NA,NA
3,Trap City @UC65afEgL62PGFWXY7n6CUbA,14.1M,-,Netherlands,Music,4.2M,youtube,netherlands,False,2024,Music,MAPPED
4,NikkieTutorials @UCzTKskwIc_-a0cGvCXA848Q,13.9M,2%,Netherlands,,4.2M,youtube,netherlands,False,2024,NA,NA
5,أترو/Atro @UCjf3ZSi7xMu8O9frZZ8FEGg,12.8M,0.2%,Netherlands,,3.8M,youtube,netherlands,False,2024,NA,NA
6,SuperbLyrics @UCy9zjfGD_LGnfaz27K5pvnw,6.4M,-,Netherlands,Music,1.9M,youtube,netherlands,False,2024,Music,MAPPED
7,Silo Entertainment @UCo8q1BVz59Yepk1QPGKLElA,5.9M,-,Netherlands,Celebrity,1.8M,youtube,netherlands,False,2024,Entertainment,MAPPED
8,Saskia's Dansschool @UCOiFUE8BrJaAje9IlSmzCtg,5.7M,-,Netherlands,,1.7M,youtube,netherlands,False,2024,NA,NA
9,Emma Heesters @UCnM_Dh_3p-m3M-1tF0E9Cjw,5.7M,4.2%,Netherlands,,1.7M,youtube,netherlands,False,2024,NA,NA
10,Armin van Buuren @UCu5jfQcpRLm9xhmlSd5S8xw,5.4M,-,Netherlands,,1.6M,youtube,netherlands,False,2024,NA,NA
11,Hardwell @UCPT5Q93YbgJ_7du1gV7UHQQ,5.1M,0.1%,Netherlands,,1.5M,youtube,netherlands,False,2024,NA,NA
12,Armada Music TV @UCGZXYc32ri4D0gSLPf2pZXQ,5M,-,Netherlands,,1.5M,youtube,netherlands,False,2024,NA,NA
13,Fundy @UCCE5NVlm0FhbunMMBT48WAw,4.3M,-,Netherlands,,1.3M,youtube,netherlands,False,2024,NA,NA
14,DTS TRADER @UC-ZrKLhOyohhDYm_0HGRR_A,3.9M,0.3%,Netherlands,,1.2M,youtube,netherlands,False,2024,NA,NA
15,Pick Up Limes @UCq2E1mIwUKMWzCA4liA_XGQ,3.8M,0.5%,Netherlands,,1.2M,youtube,netherlands,False,2024,NA,NA
16,ProjectJamesify @UCwCj-mTphfnjBcRag6MEM2A,3.6M,-,Netherlands,Video Gaming,1.1M,youtube,netherlands,False,2024,Tech&Gaming,MAPPED
17,varlamov @UC101o-vQ2iOj9vr00JUlyKw,3.6M,1.8%,Netherlands,,1.1M,youtube,netherlands,False,2024,NA,NA
