rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Memphis Depay @memphisdepay,17M,1.06%,Netherlands,Sports Soccer,5.1M,instagram,netherlands,False,2024,Sports,MAPPED
2,Martin Garrix @martingarrix,15.6M,1.29%,Netherlands,Entertainment and Music DJ Music Producers,4.7M,instagram,netherlands,False,2024,Music,MAPPED
3,Frenkie de Jong @frenkiedejong,12.8M,0.1%,Netherlands,Sports,3.9M,instagram,netherlands,False,2024,Sports,MAPPED
4,Max Verstappen @maxverstappen1,11.5M,3.69%,Netherlands,Sports Auto and Vehicles Racing,3.5M,instagram,netherlands,False,2024,Sports,MAPPED
5,Hakim Ziyech @hziyech,10.6M,8.53%,Netherlands,Sports Soccer Modeling,3.2M,instagram,netherlands,False,2024,Sports,MAPPED
6,Doutzen Kroes @doutzen,8.7M,0.39%,Netherlands,Fashion and Accessories Modeling,2.6M,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED
7,AFC Ajax @afcajax,8.4M,0.3%,Netherlands,Sports Soccer,2.5M,instagram,netherlands,False,2024,Sports,MAPPED
8,Romee Strijd @romeestrijd,8.3M,0.83%,Netherlands,family Beauty and Self Care Modeling Fashion Model,2.5M,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED
9,Negin Mirsalehi @negin_mirsalehi,7.2M,0.14%,Netherlands,Beauty and Self Care Fashion and Accessories Business and Finance Styling,2.2M,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED
10,Georginio (Gini) Wijnaldum @gwijnaldum,6.1M,1.04%,Netherlands,Sports Music,1.8M,instagram,netherlands,False,2024,Sports,MAPPED
11,•Melisa Aslı Pamuk• @melisapamuk,5.4M,3.09%,Netherlands,Beauty and Self Care Fashion and Accessories Celebrity Actors,1.6M,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED
12,Xavi Simons @xavisimons,5.3M,5.59%,Netherlands,Sports Soccer,1.6M,instagram,netherlands,False,2024,Sports,MAPPED
13,Robin van Persie @robinvanpersie,5.1M,1.1%,Netherlands,Sports,1.5M,instagram,netherlands,False,2024,Sports,MAPPED
14,Armin van Buuren @arminvanbuuren,4.3M,0.53%,Netherlands,Entertainment and Music Modeling,1.3M,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED
15,Jutta Leerdam @juttaleerdam,4.2M,3.31%,Netherlands,Sports Modeling,1.3M,instagram,netherlands,False,2024,Sports,MAPPED
16,Diya Mukherjee @diya_mukherjee_official_,4.1M,1.06%,Netherlands,Beauty and Self Care Fashion and Accessories,1.2M,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED
17,YOLANDA @yolanda.hadid,3.8M,1.67%,Netherlands,Beauty and Self Care Fashion and Accessories family Moms,1.1M,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED
18,Wim Hof @iceman_hof,3.5M,0.8%,Netherlands,Fitness and Health News Coaching Health,1M,instagram,netherlands,False,2024,Sports,MAPPED
19,Lacrim @officielacrim,3M,1.19%,Netherlands,Entertainment and Music Music,915K,instagram,netherlands,False,2024,Music,MAPPED
20,Badr Hari @badrhariofficial,3M,0.35%,Netherlands,Sports Gym Coaching,898.1K,instagram,netherlands,False,2024,Sports,MAPPED
21,Donny van de Beek @donnyvdbeek,2.9M,4.51%,Netherlands,Sports,864.5K,instagram,netherlands,False,2024,Sports,MAPPED
22,Sophie van Oostenbrugge @gainsbybrains,2.4M,0.42%,Netherlands,Fitness and Health Training Coaching,723.6K,instagram,netherlands,False,2024,Sports,MAPPED
23,Don Diablo @dondiablo,2.3M,1.16%,Netherlands,Entertainment and Music Music DJ Producers,675.6K,instagram,netherlands,False,2024,Music,MAPPED
24,Daley Blind @blinddaley,2.2M,2.16%,Netherlands,Sports Soccer,675K,instagram,netherlands,False,2024,Sports,MAPPED
25,Wesley Sneijder @wesleysneijder,2.1M,3.9%,Netherlands,Sports Soccer,641.9K,instagram,netherlands,False,2024,Sports,MAPPED
26,Ryan Babel @ryanbabel,2.1M,0.34%,Netherlands,Sports Business and Finance Celebrities Humor,630.5K,instagram,netherlands,False,2024,Sports,MAPPED
27,Emma Heesters @emmaheesters,2M,0.58%,Netherlands,Art Entertainment Music Singer,614.7K,instagram,netherlands,False,2024,Music,MAPPED
28,Rico Verhoeven @ricoverhoeven,2M,1.09%,Netherlands,Sports Acting and Drama Celebrity Coaching,606.2K,instagram,netherlands,False,2024,Sports,MAPPED
29,Enzo Knol @enzoknol,2M,0.53%,Netherlands,Art Video Blogger,601.3K,instagram,netherlands,False,2024,Lifestyle,MAPPED
30,Diipa Büller-Khosla @diipakhosla,2M,1.93%,Netherlands,Fashion and Accessories Education Upskilling Business and Finance,586.6K,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED
31,OnsOranje @onsoranje,1.9M,0.93%,Netherlands,,559.7K,instagram,netherlands,False,2024,NA,NA
32,Zeynep Kiliçer Gümüş @zeynolu_tatlar,1.8M,2.09%,Netherlands,Food Food and Drink,545K,instagram,netherlands,False,2024,Lifestyle,MAPPED
33,Chantal Janzen @chantaljanzen.official,1.7M,1.78%,Netherlands,Celebrity Music Lifestyle,524.3K,instagram,netherlands,False,2024,Music,MAPPED
34,Monster Energy Yamaha MotoGP @yamahamotogp,1.7M,1%,Netherlands,Auto and Vehicles Sports,520.7K,instagram,netherlands,False,2024,Sports,MAPPED
35,Imaan Hammam @imaanhammam,1.7M,2.86%,Netherlands,Modeling Fashion Photography Fashion Model,515K,instagram,netherlands,False,2024,Beauty&Fashion,MAPPED
36,André Rieu @andrerieu,1.7M,7.45%,Netherlands,Music Film Actors Director,505.4K,instagram,netherlands,False,2024,Music,MAPPED
37,Arjen Robben @arjenrobben,1.7M,10.49%,Netherlands,Sports Personal Finance Soccer,504.1K,instagram,netherlands,False,2024,Sports,MAPPED
38,Edson Alvarez.🦁 @edsonnalvarez,1.6M,11.19%,Netherlands,Sports Actors Virtualization,494K,instagram,netherlands,False,2024,Sports,MAPPED
