rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Gehad hassan👸🏻 @gehadhassann,7.5M,-,Egypt,,2.3M,tiktok,egypt,False,2024,NA,NA
2,Ahmed Helmy @ahmedhelmy,6.9M,-,Egypt,Entertainment and Music,2.1M,tiktok,egypt,False,2024,Music,MAPPED
3,MBC مصر @mbcmasr,4.6M,-,Egypt,,1.4M,tiktok,egypt,False,2024,NA,NA
4,ahmedhassan🇹🇷🇪🇬 @ahmedhhassan0,4.3M,2.6%,Egypt,,1.3M,tiktok,egypt,False,2024,NA,NA
5,ᔕ𝔼ᒪ𝕍ᗩـــسيلڤاـ︎. @mo_selva,3.9M,-,Egypt,,1.2M,tiktok,egypt,False,2024,NA,NA
6,حمو شاكر _Hamo Shaker @hamoshakerofficial,3.4M,0.1%,Egypt,Entertainment and Music,1M,tiktok,egypt,False,2024,Music,MAPPED
7,youssefesawy @youssef_esawy,3.2M,0.2%,Egypt,Fashion and Accessories,960K,tiktok,egypt,False,2024,Beauty&Fashion,MAPPED
8,Bella Tharwat - بيلا ثروت @bella.tharwat,3.1M,-,Egypt,,930K,tiktok,egypt,False,2024,NA,NA
9,"🇪🇬⚡""ALALMEI""⚡🇵🇸 @ashraf_alalmei",2.9M,-,Egypt,,870K,tiktok,egypt,False,2024,NA,NA
10,Enawy | قناوي @abdallahenawy,2.7M,-,Egypt,,810K,tiktok,egypt,False,2024,NA,NA
11,Manga official🥭 @mrmroga,2.4M,0.4%,Egypt,Beauty and Self Care,720K,tiktok,egypt,False,2024,Beauty&Fashion,MAPPED
12,هجرس_HGRAS @hgras1,2.3M,-,Egypt,,690K,tiktok,egypt,False,2024,NA,NA
13,Malak @malakelsheriif17,2.3M,-,Egypt,,690K,tiktok,egypt,False,2024,NA,NA
14,SALMA ADEL 🎤 @salmaadel_official,2.1M,-,Egypt,Entertainment and Music Celebrity Music,630K,tiktok,egypt,False,2024,Music,MAPPED
15,🎨محمد فاروق الرسام🎨 @king_misr,2.1M,0.3%,Egypt,,630K,tiktok,egypt,False,2024,NA,NA
16,اعلاميه ايه خليل @aya19941994,2.1M,-,Egypt,,630K,tiktok,egypt,False,2024,NA,NA
17,Shaimaa Elmaghrapyشيماءالمغربي @shaimaaelmaghrapy,2M,-,Egypt,Entertainment and Music,600K,tiktok,egypt,False,2024,Music,MAPPED
18,🇪🇬﮼ميار﮼عماد﮼نجيب🇪🇬 @mayare.nagiib,2M,-,Egypt,Beauty and Self Care,600K,tiktok,egypt,False,2024,Beauty&Fashion,MAPPED
19,Doctora Eslam 🩺🇪🇬 @doctoraeslam,1.9M,-,Egypt,,570K,tiktok,egypt,False,2024,NA,NA
20,nour @_nonosh_,1.8M,-,Egypt,,540K,tiktok,egypt,False,2024,NA,NA
21,رضا البحراوي @redaelbahrawy.official,1.7M,-,Egypt,Entertainment and Music Music,510K,tiktok,egypt,False,2024,Music,MAPPED
22,princess 🎀👑 @faye_mansour22,1.7M,-,Egypt,,510K,tiktok,egypt,False,2024,NA,NA
23,👑K3m99👑 @kemoo_falco,1.7M,-,Egypt,,510K,tiktok,egypt,False,2024,NA,NA
24,مسرح مصر #مسرح_مصر @theater.misr.official,1.7M,-,Egypt,Entertainment and Music,510K,tiktok,egypt,False,2024,Music,MAPPED
25,Ahmed Zaher @ahmedzaher228,1.6M,-,Egypt,,480K,tiktok,egypt,False,2024,NA,NA
26,🔥🇪🇬𝐀𝐋𝐃𝐀𝐖𝐋𝐘🇪🇬🔥 @alaa.dawlyy,1.5M,-,Egypt,,450K,tiktok,egypt,False,2024,NA,NA
27,FoodDolls @fooddolls,1.4M,-,Egypt,Food,420K,tiktok,egypt,False,2024,Lifestyle,MAPPED
28,Weam Magdy @weammagdy30,1.4M,-,Egypt,,420K,tiktok,egypt,False,2024,NA,NA
29,المبرمج اشرف مصطفي @ashrafzamka,1.4M,-,Egypt,Education Upskilling,420K,tiktok,egypt,False,2024,Knowledge&Info,MAPPED
30,Ahmed Emad @aahmmedx,1.4M,-,Egypt,,420K,tiktok,egypt,False,2024,NA,NA
31,Gemyabdelnasserr @gemyabdelnasserr,1.3M,-,Egypt,,390K,tiktok,egypt,False,2024,NA,NA
32,عرنو @__haron_whdan__,1.3M,-,Egypt,,390K,tiktok,egypt,False,2024,NA,NA
33,لمض افندي 🇪🇬📸 @hassan_soliman11,1.3M,-,Egypt,,390K,tiktok,egypt,False,2024,NA,NA
34,صاحب الكوكب✅ @mohmed.7asona,1.3M,-,Egypt,,390K,tiktok,egypt,False,2024,NA,NA
