#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Daddy Yankee @daddyyankee,48.6M,1.03%,Puerto Rico,Music Modeling Singer,14.6M
2,NICKY JAM @nickyjam,44.2M,0.32%,Puerto Rico,Entertainment and Music Music Management Singer,13.3M
3,@rauwalejandro,18.9M,8.59%,Puerto Rico,,5.7M
4,Ricky Martin @ricky_martin,17.3M,1.1%,Puerto Rico,Entertainment and Music Actors Music Writers,5.2M
5,Llandel Veguilla @yandel,13.1M,0.56%,Puerto Rico,Entertainment and Music Actors Music,3.9M
6,LUNAY @lunay,10.4M,2.16%,Puerto Rico,,3.1M
7,Cosculluela @cosculluela,9.6M,3.05%,Puerto Rico,Entertainment and Music Actors,2.9M
8,Adamari Lopez @adamarilopez,8.9M,0.31%,Puerto Rico,Acting and Drama family Automotive Actors,2.7M
9,Edwin Rosa Vasquez @nengoflowofficial,8.9M,1.81%,Puerto Rico,Entertainment and Music Automotive Songwriting Celebrities,2.7M
10,Justin Quiles AKA J Qui @jquiles,8.7M,0.82%,Puerto Rico,Entertainment and Music Actors,2.6M
11,"De La Ghetto ""De La Geezy"" @delaghetto",8.5M,0.39%,Puerto Rico,"Entertainment and Music Singer Film, Music & Books Animals & Pets",2.5M
12,TRAPERO DE TRAPEROS @bryanttmyers,8M,2.99%,Puerto Rico,Entertainment and Music,2.4M
13,IvyQueenDiva @ivyqueendiva,6.2M,2.07%,Puerto Rico,Entertainment and Music Music Actors Celebrities,1.9M
14,Joan Smalls @joansmalls,6.1M,0.16%,Puerto Rico,Fashion Fashion and Accessories,1.8M
15,Super Jon.Z @jonzmen,5.8M,2.38%,Puerto Rico,"Entertainment and Music Funny Film, Music & Books Celebrities",1.7M
16,Brytiago🐯 @brytiago,5.6M,1.1%,Puerto Rico,Entertainment and Music Actors Music Celebrities,1.7M
17,Tito El Patrón / El Bambino 🦅 @titobambinoelpatron,5.2M,2.11%,Puerto Rico,Entertainment and Music Marketing and Advertising Actors Virtualization,1.6M
