#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Adamari Lopez @adamarilopez,373.6K,0.22%,Puerto Rico,Acting & Drama family,112.1K
2,"De La Ghetto ""GZ"" @delaghetto",350.8K,0.56%,Puerto Rico,Music Entertainment & Music,105.2K
3,Justin Quiles AKA J Qui @jquiles,332.9K,0.32%,Puerto Rico,Entertainment & Music,99.9K
4,Brytiago🐯 @brytiago,156.2K,0.46%,Puerto Rico,Entertainment & Music,46.9K
5,𝓨𝓪𝓻𝓲𝓼𝓱𝓷𝓪 𝓐𝔂𝓪𝓵𝓪 🇵🇷 @yarishna,143.7K,0.49%,Puerto Rico,Fitness & Health Fashion & Accessories,43.1K
6,Kany Garcia @kanygarcia,117.3K,0.41%,Puerto Rico,Entertainment & Music,35.2K
7,Lennox @lennox,111.9K,0.13%,Puerto Rico,Entertainment & Music,33.6K
8,TRAPERO DE TRAPEROS @bryanttmyers,110.5K,2.82%,Puerto Rico,Entertainment & Music,33.1K
9,Barber A-ROD @arod23pr,84.9K,0.16%,Puerto Rico,Finance Product Showcase,25.5K
10,Alex Zurdo @alexzurdomusic,84.3K,-,Puerto Rico,Entertainment & Music Religion & Spirituality,25.3K
11,Ugglytruth @ugglytruth,83.6K,0.32%,Puerto Rico,Funny,25.1K
12,LOS MAGICOS 👻🔮🎩 @casper_magico,80.8K,0.52%,Puerto Rico,Entertainment & Music,24.2K
13,PUERTO RICO 🇵🇷 @puertoricogram,76.5K,0.66%,Puerto Rico,Travel,23K
14,germán rodezel @rodezel,74.6K,3.74%,Puerto Rico,Entertainment & Music,22.4K
15,SUPA @_supapeach,69.5K,0.73%,Puerto Rico,Arts & Crafts Beauty & Self Care,20.8K
16,Tírate Puerto Rico 🇵🇷 @tiratepr,61.5K,0.38%,Puerto Rico,Travel,18.5K
17,Víctor Manuelle @victormanuelleonline,57.5K,-,Puerto Rico,Entertainment & Music,17.2K
18,JACKY 🇵🇷❤️‍🔥 @jackyfontanez,53.4K,0.62%,Puerto Rico,Fashion & Accessories,16K
19,The King🤴🏻 El Mayimbe @bulovasfamily,53.2K,0.26%,Puerto Rico,Fashion & Accessories,16K
20,Mochileando @mochileandopr,36.3K,0.83%,Puerto Rico,Travel,10.9K
21,Dayanara Torres @dayanarapr,32.4K,-,Puerto Rico,Entertainment & Music Romance & Wedding Life & Society,9.7K
22,Jess Val Ortiz @jessvalortiz,30.1K,0.84%,Puerto Rico,Fashion & Accessories,9K
23,El Bokisucio 😈 @luigi21plus,28.4K,-,Puerto Rico,Entertainment & Music,8.5K
24,Jamsha @jamsha,28K,0.33%,Puerto Rico,Entertainment & Music,8.4K
25,Puerto Rico @placespuertorico,27.3K,0.54%,Puerto Rico,Travel,8.2K
26,Janettsy Chiszar @janettsyc,27.1K,0.26%,Puerto Rico,Fitness & Health,8.1K
27,"GOTAY ""EL AUTENTIKO"" @gotayelautentiko",27K,0.08%,Puerto Rico,Music,8.1K
28,LOS DE LA BURLA🤡🎪 @hozwal_,26.9K,0.78%,Puerto Rico,,8.1K
29,PJ Sin Suela @pjsinsuela,26.8K,0.6%,Puerto Rico,Entertainment & Music,8K
30,Antonio Sanchez @elgangster,25.8K,0.29%,Puerto Rico,Entertainment & Music,7.8K
31,Metro Puerto Rico @metropr,22.6K,0.05%,Puerto Rico,News,6.8K
32,"𝐀𝐌𝐀,𝐕𝐈𝐕𝐄 𝐘 𝐃𝐄𝐉𝐀 𝐕𝐈𝐕𝐈𝐑 @jotabenz92",22.5K,0.49%,Puerto Rico,Music,6.8K
33,Angie Rivers @iamangierivers,21K,0.9%,Puerto Rico,Entertainment & Music,6.3K
34,Arnaldo Santiago @diaryoftrips,20.9K,0.84%,Puerto Rico,Travel,6.3K
35,BUUOY 🦉 @buuoy_,20.5K,0.12%,Puerto Rico,Entertainment & Music,6.2K
36,𝕎𝕀𝕃𝕃𝕀𝔼 𝔾𝕆ℕℤ𝔸𝕃𝔼ℤ @wgsalsa,20.4K,0.15%,Puerto Rico,Entertainment & Music,6.1K
37,Aldo E Cardenas @sthebanaldo,20.1K,0.39%,Puerto Rico,Entertainment & Music,6K
38,ISAIAH MIRANDA @isaiahmiranda22,19.9K,0.2%,Puerto Rico,Fitness & Health,6K
39,MΛCKIΣ 🇵🇷 @soymackie,19.8K,0.19%,Puerto Rico,Food,6K
40,DANNA H. 🪽 @danyeshka,19.3K,0.11%,Puerto Rico,Education,5.8K
41,Mimi G @mimigstyle,19.2K,0.3%,Puerto Rico,Fashion & Accessories,5.8K
42,Chris Distefano @chrisdcomedy,18.9K,1.07%,Puerto Rico,Comedy Entertainment & Music,5.7K
43,| ᴄʜᴇsᴄᴀ | @chesca,18.9K,0.14%,Puerto Rico,Entertainment & Music,5.7K
44,Natasha Isel @natasha_isel,18.9K,0.12%,Puerto Rico,Fashion & Accessories,5.7K
45,Adriana Diaz @diazadriana123,18.5K,0.77%,Puerto Rico,Sports,5.5K
46,LYAN @lyanreal,17.8K,0.09%,Puerto Rico,Animation & Cosplay Arts & Crafts Entertainment & Music Funny,5.3K
47,Baloncesto Superior Nacional @bsnpr,17.7K,0.44%,Puerto Rico,Sports,5.3K
48,Primera Hora @primerahora,17.6K,0.07%,Puerto Rico,News & Politics,5.3K
49,Alexis Zárraga @macetaminofen,17.6K,0.46%,Puerto Rico,Funny Life & Society,5.3K
50,Ustedes to’ me copian! 🐐 @chanell__pr,17.5K,1.29%,Puerto Rico,Entertainment & Music,5.3K
51,Reby Hardy @rebysky,16.7K,1.07%,Puerto Rico,Entertainment & Music Education,5K
52,Denise Marie Bidot @denisebidot,15.8K,0.07%,Puerto Rico,Fashion & Accessories Beauty & Self Care family,4.7K
53,Alexxis Lemire @alexxislemire,15.4K,1%,Puerto Rico,Entertainment & Music Acting & Drama,4.6K
54,ANA DELIA DE ITURRONDO 🇵🇷 @anadeliafitness,15.3K,0.04%,Puerto Rico,Fitness & Health,4.6K
55,Diriel Mulero Dx🦁🦁 @dirieldxtraining,14.8K,0.03%,Puerto Rico,Fitness & Health,4.4K
56,Pastor Otoniel Font @pastorotonielfont,14.3K,0.51%,Puerto Rico,Religion & Spirituality,4.3K
57,Deddie Romero @deddieromero,13.2K,0.15%,Puerto Rico,Entertainment & Music Radio & TV,4K
58,𝑉𝑖𝑙𝑚𝑎𝑟𝑖𝑒 𝑀𝑜𝑗𝑖𝑐𝑎 ☻︎ @vilmariemojica,12.9K,0.2%,Puerto Rico,Sports Beauty & Self Care,3.9K
59,Walter Hodge @woll15,12.7K,0.57%,Puerto Rico,Life & Society,3.8K
60,Filippetti @joealisfilippetti,12.6K,0.14%,Puerto Rico,Entertainment & Music Romance & Wedding Product Showcase,3.8K
61,Becca🥂 @champagnebecca,11.8K,1.08%,Puerto Rico,Entertainment & Music Fashion & Accessories,3.5K
62,Endo @endoofficial,11.6K,0.24%,Puerto Rico,Entertainment & Music,3.5K
63,Manuel Natal Albelo @manuelnatalpr,11.5K,0.48%,Puerto Rico,Politics Social Justice,3.5K
64,Dj Urba @dj_urba,11.4K,0.23%,Puerto Rico,Music Entertainment & Music,3.4K
65,Javier De Jesus @javierdejesuspr,11.3K,0.18%,Puerto Rico,Entertainment & Music Acting & Drama,3.4K
66,EL GURU @elguru,11.1K,0.5%,Puerto Rico,Entertainment & Music,3.3K
67,El Vocero de Puerto Rico @elvocero,10.9K,0.02%,Puerto Rico,News,3.3K
68,Natalia Lugo - Natalie Lugo Santos 🌎 @nataliavlugo,10.8K,0.09%,Puerto Rico,,3.2K
69,Señor Edison @senoredison,10.8K,0.8%,Puerto Rico,,3.2K
70,Arte Radikal Para Jesús @arteradikal_parajesus,10.3K,0.14%,Puerto Rico,Arts & Crafts,3.1K
71,Otniel Ortega @negritoz_,9.8K,0.88%,Puerto Rico,Entertainment & Music,2.9K
72,PUERTO RICO 🇵🇷 • Luis Sousa @sousa_pr,9.8K,0.97%,Puerto Rico,Travel,2.9K
73,Jorge Rosado 🇵🇷 @fitness_iq,9.6K,0.07%,Puerto Rico,Fitness & Health Education,2.9K
74,🇵🇷THE MOVIE MAN🇵🇷 @guelosuperstar,9.3K,0.18%,Puerto Rico,Entertainment & Music,2.8K
75,Desiree Lowry @desireelowryreal,9K,0.44%,Puerto Rico,Entertainment & Music Fashion & Accessories,2.7K
76,El JD | Animador y Locutor 🇵🇷 @eljdonline,8.8K,0.34%,Puerto Rico,Business Entertainment & Music,2.6K
77,Gaby Alicea @gabyaliceaoficial,8.8K,0.22%,Puerto Rico,Acting & Drama Music Entertainment & Music,2.6K
78,Victor Santiago @vsantiago7,8.8K,0.2%,Puerto Rico,Entertainment & Music Acting & Drama,2.6K
79,Ashley Beth Pérez @ashleybethoficial,8.7K,0.25%,Puerto Rico,Fashion & Accessories Entertainment & Music,2.6K
80,Adolfo @adolfor,8.6K,-,Puerto Rico,Life & Society,2.6K
81,Coliseo de PR José M. Agrelot @coliseopr,8K,-,Puerto Rico,Entertainment & Music,2.4K
82,Zugey Lamela @zugeylamela,7.9K,0.31%,Puerto Rico,Entertainment & Music Education Life & Society,2.4K
83,A N A R K E L Y S @anarkelys,7.8K,0.32%,Puerto Rico,Entertainment & Music,2.4K
84,Ari Diaz 🇵🇷🇩🇴 @thearidiaz,7.8K,0.13%,Puerto Rico,Entertainment & Music,2.3K
85,De Pueblo - Puerto Rico @shopdepueblo,7.7K,0.05%,Puerto Rico,Arts & Crafts Product Showcase,2.3K
86,Karola & Co. @karolaandco,7.7K,0.09%,Puerto Rico,Fashion & Accessories,2.3K
87,Keisy Nayobi @keisy_nayobi,7.5K,0.29%,Puerto Rico,Fashion & Accessories Product Showcase,2.2K
88,Jose Ortiz @fitdadortiz,7.5K,18.53%,Puerto Rico,,2.2K
89,XAVI @xavithedestroyer,7.3K,0.06%,Puerto Rico,Entertainment & Music,2.2K
90,Ramón @glowbyramon,7.3K,0.88%,Puerto Rico,Beauty & Self Care Education,2.2K
91,Jose Santana @josesantana7,7.1K,0.49%,Puerto Rico,Entertainment & Music,2.1K
92,Jonathan Domenech @jonathandomenech_,7K,0.7%,Puerto Rico,Education Entertainment & Music Romance & Wedding Funny,2.1K
93,Gustazos.com @gustazos.panama,7K,0.32%,Puerto Rico,Finance Food,2.1K
94,💖LA REINA💜 @laudypr,6.9K,0.03%,Puerto Rico,Education,2.1K
95,Kiki Montilla @kikimontilla,6.9K,0.48%,Puerto Rico,Fashion & Accessories,2.1K
96,YO SOY EIX 🤖 @eixofficial,6.8K,0.3%,Puerto Rico,Entertainment & Music,2.1K
97,Señor Paleta @srpaleta,6.8K,0.1%,Puerto Rico,Food,2K
98,Auudi @auudi,6.7K,0.72%,Puerto Rico,Funny Entertainment & Music,2K
99,iPauta.Com @ipauta,6.6K,0.05%,Puerto Rico,Entertainment & Music,2K
100,Erika Cosme @erikacosme,6.5K,0.1%,Puerto Rico,Beauty & Self Care Fashion & Accessories,2K
