rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,leah @leahh,5800000.0,,Lebanon,Entertainment and Music,1700000.0,tiktok,lebanon,False,2024,Music,MAPPED
2,karenwazen @karenwazen,3000000.0,,Lebanon,Beauty and Self Care,900000.0,tiktok,lebanon,False,2024,Beauty&Fashion,MAPPED
3,Dory Zoughaib @doryzogheib,1800000.0,,Lebanon,Fashion and Accessories,540000.0,tiktok,lebanon,False,2024,Beauty&Fashion,MAPPED
4,Nancy Ajram @nancyajram,1700000.0,,Lebanon,Entertainment and Music,510000.0,tiktok,lebanon,False,2024,Music,MAPPED
5,MOHAMAD HADID | محمد حديد @mohadidofficial,1600000.0,0.1,Lebanon,Fashion and Accessories,480000.0,tiktok,lebanon,False,2024,Beauty&Fashion,MAPPED
6,Cyrineanour @cyrineanour,1500000.0,,Lebanon,Entertainment and Music,450000.0,tiktok,lebanon,False,2024,Music,MAPPED
7,ديدو 👑 سليم @didokcelim_official,1300000.0,,Lebanon,Entertainment and Music,390000.0,tiktok,lebanon,False,2024,Music,MAPPED
8,Pierre Dalati @dalatifitness,1200000.0,,Lebanon,Fitness and Health,360000.0,tiktok,lebanon,False,2024,Sports,MAPPED
9,Its.assil @assilx0,1200000.0,,Lebanon,,360000.0,tiktok,lebanon,False,2024,,
10,MAFIA🖤 @sophiaofficial99,1100000.0,,Lebanon,,330000.0,tiktok,lebanon,False,2024,,
11,Akram Amin @reaction112,1000000.0,,Lebanon,,300000.0,tiktok,lebanon,False,2024,,
12,rayan Bk @rayan_bohlok,995400.0,,Lebanon,,298600.0,tiktok,lebanon,False,2024,,
13,Smasher @bleizo1,992900.0,6.7,Lebanon,,297900.0,tiktok,lebanon,False,2024,,
14,Mohamad hammoud @mohamad.hammud,992200.0,0.1,Lebanon,,297700.0,tiktok,lebanon,False,2024,,
15,food_handcraft @food_handcraft,984900.0,0.1,Lebanon,Food,295500.0,tiktok,lebanon,False,2024,Lifestyle,MAPPED
16,Sabineabz - سابين ابوزيد @sabineabz,970400.0,,Lebanon,,291100.0,tiktok,lebanon,False,2024,,
17,XDX @whoisxdx,942400.0,,Lebanon,,282700.0,tiktok,lebanon,False,2024,,
18,حسام الشامي @hussam_alshamie,937800.0,,Lebanon,,281300.0,tiktok,lebanon,False,2024,,
19,maysamdali @maysamdali,900900.0,0.2,Lebanon,,270300.0,tiktok,lebanon,False,2024,,
20,Ahmad Assi @ahmadddassii,886200.0,,Lebanon,,265900.0,tiktok,lebanon,False,2024,,
21,Taline👩🏻‍🍳 @k.family.official,874600.0,,Lebanon,Food Travel Food and Drink,262400.0,tiktok,lebanon,False,2024,Lifestyle,MAPPED
22,Nat @nathalie_jaber,872700.0,,Lebanon,Beauty,261800.0,tiktok,lebanon,False,2024,Beauty&Fashion,MAPPED
23,Wassouf Star وسّوف ستَار @wassoufstar,872500.0,0.1,Lebanon,,261800.0,tiktok,lebanon,False,2024,,
24,Rakeen Saad @rakeensaad,869300.0,,Lebanon,Acting and Drama,260800.0,tiktok,lebanon,False,2024,Entertainment,MAPPED
25,Maya Hussein @mayahussein_,858500.0,0.1,Lebanon,,257600.00000000003,tiktok,lebanon,False,2024,,
26,Fatima Makka @surprisevideos8,853800.0,,Lebanon,,256100.00000000003,tiktok,lebanon,False,2024,,
27,Perlakawass🌸 @perlakawass,845400.0,,Lebanon,,253600.0,tiktok,lebanon,False,2024,,
28,Gaëlle🍭 @gaellexchalhoub,843600.0,,Lebanon,,253100.0,tiktok,lebanon,False,2024,,
29,najibkhoury @najibkhoury,829000.0,,Lebanon,,248700.0,tiktok,lebanon,False,2024,,
30,Najwa Karam @najwakaram,823800.0,0.1,Lebanon,Music,247100.0,tiktok,lebanon,False,2024,Music,MAPPED
31,ريم السواس @reem_alsawas,819600.0,0.2,Lebanon,Entertainment and Music Music,245900.0,tiktok,lebanon,False,2024,Music,MAPPED
32,barhom_98 @barhom_98,818800.0,0.2,Lebanon,,245600.0,tiktok,lebanon,False,2024,,
33,Ahmad Salamoun @ahmadsalamon,817500.0,,Lebanon,Music,245300.0,tiktok,lebanon,False,2024,Music,MAPPED
34,Loujain💎لُجَيْن @loujy11,805400.0,,Lebanon,,241600.0,tiktok,lebanon,False,2024,,
35,Christelle Touma @christelletouma,804600.0,,Lebanon,,241400.0,tiktok,lebanon,False,2024,,
36,Dado zene @dado_zene,800400.0,,Lebanon,,240100.0,tiktok,lebanon,False,2024,,
37,Banin Chamas @banin_chamas,793400.0,,Lebanon,Education,238000.0,tiktok,lebanon,False,2024,Knowledge&Info,MAPPED
38,Rashamagic🦋 @rasha_magic,785500.0,,Lebanon,,235700.0,tiktok,lebanon,False,2024,,
39,ALI KADOOR-علي قدور @alikadoor,768600.0,,Lebanon,Product Education,230600.0,tiktok,lebanon,False,2024,Knowledge&Info,MAPPED
