#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
91,Jose Antonio Lara Brenes @joselarax,2.4K,0.13%,Costa Rica,Entertainment & Music Funny,714
92,Humana @humana.shop,2.4K,-,Costa Rica,Fashion & Accessories Beauty & Self Care,708
93,Andy Ríos @andyriosma,2.3K,0.15%,Costa Rica,Games,690
94,Pura Vida! @lavida_puravida,2.2K,0.09%,Costa Rica,Travel,666
95,JAEL ORTIZ | FITNESS @jaleasfit,2.2K,0.74%,Costa Rica,Fitness & Health,654
96,𝙈𝙖𝙮 𝘼𝙡𝙛𝙖𝙧𝙤 𝙋𝙚𝙧𝙘𝙝𝙞𝙣𝙨𝙠𝙮 @maymooncr,2.2K,0.38%,Costa Rica,Beauty & Self Care Travel,651
97,Lindsan @lindsanx,2.2K,0.49%,Costa Rica,Entertainment & Music,648
98,Mau Madriz @maumadriz,2.1K,0.41%,Costa Rica,Entertainment & Music,639
99,Silvi @silvivallejo,2.1K,-,Costa Rica,Travel,639
100,Wesly Fernández @weslytattoos,2.1K,-,Costa Rica,Arts & Crafts,618
