rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Sarah Magusara @sarahmagusara,17800000.0,0.2,Australia,family,5300000.0,tiktok,australia,False,2024,Lifestyle,MAPPED
2,JoelBergs @joelbergs,11300000.0,,Australia,Fitness and Health,3400000.0,tiktok,australia,False,2024,Sports,MAPPED
3,Ash Magic💜 @ashmagic,9000000.0,,Australia,Entertainment and Music,2700000.0,tiktok,australia,False,2024,Music,MAPPED
4,Chris Hemsworth @chrishemsworth,7300000.0,6.1,Australia,,2200000.0,tiktok,australia,False,2024,,
5,Finn 🔥 @finnsreality,7100000.0,,Australia,Entertainment and Music,2100000.0,tiktok,australia,False,2024,Music,MAPPED
6,Jalals @jalals,6500000.0,0.5,Australia,Entertainment and Music Funny,2000000.0,tiktok,australia,False,2024,Music,MAPPED
7,Harry Jowsey @harryjowsey,4900000.0,2.7,Australia,,1500000.0,tiktok,australia,False,2024,,
8,Andy The Sk @andythesk,4600000.0,0.6,Australia,Outdoor Activity Sports,1400000.0,tiktok,australia,False,2024,Sports,MAPPED
9,Brodie Moss @ybsbrodie,4099999.9999999995,,Australia,Nature Outdoor Activity,1200000.0,tiktok,australia,False,2024,Sports,MAPPED
10,Nathan Lust @nathanlust,3800000.0,,Australia,Travel,1100000.0,tiktok,australia,False,2024,Lifestyle,MAPPED
11,Baylebee 🐝 @baylebee,3700000.0,0.1,Australia,Beauty and Self Care,1100000.0,tiktok,australia,False,2024,Beauty&Fashion,MAPPED
12,Demi Skinner @demiskinner,3600000.0,,Australia,Entertainment and Music,1100000.0,tiktok,australia,False,2024,Music,MAPPED
13,Norris Nuts @norrisnuts,3300000.0,0.2,Australia,family,990000.0,tiktok,australia,False,2024,Lifestyle,MAPPED
14,The Kid LAROI. @thekidlaroi,3100000.0,0.1,Australia,,930000.0,tiktok,australia,False,2024,,
15,CarbonCoSkins @carboncoskins,2300000.0,,Australia,Product Showcase,690000.0,tiktok,australia,False,2024,Beauty&Fashion,MAPPED
16,Savannah.clarke @savannahclarkeofficial,2200000.0,0.3,Australia,,660000.0,tiktok,australia,False,2024,,
17,Naysy @naysy_vr,2000000.0,,Australia,Education Upskilling Entertainment and Music,600000.0,tiktok,australia,False,2024,Knowledge&Info,MAPPED
18,Esmé Louise James @esme.louisee,2000000.0,0.1,Australia,,600000.0,tiktok,australia,False,2024,,
19,AJ Clementine @ajclementine,1900000.0,,Australia,Entertainment and Music,570000.0,tiktok,australia,False,2024,Music,MAPPED
20,Tatenda Luna @tatendaluna,1900000.0,0.2,Australia,Entertainment and Music Fashion and Accessories,570000.0,tiktok,australia,False,2024,Beauty&Fashion,MAPPED
21,Troye Sivan @troyesivan,1900000.0,0.1,Australia,Entertainment and Music,570000.0,tiktok,australia,False,2024,Music,MAPPED
22,TayBeepBoop @taybeepboop,1800000.0,4.8,Australia,,540000.0,tiktok,australia,False,2024,,
23,Saksham Magic @sakshammagic,1800000.0,,Australia,Entertainment and Music,540000.0,tiktok,australia,False,2024,Music,MAPPED
24,Adam Tahere @adamtahere,1700000.0,,Australia,,510000.0,tiktok,australia,False,2024,,
25,Sia.Stasiia @stasiia.ponomore,1700000.0,,Australia,,510000.0,tiktok,australia,False,2024,,
26,Stephanie Coral Browitt @stephaniecoral96,1600000.0,,Australia,,480000.0,tiktok,australia,False,2024,,
27,Darren Levy @darrenlevyofficial,1600000.0,,Australia,,480000.0,tiktok,australia,False,2024,,
28,The Cob @thecob24,1500000.0,0.4,Australia,Entertainment and Music,450000.0,tiktok,australia,False,2024,Music,MAPPED
29,Celia Gercovich @celia.gercovich,1500000.0,,Australia,,450000.0,tiktok,australia,False,2024,,
30,CynicalSakura @cynicalsakura,1500000.0,,Australia,Entertainment and Music Games,450000.0,tiktok,australia,False,2024,Tech&Gaming,MAPPED
31,SYDNEY PURL 🤍 @sydneypurl,1500000.0,,Australia,Beauty and Self Care,450000.0,tiktok,australia,False,2024,Beauty&Fashion,MAPPED
32,Sam Fricker @samfrickerr,1400000.0,,Australia,,420000.0,tiktok,australia,False,2024,,
33,Flambo @flambothedog,1400000.0,,Australia,,420000.0,tiktok,australia,False,2024,,
34,Eystreem @eystreem,1400000.0,0.1,Australia,Entertainment and Music,420000.0,tiktok,australia,False,2024,Music,MAPPED
35,Ariella Nyssa @ariellanyssa,1400000.0,,Australia,Fashion and Accessories Entertainment and Music,420000.0,tiktok,australia,False,2024,Beauty&Fashion,MAPPED
36,erica padilla @ericapadilla,1300000.0,,Australia,,390000.0,tiktok,australia,False,2024,,
37,VenusInTheSky @benderchonkycat,1300000.0,,Australia,Nature Pets,390000.0,tiktok,australia,False,2024,Lifestyle,MAPPED
38,News.com.au @news.com.au,1300000.0,1.4,Australia,News,390000.0,tiktok,australia,False,2024,Knowledge&Info,MAPPED
39,Adelaide Kane @realadelaidekane,1200000.0,,Australia,,360000.0,tiktok,australia,False,2024,,
40,Kerwin Rae @kerwinrae,1200000.0,0.2,Australia,Education Upskilling,360000.0,tiktok,australia,False,2024,Knowledge&Info,MAPPED
41,Australian Open @ausopen,1200000.0,,Australia,,360000.0,tiktok,australia,False,2024,,
42,Natasha • Nómada Digital @holasoy.natasha,1200000.0,1.0,Australia,,360000.0,tiktok,australia,False,2024,,
43,TheFauxChanel Makeup | Cat @thefauxchanel,1200000.0,,Australia,Beauty and Self Care,360000.0,tiktok,australia,False,2024,Beauty&Fashion,MAPPED
44,Aussiebattlerz @aussiebattlerz,1200000.0,,Australia,Entertainment and Music,360000.0,tiktok,australia,False,2024,Music,MAPPED
45,MorallyGrey @morallygreyismyfavcolor,1200000.0,,Australia,Entertainment and Music,360000.0,tiktok,australia,False,2024,Music,MAPPED
46,Ryan Jon @ryanjondunn,1100000.0,0.1,Australia,,330000.0,tiktok,australia,False,2024,,
47,Bondi Rescue @bondirescue,1100000.0,,Australia,Outdoor Activity,330000.0,tiktok,australia,False,2024,Sports,MAPPED
48,Herberttwins @herberttwins,1100000.0,,Australia,Fashion and Accessories Fitness and Health,330000.0,tiktok,australia,False,2024,Sports,MAPPED
49,LifeSpaceUS @lifespacestudio,1000000.0,,Australia,,300000.0,tiktok,australia,False,2024,,
50,lucashayde @lucashayde,999300.0,,Australia,Fashion and Accessories,299800.0,tiktok,australia,False,2024,Beauty&Fashion,MAPPED
51,DRIVENZO @drivenzo,993600.0,,Australia,Auto and Vehicles,298100.0,tiktok,australia,False,2024,Tech&Gaming,MAPPED
52,SMG4 @smg4official,987100.0,0.5,Australia,,296100.0,tiktok,australia,False,2024,,
53,Falak Zaman your tiktok girl✅ @tanzia.zaman,981900.0,,Australia,,294600.0,tiktok,australia,False,2024,,
54,Megan Anderson @megana_mma,965600.0,,Australia,Entertainment and Music,289700.0,tiktok,australia,False,2024,Music,MAPPED
55,Stephanie Sanzo @stephaniesanzo,956200.0,,Australia,Fitness and Health,286900.0,tiktok,australia,False,2024,Sports,MAPPED
56,V.C @vibeconnect,956100.0,,Australia,Entertainment and Music,286800.0,tiktok,australia,False,2024,Music,MAPPED
57,Rebecca Alami @rebecca_alami,948200.0,,Australia,,284500.0,tiktok,australia,False,2024,,
58,Madi @m.tothea.d.i,936000.0,1.2,Australia,Pets,280800.0,tiktok,australia,False,2024,Lifestyle,MAPPED
59,✨ aash.pole ✨ @aash.pole,918200.0,,Australia,,275500.0,tiktok,australia,False,2024,,
60,Maisy @maisy_five,912300.0,0.1,Australia,,273700.0,tiktok,australia,False,2024,,
61,Celeste Barber @celestebarber,912200.0,0.9,Australia,Celebrity,273700.0,tiktok,australia,False,2024,Entertainment,MAPPED
62,Susan barratt @sjb61susan,910200.0,,Australia,Animals,273100.0,tiktok,australia,False,2024,Lifestyle,MAPPED
63,SYDNEY ADAMS @sydneymadams__,899700.0,,Australia,Fitness and Health Food,269900.0,tiktok,australia,False,2024,Sports,MAPPED
64,Yeva Berez @yevaberez,897400.0,,Australia,,269200.0,tiktok,australia,False,2024,,
65,Beaglebasil @beaglebasil,882000.0,,Australia,Pets,264600.0,tiktok,australia,False,2024,Lifestyle,MAPPED
