rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,ales2ndro @ales2ndro,2.7M,-,Switzerland,,810K,tiktok,switzerland,False,2024,NA,NA
2,chiaracastelli @chiaracastelli,1.8M,-,Switzerland,Entertainment and Music Music,540K,tiktok,switzerland,False,2024,Music,MAPPED
3,World Economic Forum @worldeconomicforum,1.7M,-,Switzerland,Education,510K,tiktok,switzerland,False,2024,Knowledge&Info,MAPPED
4,Red Bull Switzerland @redbullswitzerland,1.1M,-,Switzerland,Entertainment and Music Outdoor Activity,330K,tiktok,switzerland,False,2024,Sports,MAPPED
5,Sami Loft @samiloft,1.1M,-,Switzerland,DIY and Life Hacks Home and Garden,330K,tiktok,switzerland,False,2024,Lifestyle,MAPPED
6,TP @drpronto,1.1M,-,Switzerland,Travel,330K,tiktok,switzerland,False,2024,Lifestyle,MAPPED
7,heartbeatfood @heartbeatfood,1.1M,-,Switzerland,,330K,tiktok,switzerland,False,2024,NA,NA
8,asaniamir @asaniamir,998.6K,-,Switzerland,Travel,299.6K,tiktok,switzerland,False,2024,Lifestyle,MAPPED
9,Yazi Cole @yazicole,899.6K,-,Switzerland,Beauty and Self Care,269.9K,tiktok,switzerland,False,2024,Beauty&Fashion,MAPPED
10,Pranks from CH @selfcheckarea,891.5K,0.1%,Switzerland,,267.5K,tiktok,switzerland,False,2024,NA,NA
11,Hublot @hublot,859.4K,-,Switzerland,,257.8K,tiktok,switzerland,False,2024,NA,NA
12,TATAKI @tatakiii,833.5K,0.1%,Switzerland,,250.1K,tiktok,switzerland,False,2024,NA,NA
13,Zeki @zekisworld,822.4K,0.3%,Switzerland,,246.7K,tiktok,switzerland,False,2024,NA,NA
14,Master Money @mastermoneymanagement,801.1K,-,Switzerland,Finance,240.3K,tiktok,switzerland,False,2024,Knowledge&Info,MAPPED
15,Gripmode Goalkeeping @gripmode,791.4K,-,Switzerland,,237.4K,tiktok,switzerland,False,2024,NA,NA
16,Maya Leinenbach @fitgreenmind,782.1K,0.1%,Switzerland,Food,234.6K,tiktok,switzerland,False,2024,Lifestyle,MAPPED
17,🦋 Désiré 🦋 @desireajavon,771.8K,-,Switzerland,,231.5K,tiktok,switzerland,False,2024,NA,NA
18,Maelo Romani @maeloromani,771.4K,-,Switzerland,,231.4K,tiktok,switzerland,False,2024,NA,NA
19,João Azambuja🦋🇨🇭 @jvbuja,739.6K,-,Switzerland,,221.9K,tiktok,switzerland,False,2024,NA,NA
20,Home of Hoops @fiba,735.3K,-,Switzerland,,220.6K,tiktok,switzerland,False,2024,NA,NA
21,Muhammad Akram ✅ @akooo786,700.9K,0.2%,Switzerland,,210.3K,tiktok,switzerland,False,2024,NA,NA
22,joshtyrell @josh_tyrell,672.1K,0.1%,Switzerland,,201.6K,tiktok,switzerland,False,2024,NA,NA
23,Lenny Izaguire ✨ @lenny_iza,670.1K,-,Switzerland,,201K,tiktok,switzerland,False,2024,NA,NA
24,rock_sharan @rock_sharan,660.9K,-,Switzerland,,198.3K,tiktok,switzerland,False,2024,NA,NA
25,ℍ 𝔼 𝕃 𝕃 𝔹 𝕆 𝕐 @nathanberno,632.5K,-,Switzerland,,189.8K,tiktok,switzerland,False,2024,NA,NA
26,Senna Relax @sennarelax,577.7K,-,Switzerland,Travel,173.3K,tiktok,switzerland,False,2024,Lifestyle,MAPPED
27,Ch_soccer @ch_soccer_,565.9K,-,Switzerland,Sports Entertainment and Music,169.8K,tiktok,switzerland,False,2024,Sports,MAPPED
28,Maya Eigenmann @maya_eigenmann,562.9K,-,Switzerland,,168.9K,tiktok,switzerland,False,2024,NA,NA
29,Kevinlutolf @kevinlutolf,536.8K,-,Switzerland,,161K,tiktok,switzerland,False,2024,NA,NA
30,Marvel love @marvel_love12,505.7K,-,Switzerland,,151.7K,tiktok,switzerland,False,2024,NA,NA
31,669 SWIIZEN @swiizen_levrai,501.3K,-,Switzerland,,150.4K,tiktok,switzerland,False,2024,NA,NA
32,Lahori jutti😘 @aira512,498.6K,-,Switzerland,,149.6K,tiktok,switzerland,False,2024,NA,NA
33,Света Мужжухина @sm.otri,480.9K,-,Switzerland,Art,144.3K,tiktok,switzerland,False,2024,Lifestyle,MAPPED
34,🦋⃟✮͢🇨ɧųʑı🐣ơყɛɛ🙊 @chuzi_oyee_786,457.8K,-,Switzerland,,137.3K,tiktok,switzerland,False,2024,NA,NA
35,simomo @simomo2,446.4K,-,Switzerland,,133.9K,tiktok,switzerland,False,2024,NA,NA
36,Basel @baselato,431.3K,-,Switzerland,,129.4K,tiktok,switzerland,False,2024,NA,NA
