rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
33,Nikol YERTUTAN🇹🇷 @nikolyertutann,1.4M,-,Turkey,,420K,tiktok,turkey,False,2024,NA,NA
34,يوسف ANSARE @xansarex,1.4M,-,Turkey,,420K,tiktok,turkey,False,2024,NA,NA
35,ACAR AİLESİ👨‍👩‍👧‍👧 @aytachalideacar,1.4M,-,Turkey,,420K,tiktok,turkey,False,2024,NA,NA
36,YAZI YOLCUSU @yaziyolcusu,1.4M,-,Turkey,,420K,tiktok,turkey,False,2024,NA,NA
37,TikTok Türkiye @tiktok_turkey,1.3M,-,Turkey,Entertainment and Music,390K,tiktok,turkey,False,2024,Music,MAPPED
38,Halil & Hilal @halil10hilal,1.3M,-,Turkey,family,390K,tiktok,turkey,False,2024,Lifestyle,MAPPED
39,YUNUS EMRE @yunusjre,1.3M,-,Turkey,,390K,tiktok,turkey,False,2024,NA,NA
40,KENAN ESENBOĞA @kenan.esenboga,1.3M,-,Turkey,Life and Society,390K,tiktok,turkey,False,2024,Knowledge&Info,MAPPED
41,Elisa @elisadurulayy,1.2M,-,Turkey,,360K,tiktok,turkey,False,2024,NA,NA
42,Reşit Zeynelabidin @resit.zn,1.2M,-,Turkey,,360K,tiktok,turkey,False,2024,NA,NA
43,mackolik @mackolik,1.2M,0.2%,Turkey,Entertainment and Music Sports,360K,tiktok,turkey,False,2024,Sports,MAPPED
44,Kemal Çelik @kemalokko.03,1.2M,0.1%,Turkey,,360K,tiktok,turkey,False,2024,NA,NA
45,Ömer Çetin @relaxi,1.2M,-,Turkey,,360K,tiktok,turkey,False,2024,NA,NA
46,Fatma Sari Zar @fatmasariz,1.2M,0.4%,Turkey,Beauty and Self Care,360K,tiktok,turkey,False,2024,Beauty&Fashion,MAPPED
47,muratsungurtekin01 @muratsungurtekin0,1.1M,0.1%,Turkey,Entertainment and Music,330K,tiktok,turkey,False,2024,Music,MAPPED
48,Istanbuly @istanbuly,1.1M,-,Turkey,,330K,tiktok,turkey,False,2024,NA,NA
49,K I R Λ F I N @kirafin_,1.1M,-,Turkey,,330K,tiktok,turkey,False,2024,NA,NA
50,Serkan @serkanhk,1.1M,-,Turkey,Entertainment and Music,330K,tiktok,turkey,False,2024,Music,MAPPED
51,AZAT KIZILTEPE @azatkzltp,1.1M,0.1%,Turkey,,330K,tiktok,turkey,False,2024,NA,NA
52,Ayna Jumayeva @aynasofficial,1.1M,-,Turkey,Beauty and Self Care,330K,tiktok,turkey,False,2024,Beauty&Fashion,MAPPED
53,Eda Göçmen @edagocmennn1,1.1M,-,Turkey,Education Upskilling,330K,tiktok,turkey,False,2024,Knowledge&Info,MAPPED
54,YT: ARUUU @deputyaruuu,1.1M,-,Turkey,Auto and Vehicles,330K,tiktok,turkey,False,2024,Tech&Gaming,MAPPED
55,Bıyıklı Reis @biyiklireis_,1.1M,-,Turkey,,330K,tiktok,turkey,False,2024,NA,NA
56,sarem @saremuysal,1.1M,-,Turkey,,330K,tiktok,turkey,False,2024,NA,NA
57,İpekdorukoglu @ipekdorukoglu,1M,-,Turkey,,300K,tiktok,turkey,False,2024,NA,NA
58,Hasan Yalçuva @hasanyalcuva,999.9K,-,Turkey,,300K,tiktok,turkey,False,2024,NA,NA
59,👑zühtü can dağlar👑 @esmeer.x,992.2K,-,Turkey,,297.7K,tiktok,turkey,False,2024,NA,NA
60,نبأ شمسي @nabo98,986K,-,Turkey,Beauty,295.8K,tiktok,turkey,False,2024,Beauty&Fashion,MAPPED
61,merveuyanik @merveuyanikonline,980.5K,-,Turkey,,294.2K,tiktok,turkey,False,2024,NA,NA
62,🕊️𝐍𝐀𝐃İ𝐑 𝐇𝐀𝐒𝐀𝐍🕊️ @nadir_hasan,978.6K,-,Turkey,,293.6K,tiktok,turkey,False,2024,NA,NA
63,Vuk&Aleksandra @vukaleksandra,976.9K,-,Turkey,Fashion and Accessories,293.1K,tiktok,turkey,False,2024,Beauty&Fashion,MAPPED
64,muhnad kh @muhnad.kh,975.5K,-,Turkey,,292.7K,tiktok,turkey,False,2024,NA,NA
65,Thatsmarwaa @thatsmarwaa,974.3K,-,Turkey,,292.3K,tiktok,turkey,False,2024,NA,NA
66,ATESBEY @atesbeyresmi,973K,-,Turkey,,291.9K,tiktok,turkey,False,2024,NA,NA
67,Ömer Karakeçi @omerkarakeci,972.8K,-,Turkey,,291.8K,tiktok,turkey,False,2024,NA,NA
68,Ecenaz Üçer @ecenazucer,971.3K,-,Turkey,,291.4K,tiktok,turkey,False,2024,NA,NA
69,🌸 @skinbyelik,970.1K,-,Turkey,,291K,tiktok,turkey,False,2024,NA,NA
70,İrem Pekür @irempkrr,968.4K,-,Turkey,,290.5K,tiktok,turkey,False,2024,NA,NA
71,ℍ𝕖𝕝𝕚𝕩𝕠 @toxic_helixo,968K,-,Turkey,,290.4K,tiktok,turkey,False,2024,NA,NA
72,Taha ERDOĞAN @tahaerdogaan,965.7K,0.2%,Turkey,,289.7K,tiktok,turkey,False,2024,NA,NA
73,leylaa_gunay @leylaa_gunay,965K,-,Turkey,,289.5K,tiktok,turkey,False,2024,NA,NA
74,özge @piisicik,963.1K,-,Turkey,,288.9K,tiktok,turkey,False,2024,NA,NA
75,Mahmoudkaya @kaysokayas,960.1K,-,Turkey,,288K,tiktok,turkey,False,2024,NA,NA
76,🥀 @pupilla2,954.8K,-,Turkey,,286.4K,tiktok,turkey,False,2024,NA,NA
77,🦄ELIF BAYRAK🦄 @eliifbayrak,953.8K,-,Turkey,Acting and Drama,286.1K,tiktok,turkey,False,2024,Entertainment,MAPPED
78,Aziza @mynameisaziza,953.8K,-,Turkey,,286.1K,tiktok,turkey,False,2024,NA,NA
79,Mini Atölyem @mini.atolyemm,949.8K,0.1%,Turkey,,284.9K,tiktok,turkey,False,2024,NA,NA
80,ÇAPANOĞLU @turker_capanoglu,946.7K,-,Turkey,,284K,tiktok,turkey,False,2024,NA,NA
81,ABDULKADIR_FETTAL @kikakiim_k2,942.7K,-,Turkey,,282.8K,tiktok,turkey,False,2024,NA,NA
82,ASHLY🦋 @pubg.ashly,941.9K,0.1%,Turkey,,282.6K,tiktok,turkey,False,2024,NA,NA
83,ALEYNA & EMİRHAN @alynemrhn,937.4K,0.3%,Turkey,Entertainment and Music,281.2K,tiktok,turkey,False,2024,Music,MAPPED
84,Aydın Erol @erol_emlak_,934.2K,-,Turkey,Home and Garden,280.3K,tiktok,turkey,False,2024,Lifestyle,MAPPED
85,Sefa Kındır @sefakindirtr,934.2K,0.1%,Turkey,,280.3K,tiktok,turkey,False,2024,NA,NA
86,Petrocetin @petrocetin,931.6K,-,Turkey,,279.5K,tiktok,turkey,False,2024,NA,NA
87,Onur Topuzlar @future_onur,930.8K,-,Turkey,,279.2K,tiktok,turkey,False,2024,NA,NA
88,aslikaya @aslikaya,929.6K,-,Turkey,,278.9K,tiktok,turkey,False,2024,NA,NA
89,DERYA KIYMAZ @deryakymz14,928.9K,-,Turkey,Beauty,278.7K,tiktok,turkey,False,2024,Beauty&Fashion,MAPPED
90,Hüseyn İsmayılov 🇦🇿 @dt_ismayilov_,927K,-,Turkey,,278.1K,tiktok,turkey,False,2024,NA,NA
91,ghofran riad @foofamarka,926.6K,0.1%,Turkey,,278K,tiktok,turkey,False,2024,NA,NA
92,Sevilay algül @sevilayalgull,926.5K,-,Turkey,,278K,tiktok,turkey,False,2024,NA,NA
93,عبدالله الأزهر👑✅ @abdullahalazhr,925.9K,-,Turkey,,277.8K,tiktok,turkey,False,2024,NA,NA
94,Bora Cenk @boracenk01,923.6K,-,Turkey,,277.1K,tiktok,turkey,False,2024,NA,NA
95,Berke Abraş @berkeabras,917.6K,-,Turkey,Entertainment and Music,275.3K,tiktok,turkey,False,2024,Music,MAPPED
96,MinnieMouse_toota @shirin_bahman,914.4K,-,Turkey,Fashion Beauty,274.3K,tiktok,turkey,False,2024,Beauty&Fashion,MAPPED
97,Baran Özbay @baranjre,913K,0.1%,Turkey,,273.9K,tiktok,turkey,False,2024,NA,NA
98,SİLAA @silagnay,910.2K,-,Turkey,Entertainment and Music,273.1K,tiktok,turkey,False,2024,Music,MAPPED
99,TalhaB @talhabatdal,909.5K,0.2%,Turkey,,272.9K,tiktok,turkey,False,2024,NA,NA
100,Muhammed & Malika @muhammedmalika,903.3K,-,Turkey,Entertainment and Music,271K,tiktok,turkey,False,2024,Music,MAPPED
