rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Laurys Rodriguez @laurysdyva,8500000.0,0.41,Paraguay,,2600000.0,instagram,paraguay,False,2024,,
2,Patty Orue @pattyorue_,2000000.0,0.14,Paraguay,Actors Fashion,607400.0,instagram,paraguay,False,2024,Beauty&Fashion,MAPPED
3,Sole Cardozo🐰 UNICA CUENTA @solecardozopy,1600000.0,1.05,Paraguay,Fashion and Accessories Entertainment and Music Actors,479600.0,instagram,paraguay,False,2024,Beauty&Fashion,MAPPED
4,Marilina Bogado @marilina_oficial,1500000.0,2.9,Paraguay,Art,448000.0,instagram,paraguay,False,2024,Lifestyle,MAPPED
5,Fabi Martinez @fabimartinezoficial,1300000.0,0.42,Paraguay,Fitness Actors,394800.0,instagram,paraguay,False,2024,Sports,MAPPED
6,Jessica Torres @jessitorresm,1300000.0,0.38,Paraguay,Arts and Crafts Marketing and Advertising Actors,383700.0,instagram,paraguay,False,2024,Knowledge&Info,MAPPED
7,Malala Olitte ♾ @malalaolitteoficial,1200000.0,0.5,Paraguay,Entertainment and Music Marketing and Advertising Actors,359800.0,instagram,paraguay,False,2024,Knowledge&Info,MAPPED
8,Nadia Portillo @nadiaportillooficial,1200000.0,0.46,Paraguay,Entertainment and Music,345600.0,instagram,paraguay,False,2024,Music,MAPPED
9,FARA MONTGOMERY @faramontgomery,1100000.0,0.92,Paraguay,Music,331300.0,instagram,paraguay,False,2024,Music,MAPPED
10,RomeroTeam @romeroteam,1100000.0,8.25,Paraguay,Actors,328100.0,instagram,paraguay,False,2024,Entertainment,MAPPED
11,Ivan Torres @ivan_torres11,1100000.0,3.18,Paraguay,Sports Actors,318400.0,instagram,paraguay,False,2024,Sports,MAPPED
12,PAM RUIZ DIAZ 🪄 @pamruizdiazok,1000000.0,2.9,Paraguay,Actors Fashion,304900.0,instagram,paraguay,False,2024,Beauty&Fashion,MAPPED
13,Dahiana Bresanovich @dahianabresanovich,932800.0,0.94,Paraguay,Actors,279800.0,instagram,paraguay,False,2024,Entertainment,MAPPED
14,lacomadrepy @lacomadrepy,927800.0,2.24,Paraguay,Automotive Actors,278300.0,instagram,paraguay,False,2024,Tech&Gaming,MAPPED
15,Club Olimpia Oficial @elclubolimpia,922900.0,1.45,Paraguay,Sports Actors Sports Team Creators & Celebrities,276900.0,instagram,paraguay,False,2024,Sports,MAPPED
16,Melissa Quiñonez @yendy_melissa,918600.0,0.24,Paraguay,family Lifestyle,275600.0,instagram,paraguay,False,2024,Lifestyle,MAPPED
17,Jazmin Mernes 💎 @lamernesok,906600.0,0.19,Paraguay,,272000.0,instagram,paraguay,False,2024,,
18,Gabriela Wolscham @gawolscham,800400.0,0.16,Paraguay,Fitness and Health Business and Finance Actors Modeling,240100.0,instagram,paraguay,False,2024,Sports,MAPPED
19,PARAWHY @meta_parawhy,764300.0,2.5,Paraguay,Games,229300.0,instagram,paraguay,False,2024,Tech&Gaming,MAPPED
20,Mariela Bogado @mariela_bogadook,673400.0,1.24,Paraguay,Actors,202000.0,instagram,paraguay,False,2024,Entertainment,MAPPED
21,🌸Andrea Ocampos🌸 @andru99__,671100.0,0.14,Paraguay,Fashion Beauty,201300.0,instagram,paraguay,False,2024,Beauty&Fashion,MAPPED
22,🔥 MARLY FIGUEREDO⭐⭐⭐⭐⭐ @marlyfigueredo_paraguay____,663400.0,0.1,Paraguay,,199000.0,instagram,paraguay,False,2024,,
