rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Virat Kohli @virat.kohli,267100000.00000003,0.02,India,Sports Cricket Athlete,80100000.0,instagram,india,False,2024,Sports,MAPPED
2,Narendra Modi @narendramodi,87300000.0,2.23,India,Politics,26200000.0,instagram,india,False,2024,Knowledge&Info,MAPPED
3,Alia Bhatt 💛 @aliaabhatt,83700000.0,0.02,India,Acting and Drama Celebrity Actors Actor,25100000.0,instagram,india,False,2024,Entertainment,MAPPED
4,Katrina Kaif @katrinakaif,79700000.0,0.87,India,Beauty and Self Care Celebrity Actors Actor,23900000.0,instagram,india,False,2024,Beauty&Fashion,MAPPED
5,दीपिका पादुकोण @deepikapadukone,78900000.0,2.18,India,Entertainment and Music Actors,23700000.0,instagram,india,False,2024,Music,MAPPED
6,Neha Kakkar @nehakakkar,77700000.0,0.77,India,Entertainment and Music Singer Musician,23300000.0,instagram,india,False,2024,Music,MAPPED
7,Salman Khan @beingsalmankhan,69200000.0,1.59,India,Entertainment and Music Celebrity Actor,20800000.0,instagram,india,False,2024,Music,MAPPED
8,Akshay Kumar @akshaykumar,68300000.0,0.02,India,Entertainment and Music Celebrity Actors Actor,20500000.0,instagram,india,False,2024,Music,MAPPED
9,disha patani (paatni) 🦋 @dishapatani,61000000.0,0.61,India,Celebrity Actors,18300000.0,instagram,india,False,2024,Entertainment,MAPPED
10,Sunny Leone @sunnyleone,55300000.0,0.27,India,Beauty and Self Care Modeling Actors Actor,16600000.000000002,instagram,india,False,2024,Beauty&Fashion,MAPPED
11,Jannat Zubair Rahmani @jannatzubair29,49300000.0,0.81,India,Entertainment and Music Acting and Drama Celebrity Actors,14800000.0,instagram,india,False,2024,Music,MAPPED
12,Sachin Tendulkar @sachintendulkar,47700000.0,1.28,India,Sports Education Cricket,14300000.0,instagram,india,False,2024,Sports,MAPPED
13,Hrithik Roshan @hrithikroshan,47700000.0,0.53,India,Entertainment and Music Actors Actor,14300000.0,instagram,india,False,2024,Music,MAPPED
14,Ranveer Singh @ranveersingh,46800000.0,1.41,India,Entertainment and Music Actors Modeling Film,14000000.0,instagram,india,False,2024,Beauty&Fashion,MAPPED
15,M S Dhoni @mahi7781,46800000.0,13.0,India,Sports Cricket,14000000.0,instagram,india,False,2024,Sports,MAPPED
16,Shah Rukh Khan @iamsrk,46300000.0,2.08,India,Actors,13900000.0,instagram,india,False,2024,Entertainment,MAPPED
17,Kapil Sharma @kapilsharma,45600000.0,0.03,India,Art Singer Music,13700000.0,instagram,india,False,2024,Music,MAPPED
