rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,SECH / EL BLOKE HP 🇵🇦 @sechmusic,7200000.0,1.14,Panama,Entertainment and Music Video Gaming Actors Music,2200000.0,instagram,panama,False,2024,Tech&Gaming,MAPPED
2,𝐍𝐈𝐊𝐈 𝐃𝐄𝐌𝐀𝐑 @niki,3800000.0,0.39,Panama,Entertainment and Music Music Modeling,1100000.0,instagram,panama,False,2024,Beauty&Fashion,MAPPED
3,Abraham David @abrahamdpe,2000000.0,3.22,Panama,Food Celebrity Actors,603600.0,instagram,panama,False,2024,Entertainment,MAPPED
4,Tráfico Panamá @traficocpanama,1400000.0,0.01,Panama,Life and Society,433500.0,instagram,panama,False,2024,Knowledge&Info,MAPPED
5,La Cáscara @la_cascara,1400000.0,0.33,Panama,Marketing and Advertising Actors,415400.0,instagram,panama,False,2024,Knowledge&Info,MAPPED
6,💎 @mrgringox,1400000.0,,Panama,Travel,414100.0,instagram,panama,False,2024,Lifestyle,MAPPED
7,Sandra Sandoval @sandrasandovals,1400000.0,0.38,Panama,Art Music Actors,405900.0,instagram,panama,False,2024,Music,MAPPED
8,"LaCuchita,🇵🇦🧜‍♀️ @anyurimusica",1300000.0,3.08,Panama,Pets Outdoor Activity Entertainment and Music Actors,395200.0,instagram,panama,False,2024,Sports,MAPPED
9,Valeria Sandoval @valeriasandoval,1300000.0,1.74,Panama,Art Actors,394900.0,instagram,panama,False,2024,Entertainment,MAPPED
10,Joshua Blake @itssblakee,1100000.0,1.5,Panama,Funny Marketing and Advertising Actors Celebrities,332000.0,instagram,panama,False,2024,Knowledge&Info,MAPPED
11,ᴊᴀᴄᴋʏ ɢᴜᴢᴍᴀɴ @jackyguzmanpty,1100000.0,2.43,Panama,Fashion and Accessories Nature & Outdoors,332000.0,instagram,panama,False,2024,Beauty&Fashion,MAPPED
12,بدر بن عبدالله | zSHOWz @ziisnik,1100000.0,0.49,Panama,Upskilling Product Showcase Modeling,318800.0,instagram,panama,False,2024,Beauty&Fashion,MAPPED
13,Jonathan Heres @jonathanheres,966900.0,2.96,Panama,Photography Education Food and Drink Actors,290100.0,instagram,panama,False,2024,Knowledge&Info,MAPPED
14,Daluna Kraemer🧠 (Frieda) @superdalu,953100.0,1.57,Panama,Nature Animals Actors Modeling,285900.0,instagram,panama,False,2024,Beauty&Fashion,MAPPED
15,Bettina Garcia @bettinaromina,910000.0,0.46,Panama,family Romance and Wedding Actors Modeling,273000.0,instagram,panama,False,2024,Beauty&Fashion,MAPPED
16,Boza 🇵🇦 @bozamusic,902700.0,2.62,Panama,"Entertainment and Music Music Actors Film, Music & Books",270800.0,instagram,panama,False,2024,Knowledge&Info,MAPPED
17,Ingrid De Ycaza @ingriddeycaza,889500.0,0.4,Panama,Entertainment and Music Fashion and Accessories Business and Finance Music,266900.0,instagram,panama,False,2024,Beauty&Fashion,MAPPED
