#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Hania Aamir 哈尼亚·阿米尔 @haniaheheofficial,395K,0.85%,Pakistan,Entertainment & Music,118.5K
2,Imran Khan @imrankhan.pti,385.8K,3.34%,Pakistan,Politics,115.7K
3,Pakistan Tehreek-e-Insaf @ptiofficial,155.9K,0.59%,Pakistan,Politics Education,46.8K
4,Pakistan Cricket @therealpcb,140.3K,0.7%,Pakistan,Sports,42.1K
5,Mrs.Falak @sarahkhanofficial,127.2K,2.1%,Pakistan,Entertainment & Music,38.2K
6,Asim Azhar @asimazhar,104.2K,0.6%,Pakistan,Entertainment & Music,31.2K
7,ARY News @arynewstv,102.7K,0.1%,Pakistan,Education Entertainment & Music,30.8K
8,humtvpakistan @humtvpakistanofficial,90.9K,0.34%,Pakistan,Entertainment & Music,27.3K
9,DIVA Magazine Pakistan @divamagazinepakistan,88K,0.39%,Pakistan,Celebrity Music News Fashion,26.4K
10,FHM PAKISTAN @fhmpakistan,86.6K,0.13%,Pakistan,Entertainment & Music,26K
11,PakWheels.com @pakwheels,75.9K,0.21%,Pakistan,Auto and Vehicles,22.8K
12,H Pakistan @hellopakistan,71.6K,-,Pakistan,Entertainment & Music Fashion & Accessories News & Politics,21.5K
13,Rabeeca Khan @rabeecakhan,51.7K,1.68%,Pakistan,Entertainment & Music,15.5K
14,معاز♥️ @maazsafder,39.9K,1.61%,Pakistan,Fashion & Accessories,12K
15,ZARA SHAHJAHAN @zarashahjahanofficial,39.2K,-,Pakistan,Fashion & Accessories,11.8K
16,Muniba Mazari @muniba.mazari,36.1K,0.45%,Pakistan,Art & Society,10.8K
17,Aijaz aslam @aijazzaslamofficial,34.9K,0.27%,Pakistan,Entertainment & Music Fashion & Accessories,10.5K
18,McDonald's Pakistan @mcdonaldspakistan,33.9K,0.29%,Pakistan,Food,10.2K
19,NABILA @nabila_salon,32.9K,0.18%,Pakistan,Beauty & Self Care,9.9K
20,Siasat.pk @siasat.pk,32.6K,0.44%,Pakistan,Education Life & Society,9.8K
