#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
87,Bilal Saeed @bilalsaeed_music,1.3M,3%,Pakistan,Entertainment and Music Music Singer Producers,389.7K
88,Geo News Urdu @geourdudottv,1.3M,0.06%,Pakistan,News Celebrity Sports Entertainment and Music,383.6K
89,Pakistani Celebrities 🇵🇰 @pakistani__celebrities,1.3M,0.68%,Pakistan,Entertainment and Music Parenting Modeling,382.4K
90,Merub Ali @meruub,1.3M,3.82%,Pakistan,Fashion,377K
91,Faryal 🥀 @faryal_fairyyy,1.2M,0.87%,Pakistan,Entertainment and Music Funny,368.7K
92,ʙᴀsᴇᴇʀ ᴀʟɪ @baseer_bob,1.2M,4.81%,Pakistan,Entertainment and Music Fashion and Accessories Product Showcase Actors,366.9K
93,Ghana Ali Umair @ghanaaliofficial,1.2M,0.44%,Pakistan,,360.3K
94,Hadiqa Kiani @hadiqakianiofficial,1.2M,1.58%,Pakistan,Entertainment and Music Beauty and Self Care Celebrity,350.8K
95,Hunz IPH @hunz_iph,1.2M,0.23%,Pakistan,Entertainment and Music Celebrity Singer,348.9K
96,Mashal Khan @mashalkh,1.2M,1.71%,Pakistan,Acting and Drama Life and Society Parenting Modeling,348.7K
97,Sadia Hassan Hayat @sadiaghaffar,1.2M,0.76%,Pakistan,Beauty Art,347.5K
98,Fakhar Zaman @fakharzaman719,1.2M,11.04%,Pakistan,Sports Music Singer Entertainment,347.4K
99,Sunita Marshall Ahmed @sunitamarshallofficial,1.2M,0.99%,Pakistan,Art Modeling Fashion,347K
100,@shaheer._.khan018,1.1M,4.44%,Pakistan,,343.3K
