#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Mehak Malik official @mehakmalikofficial578,10.3M,-,Pakistan,,3.1M
2,Asad ali |🇵🇰 @asadaliofficiall,7.1M,-,Pakistan,,2.1M
3,Gul Panra @gulpanra888,3.5M,-,Pakistan,Entertainment and Music Music,1.1M
4,Babarmalik @babarmalik68,3.1M,-,Pakistan,,930K
5,Fiza Shearnii🦁💪🏻 @mano_jatti,2.9M,-,Pakistan,Entertainment and Music Acting and Drama Celebrity,870K
6,🇵🇰LaLagee_786👍 @lalagee786,2.8M,-,Pakistan,,840K
7,🇵🇰 Horain Khan @horainkhan123officiall,2.6M,-,Pakistan,,780K
8,Bota Don @botadonfsd,2.5M,-,Pakistan,,750K
9,🧿Makeup Artist 🧿 @where_is_my_ring,2.5M,-,Pakistan,Beauty,750K
10,Umair Bajwa @umairbajwa22,2.4M,-,Pakistan,,720K
11,Muhammad Arslan Afzal @motivational_videos_786,2.3M,-,Pakistan,,690K
12,Danish Meher @danish_meher,2.2M,-,Pakistan,Auto and Vehicles Automotive,660K
13,Usman RAjPOOT @usmanrajpoot711,2.1M,-,Pakistan,,630K
14,Paroo Peshawar @paroopeshawar,2.1M,-,Pakistan,Education,630K
15,Allauddin Noor M @mr_aadi__05,2.1M,-,Pakistan,,630K
16,Shakeelmehar009 @shakeel.mehar009,2M,-,Pakistan,,600K
17,Bushii 👸 @bushragulfam.123,2M,-,Pakistan,Entertainment and Music,600K
18,Ghani Tiger @ghani.tiger786,1.8M,-,Pakistan,,540K
19,Amna Nasir @amnanasir4,1.8M,-,Pakistan,,540K
20,chacha pakistani @chachapakistani,1.8M,-,Pakistan,,540K
21,Shah.Badshah @shah_badshah151214,1.8M,-,Pakistan,,540K
22,Azam Arts @azamarts,1.7M,-,Pakistan,Arts and Crafts,510K
23,Salman Mumtaz @salmanmumtaz1,1.6M,-,Pakistan,,480K
24,Syed Mukkaram 📸 @mukkaram1122,1.5M,-,Pakistan,,450K
25,Saba Raza @sabarazaofficial,1.5M,-,Pakistan,,450K
26,Muslim Boy❤️ @waqarvicky298,1.5M,-,Pakistan,,450K
27,Prince of Charsadda🤴 @imtiazkhan191,1.4M,-,Pakistan,,420K
28,Emanmitho 🥰 @emanmitho,1.4M,-,Pakistan,,420K
29,jam💞safdar @jamsafdar0786,1.4M,-,Pakistan,,420K
30,shabbir454 @shabbir454,1.4M,-,Pakistan,,420K
31,EnglishWithSamad @englishwithsamad,1.4M,-,Pakistan,Education Upskilling,420K
32,💞🇵🇰 Sara 🇵🇰💞 @sarasonisara,1.3M,-,Pakistan,,390K
33,riz @culturekingdom,1.3M,-,Pakistan,Entertainment and Music Sports,390K
34,Garena Free Fire Pakistan @garenafreefirepkofficial,1.3M,-,Pakistan,Games,390K
35,Sahib Xada @sahibxada5,1.3M,-,Pakistan,,390K
36,🦁 Khurram Gujjar 🦁 @khurramgujjar99,1.3M,-,Pakistan,,390K
37,HUM TV @humtv_pakistan,1.2M,-,Pakistan,Entertainment and Music,360K
38,Jawad Khan @jawadkhan81,1.1M,-,Pakistan,,330K
39,Junaid Khan Advocate @junaidkhanadvocate,1.1M,-,Pakistan,,330K
40,Zen Ul Abdin @zenulabdin01,1.1M,-,Pakistan,,330K
41,✨Manahil Jabeen✨ @heyitsmeminah,1.1M,-,Pakistan,,330K
42,billiwala12 @billiwala12,1M,-,Pakistan,,300K
43,Waqar_Chishti Poetry.s @sahibzada_waqar_officia1,998.6K,-,Pakistan,,299.6K
44,🔥 AhmaD Jee 🔥 @ahmad_jee7,998.5K,-,Pakistan,,299.6K
45,Hadassah Boaz @hadassahboaz,994.7K,-,Pakistan,,298.4K
46,PTI OFFICIAL @pti.official,990.4K,-,Pakistan,,297.1K
47,sadamhussain757 @sadamhussain757,984.6K,0.1%,Pakistan,,295.4K
48,❤️iqu💑Dani❤️ @iqu_dani,984.3K,-,Pakistan,,295.3K
49,Suzain Fatima @suzainfatimaofficial,983.4K,-,Pakistan,Acting and Drama,295K
50,🔥Fanni rajput🔥 @afnanrajput01,982.3K,-,Pakistan,,294.7K
51,🔥 MR. DK 🔥 @_dawood_khan,981.1K,-,Pakistan,,294.3K
52,Annabuttab @annabuttab,975.6K,-,Pakistan,,292.7K
53,Deshi Nazir Mazari @nazirahmed93,973.8K,-,Pakistan,,292.1K
54,Mannat Malik @mannatmalikofficial511,973.6K,-,Pakistan,,292.1K
55,👑 Waleed Malik 👑 @waleedmalik09,972.6K,-,Pakistan,,291.8K
56,Muhammad Haseeb🦁 @mr._.haseeb78,971.3K,-,Pakistan,,291.4K
57,@_it's Laiba ❤️ @laibasahikh,969K,-,Pakistan,,290.7K
58,👑sunny baba288👑 @sunny.baba88,966.1K,-,Pakistan,,289.8K
59,Rajpoot💞 @abdul_manan882,960.4K,-,Pakistan,,288.1K
60,zahid pehalwan @zahidpehalwan333,960.2K,-,Pakistan,,288.1K
61,hummy @hamzabutt8736,959.4K,-,Pakistan,,287.8K
62,Ch.hassan9999 @ch.hassan9999,958.9K,-,Pakistan,,287.7K
63,Mehak Jaan @mehakjaan17,957.4K,-,Pakistan,,287.2K
64,Haidar Khan @haidarkhan25,956.8K,-,Pakistan,Romance and Wedding,287K
65,✞ঔৣH̷ЇÐÐɆ₦༒ǤЇЯŁঔৣ✞ @_ki_t_,954.5K,-,Pakistan,,286.4K
66,@malik anayat baloch @malikanayat,952.2K,0.2%,Pakistan,,285.7K
67,Vickky_writes ☑️⚡⚡ @itz__saim08,951.4K,-,Pakistan,,285.4K
68,Zahra Javed 👑 @zahra_jay,951.3K,-,Pakistan,,285.4K
69,Akbar Ali® @makhdoomi_83,951.1K,-,Pakistan,,285.3K
70,🔥WaQaR🔥 @innocent_waqar92,949.9K,-,Pakistan,,285K
71,"🌺 ""Queen"" 🌺 @ezza124",948.2K,-,Pakistan,,284.5K
72,آخری امید 🥀 @akhari.umeed,947.5K,-,Pakistan,,284.3K
73,Mahar Waqar @moonie.official,947.2K,-,Pakistan,,284.2K
74,❤️Maryam Ali ♥️ @maryamali5996,946.9K,-,Pakistan,,284.1K
75,Lishay @alishbahanjum687,946.3K,-,Pakistan,,283.9K
76,Sehar Khan @official_seharkhan,942.3K,-,Pakistan,,282.7K
77,Muazzam King @muazzam.king,941K,-,Pakistan,Acting and Drama,282.3K
78,Iconic NAVID @navidthestar.official,940.3K,-,Pakistan,,282.1K
79,Arbaz Khan @arbazkhanworld,938K,-,Pakistan,,281.4K
80,Aizaz ❤ zooo @aizazkhan_302,935.3K,-,Pakistan,,280.6K
81,Noor Hassan @noorhassan17,933.9K,-,Pakistan,,280.2K
82,@Zddi JONI🥰 @mhrjunaid,933.7K,-,Pakistan,,280.1K
83,ARY DIGITAL @arydigitalasia,931.4K,-,Pakistan,Entertainment and Music,279.4K
84,faisi&sid❣️❣️ @sidch_faisi,929.2K,-,Pakistan,,278.8K
85,Shah jahan @shahjahan.dgkhan,928.1K,-,Pakistan,,278.4K
86,T Z 🥀 @talhakhan529,925K,-,Pakistan,,277.5K
87,❤️ Ubbi Jaan ❤️ @ubbijaan0,921.5K,-,Pakistan,,276.5K
88,Abiha* @abiha_naqvi16,917.2K,-,Pakistan,,275.2K
89,jaankhan @kashif_niazii,916.9K,-,Pakistan,,275.1K
90,🔥Muna Rajput🔥 @user5121472512140,916.6K,-,Pakistan,,275K
91,❤️‍🔥BAWA G GUJRAT❤️‍🔥 @sofi_gujjratan,916.1K,-,Pakistan,,274.8K
92,ALi Mughal @alibahi9t9,914.1K,-,Pakistan,,274.2K
93,Syed Shahzeb @syed_shahzeb,913.2K,-,Pakistan,,274K
94,Ayeshakhan 🇵🇰 @i_ayesha_here,910.8K,-,Pakistan,Beauty,273.2K
