#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
60,Merium Pervaiz @UCANusfysqkOall5M4_P-xLQ,2.3M,0.5%,Pakistan,,693K
61,RKG ARMY @UCm5DZc8fB7_iSZ-jWXp67bA,2.3M,-,Pakistan,,690K
62,Qari Muhammad Ilyas @UCq68-yXEYvXV-FuxJRTNfJw,2.3M,-,Pakistan,,690K
63,Quran Aur Hadees @UCoTrwmBH6Q-5mH6C_J1rFxw,2.3M,-,Pakistan,,690K
64,Asif Ali TV @UC5-EcOxrepyI2z9oEW-Friw,2.3M,-,Pakistan,,684K
65,KHOJI TV @UCNZ-ZdWIRFM88Fxvlpug73A,2.3M,-,Pakistan,,684K
66,Crazy Prank TV @UC0p0-50FlBoGwqzIwKIeFcw,2.3M,-,Pakistan,,684K
67,Asad Ali TV @UCqhQRA_Y8Lyu5BYnFOpvtAQ,2.3M,-,Pakistan,,681K
68,Kitchen With mehnaz Abid @UCZp95XL_tLEBBXjYP23ob1w,2.2M,-,Pakistan,,663K
69,ilmkidunya @UCplMtixZJ6pRcrMogBSYvuQ,2.2M,-,Pakistan,,660K
70,Peoplive @UCmxceJhlGVYtDexNDGC8POw,2.2M,-,Pakistan,,654K
71,Just Mehndi @UC8NUJO5ndZIkPzVzV62Nx-A,2.2M,-,Pakistan,,651K
72,GNN @UC35KuZBNIj4S5Ls0yjY-UHQ,2.2M,-,Pakistan,,645K
73,Pak Tv24 @UC_ccpE1W9pgWFJnYrc11WKQ,2.1M,-,Pakistan,News,642K
74,Express TV @UCU1r97baEf3JJI5fY6NtMpA,2.1M,-,Pakistan,Celebrity Television,636K
75,Dekho Suno Jano @UChOzmkBxTHbZNZdiiYolWoA,2.1M,0.3%,Pakistan,,633K
76,Public News @UCElJZvY_RVra6qjD8WSQYog,2.1M,-,Pakistan,News,618K
77,Bulbulay @UC_UshQ19ISxViEhO_lbV1ig,2M,-,Pakistan,Celebrity,612K
78,Mubasher Lucman Official @UCslugpmYWJiZK5rbvtcaV7Q,2M,0.1%,Pakistan,,603K
79,BSports Pakistan @UCeK21VZQ8i7dTSkDEqjRxPw,2M,-,Pakistan,,594K
80,ARY Qtv @UCE2oY4S4wOu6WofU2YbfWsw,2M,-,Pakistan,,585K
81,wasleyaar FR @UCXM7SnDAdJNXzHL66fZ3R1Q,1.9M,-,Pakistan,,582K
82,PB Studio Music @UCAhvLrpJPXBQVFRSyVBxhXw,1.9M,0.1%,Pakistan,,576K
83,GFXMentor @UCP3AIk974-PeB9bg1Mc7wug,1.9M,0.2%,Pakistan,,573K
84,Vidly @UCkvPHvcNlWzHEu_z5RKAeEA,1.9M,-,Pakistan,Music,573K
85,Lahore News HD @UC0CbUVRC1d1RvunYbp3w2qQ,1.9M,-,Pakistan,,570K
86,Islamic Releases @UCD0WysHED1NfXUk3vedtRhQ,1.9M,-,Pakistan,,567K
87,You Tv HD @UCHv27RsYzC1rEVGDDTmG0-A,1.9M,-,Pakistan,,564K
88,Zama Voice @UCtiBNhuJSJwn9oCjZtzRaAg,1.9M,-,Pakistan,,564K
89,Ali Zafar @UC7A0P8INcRIbhgFQ1v46Uyg,1.8M,-,Pakistan,,552K
90,Neo Tv Network - Official @UCAsvFcpUQegneSh0QAUd64A,1.8M,-,Pakistan,News,549K
91,HASI TV @UCNRFc1nzodDjxveVWVwDfbw,1.8M,-,Pakistan,,549K
92,Majid Hussain @UCrylNZ96YFuKx1TJHqY261g,1.8M,-,Pakistan,Marketing and Advertising Education,549K
93,knowldge Factory @UCjkhOxy500BOy3KdM7QULgw,1.8M,-,Pakistan,,543K
94,Ubqari @UCPBZiFeffpuBP9RpjPU2UPg,1.8M,-,Pakistan,,543K
95,SYF Studio 7 @UCKW2oCbkZg12JZPSzlarR3g,1.8M,-,Pakistan,,540K
96,Dr. Bilquis Shaikh @UCdfGpfNbQkxsF-1hYe3s_Ow,1.8M,-,Pakistan,,534K
97,Kids Land @UCZMKZS3L9GfhcFkMyBRoVFg,1.8M,-,Pakistan,,531K
98,PopBox @UCh06REDUn42lJcKSa6kXGLQ,1.8M,-,Pakistan,,525K
99,Sistrology @UCbOWx-D1d0-CiP9wc-cH93Q,1.7M,1.7%,Pakistan,,522K
100,Purisrar Dunya @UCf6iILLifXIYAnT1ByHRXww,1.7M,-,Pakistan,,522K
