rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Monsta @monsta,9.7M,-,Malaysia,,2.9M,youtube,malaysia,False,2024,NA,NA
2,Didi & Friends - Lagu Kanak Kanak @UCr9QW8w8CvVAe3MSWZCAn-Q,6.2M,-,Malaysia,,1.9M,youtube,malaysia,False,2024,NA,NA
3,Omar & Hana - Lagu Kanak-Kanak Islam @UCiZL26ScfRZDdEAkkPJgJbA,5.5M,-,Malaysia,,1.7M,youtube,malaysia,False,2024,NA,NA
4,TV3MALAYSIA Official @UCCduNupcztaN9sFrHV-fDIg,5.1M,-,Malaysia,,1.5M,youtube,malaysia,False,2024,NA,NA
5,Alieff Irfan @UCKCK2lumiYpKfD1aEj4W5vg,4.4M,1.1%,Malaysia,,1.3M,youtube,malaysia,False,2024,NA,NA
6,Alyssa Dezek @UCWxBI083AvHtbns83XGZmng,4.4M,-,Malaysia,,1.3M,youtube,malaysia,False,2024,NA,NA
7,AnimaSEA - Monsta @UCyTATeB0ejBMon59igN4tVw,4.4M,-,Malaysia,,1.3M,youtube,malaysia,False,2024,NA,NA
8,JO Channel @UC6XKMuLChaxW4Isw0BTZI8A,3.5M,0.1%,Malaysia,,1.1M,youtube,malaysia,False,2024,NA,NA
9,Astro Gempak @UCfztuMBrL9F-KqLZk_SY9TA,3.5M,-,Malaysia,,1.1M,youtube,malaysia,False,2024,NA,NA
10,EjenAli @UC42ZduLx6o3Nqg04kMuMCEw,3.3M,0.4%,Malaysia,,990K,youtube,malaysia,False,2024,NA,NA
11,Dr Zakir Naik @UC3YmP7nqf514I1zh1eVbzrA,3.3M,-,Malaysia,,978K,youtube,malaysia,False,2024,NA,NA
12,Syahmi Sazli @UCqWKZzi070JAbB6Adlvn5Qg,2.7M,0.8%,Malaysia,,819K,youtube,malaysia,False,2024,NA,NA
13,Rusa Music @UC8f4o4-Sw2KitQR8MkIkSiw,2.5M,-,Malaysia,Music Marketing and Advertising,762K,youtube,malaysia,False,2024,Knowledge&Info,MAPPED
14,BWF TV @UChh-akEbUM8_6ghGVnJd6cQ,2.4M,-,Malaysia,,708K,youtube,malaysia,False,2024,NA,NA
15,Kartun Studios @UCORc3AiSF6XYjTZapfvd16w,2.2M,-,Malaysia,,669K,youtube,malaysia,False,2024,NA,NA
16,Mizanur Rahman Azhari @UCxStLx7yb96MGBfIMo20x7Q,2.2M,-,Malaysia,,654K,youtube,malaysia,False,2024,NA,NA
17,알렉스티비ALEXTV @UC5gXvwPjvZCCJC18WxIhrWQ,2.1M,-,Malaysia,,639K,youtube,malaysia,False,2024,NA,NA
18,MSK Movies @UCBQhLER2rVxN2TkSuPfJ6rA,1.9M,-,Malaysia,,576K,youtube,malaysia,False,2024,NA,NA
19,KiniTV @UC9ULnkwvyofZ_sWrzRpyvrg,1.8M,-,Malaysia,,549K,youtube,malaysia,False,2024,NA,NA
20,Che Nom @UCDBiRJtU16xo86mgs1E8sUw,1.7M,0.1%,Malaysia,,522K,youtube,malaysia,False,2024,NA,NA
21,zukiemohamad @UC3kAUGjmfahKlPY5nXZQCRw,1.7M,0.2%,Malaysia,,519K,youtube,malaysia,False,2024,NA,NA
22,AAC Dream @UCE0rCs4o2LvINT1b0zXsOoQ,1.7M,-,Malaysia,,510K,youtube,malaysia,False,2024,NA,NA
23,Aqil Zulkiflee @UCPypMJ6WvDh0gEzZvSuaepQ,1.7M,-,Malaysia,,507K,youtube,malaysia,False,2024,NA,NA
24,Apron @UCgzJrXg7oh7lj-bMC-pzkgw,1.6M,-,Malaysia,,483K,youtube,malaysia,False,2024,NA,NA
25,Soloz Club @UCC-2ycjovzKIFCDWL667_vw,1.6M,0.1%,Malaysia,,477K,youtube,malaysia,False,2024,NA,NA
26,Mat Salleh TV @UC-O5RPLXeKJXUzNXwwqIOgw,1.6M,-,Malaysia,,477K,youtube,malaysia,False,2024,NA,NA
27,VS GAG @UCQ6OQ6CtasN4CVWp99-te4g,1.5M,4.7%,Malaysia,,462K,youtube,malaysia,False,2024,NA,NA
28,Astro AWANI @UC5dYmq91e5_g54krpO06NJw,1.5M,-,Malaysia,,459K,youtube,malaysia,False,2024,NA,NA
29,Garena Free Fire MY @UC2u849W-BNFXJUNociHYrqw,1.5M,0.1%,Malaysia,Video Gaming,456K,youtube,malaysia,False,2024,Tech&Gaming,MAPPED
30,isaac osman @UC3oakjNkEifPK4okSCHojJw,1.5M,0.3%,Malaysia,,453K,youtube,malaysia,False,2024,NA,NA
31,SuriaRecordsSRC @UCBd5pENmJrvi6PQq-2ndBhw,1.5M,-,Malaysia,,447K,youtube,malaysia,False,2024,NA,NA
32,Buletin TV3 @UC2p8wkJVSjsMsRv0MjTikgA,1.5M,-,Malaysia,,435K,youtube,malaysia,False,2024,NA,NA
33,DarkTaurus @UCAxs7QxI2-EYCU0tFxP6H0A,1.5M,-,Malaysia,,435K,youtube,malaysia,False,2024,NA,NA
34,ROBE CUBE @UC1XCtbAz-xspe8CR5_DtUpg,1.4M,0.1%,Malaysia,,423K,youtube,malaysia,False,2024,NA,NA
35,ML Studios @UCSkOqbajcG6-jguycOHzhDg,1.4M,-,Malaysia,,417K,youtube,malaysia,False,2024,NA,NA
36,Ustaz Azhar Idrus Official @UC-eO7wPzP75WCJCh-LT5P3Q,1.4M,-,Malaysia,,408K,youtube,malaysia,False,2024,NA,NA
37,腦洞大開 @UCAOpjqvqfnkIsLGhGrxXWGg,1.3M,-,Malaysia,,387K,youtube,malaysia,False,2024,NA,NA
38,Astro Ceria @UC-ayAWMY0fxyE62CW7boFsQ,1.3M,-,Malaysia,,384K,youtube,malaysia,False,2024,NA,NA
39,Bella Khann @UCpLCJhBGDn9AHzQvd7OHO8w,1.3M,0.4%,Malaysia,,384K,youtube,malaysia,False,2024,NA,NA
40,Nakul Kumar Biswas @UCtt3BbGC__TpAwREWh4modg,1.3M,-,Malaysia,,384K,youtube,malaysia,False,2024,NA,NA
41,Kupi Kupi GO @UCtvuPDDtHrkpQwpkankLW6A,1.3M,0.3%,Malaysia,,375K,youtube,malaysia,False,2024,NA,NA
42,ASAD HAGIO 27 @UCEQ0SYzCxhhp_QHAqEETKfg,1.2M,-,Malaysia,,363K,youtube,malaysia,False,2024,NA,NA
43,Laowu老吳 @UCyUZg_cPAg1-QjPHKJu20ZA,1.2M,-,Malaysia,,363K,youtube,malaysia,False,2024,NA,NA
44,Jeff & Inthira @UCdFMeayF4c0cWvbHQomc6BA,1.2M,-,Malaysia,,357K,youtube,malaysia,False,2024,NA,NA
45,Syafiq Aiman @UC0_j7SdW18oR5UqDRHf67WA,1.2M,-,Malaysia,,354K,youtube,malaysia,False,2024,NA,NA
46,Abu Khadijah @UC5uekIwJ2N-M3P8ewfIf7Cw,1.2M,-,Malaysia,,351K,youtube,malaysia,False,2024,NA,NA
47,Omar & Hana - Islamic Cartoons for Kids @UC178EmfQAV3OT-UpuO6WUMg,1.2M,-,Malaysia,,351K,youtube,malaysia,False,2024,NA,NA
48,PrinceMeed LIVE! @UCrBGLstQskCRQqds4Ir65KA,1.1M,-,Malaysia,,342K,youtube,malaysia,False,2024,NA,NA
49,JinnyboyTV @UCMG7DKIrpZoJlRLqYe9NtQg,1.1M,-,Malaysia,,342K,youtube,malaysia,False,2024,NA,NA
50,Bryson Lew 刘铠翔 @UCDLCgHxSHGMUxOcbeJpuzsw,1.1M,0.7%,Malaysia,,339K,youtube,malaysia,False,2024,NA,NA
51,AZFAR BADRUL @UCX_YgHsAED46ZgMdDanPDKA,1.1M,-,Malaysia,,330K,youtube,malaysia,False,2024,NA,NA
52,Siti Nurhaliza @UCQ6Zv5O57OuG9y3WIbnCHSQ,1.1M,0.1%,Malaysia,,321K,youtube,malaysia,False,2024,NA,NA
53,Heaven 2015 @UCexKVihPR8aDBMzWFHPq0zQ,1.1M,-,Malaysia,Music News,321K,youtube,malaysia,False,2024,Knowledge&Info,MAPPED
54,Bellestrelle @UC_1KEFPUC8J_Ybq_BRhfB7A,1.1M,1.9%,Malaysia,,318K,youtube,malaysia,False,2024,NA,NA
55,BabYzzz @UCT-DlEtp9Mx2FGSoRw8JIjg,1.1M,-,Malaysia,,315K,youtube,malaysia,False,2024,NA,NA
56,SYEDOT ASMR @UCRh5jRONhWfbhWl-Dhb8Fjg,1M,0.2%,Malaysia,,309K,youtube,malaysia,False,2024,NA,NA
57,Pyae Sone Ent @UCgn8iYHehyykNh3bSiCw60A,1M,-,Malaysia,,309K,youtube,malaysia,False,2024,NA,NA
58,Banden @UCt4IJhr0lEpYCT6RHNnVRkQ,1M,0.3%,Malaysia,,300K,youtube,malaysia,False,2024,NA,NA
59,Penjahat Soldier @UCC9kjU_-cvX_4Vm-LGrm_iw,1M,0.1%,Malaysia,,300K,youtube,malaysia,False,2024,NA,NA
60,Dumpling Soda @UCI0i7CaDK2KVuwLE1zYhuTQ,1M,-,Malaysia,,300K,youtube,malaysia,False,2024,NA,NA
61,changyong @UC0KD8LvHG4CgohsRZzzCQSw,997K,0.4%,Malaysia,Travel,299.1K,youtube,malaysia,False,2024,Lifestyle,MAPPED
62,Galeri Kereta @UC4-aHXXwfw6PVIR3_fThOtA,996K,-,Malaysia,,298.8K,youtube,malaysia,False,2024,NA,NA
63,mStar Online Malaysia @UCvGK5qm1S-cjzV2YSmMmgFg,983K,-,Malaysia,Celebrity,294.9K,youtube,malaysia,False,2024,Entertainment,MAPPED
64,Shuib Channel @UCwJ68yJ2MPqKw4FZV4K8Lkg,941K,-,Malaysia,,282.3K,youtube,malaysia,False,2024,NA,NA
65,Better Leaf 好葉 @UChjHWpmNm-3HbLFkQ3TPXaA,910K,-,Malaysia,,273K,youtube,malaysia,False,2024,NA,NA
66,Asyraf Rozami @UCpwfdp-kqQRVOo7j-qcN71w,908K,0.6%,Malaysia,,272.4K,youtube,malaysia,False,2024,NA,NA
67,DD.W Channel達玲 @UCsZKdvt4K37kqgJ9p4nS6iA,869K,0.2%,Malaysia,,260.7K,youtube,malaysia,False,2024,NA,NA
68,MrKokom @UCLKaIoL5HOiKaLIQLAVeclw,866K,-,Malaysia,,259.8K,youtube,malaysia,False,2024,NA,NA
69,ArimaHeena @UCc59py21W-sEhXgXVHnDZ0w,865K,1.8%,Malaysia,Celebrity Photography,259.5K,youtube,malaysia,False,2024,Entertainment,MAPPED
70,OOHAMI @oohamii,863K,0.8%,Malaysia,,258.9K,youtube,malaysia,False,2024,NA,NA
71,IBPStudiosMY @UCKZvwYhxUjM_YxtMF5LpmRA,861K,-,Malaysia,Music,258.3K,youtube,malaysia,False,2024,Music,MAPPED
72,Kafaym ab @UCHfcBEBnib9QSmFjJ0a0FlQ,859K,-,Malaysia,,257.7K,youtube,malaysia,False,2024,NA,NA
73,Warner Music Malaysia @UCg_TCq59-vedX9R9iHl-avQ,858K,-,Malaysia,,257.4K,youtube,malaysia,False,2024,NA,NA
74,Blimey 블라이미 @UCvJ4XcL0YnybHu4Er9LZGGw,840K,-,Malaysia,,252K,youtube,malaysia,False,2024,NA,NA
75,Kathrine Kwa @UChcB3_gYZR2ps0vHiHOpNrQ,833K,-,Malaysia,,249.9K,youtube,malaysia,False,2024,NA,NA
76,Sugu Pavithra @UC7mNwREuYU-Bc8glCdFwQ_A,828K,-,Malaysia,,248.4K,youtube,malaysia,False,2024,NA,NA
77,Bahiyya Haneesa Official @UCsW4P_BDlFgBdMjNEo-y07g,819K,-,Malaysia,,245.7K,youtube,malaysia,False,2024,NA,NA
78,Ar-RahmanTV @UCLaOzRx6H4hr9XKDzMc92SA,806K,-,Malaysia,,241.8K,youtube,malaysia,False,2024,NA,NA
79,K-Clique @UC-4cb5KJVscT7-L89ItmvNg,802K,-,Malaysia,,240.6K,youtube,malaysia,False,2024,NA,NA
80,維思維WeisWay @UCcU6CC2Gkc18aBUfEtdjaAA,792K,1.6%,Malaysia,,237.6K,youtube,malaysia,False,2024,NA,NA
81,KFCMalaysia @UC_WO5qVTP17lUkp1Q8eAdNw,785K,-,Malaysia,,235.5K,youtube,malaysia,False,2024,NA,NA
82,BumBum @UCBwF92MfzMXhOoEkxsKPqrA,779K,15.7%,Malaysia,,233.7K,youtube,malaysia,False,2024,NA,NA
83,AR Vlogs @UC8vJJyqagckRR_y7Inn-fhA,770K,1.1%,Malaysia,,231K,youtube,malaysia,False,2024,NA,NA
84,Nigel Chia @UCiOfJPm4Aruy563ncdqrFrA,758K,1.7%,Malaysia,,227.4K,youtube,malaysia,False,2024,NA,NA
85,阿源Iven Lee @UCCO9MNmb4eUGlKu4VpcS2Ag,757K,0.2%,Malaysia,,227.1K,youtube,malaysia,False,2024,NA,NA
86,DURIAN MERAH @UCht6SyEpw69cNVeBpb_kB1w,748K,0.1%,Malaysia,,224.4K,youtube,malaysia,False,2024,NA,NA
87,Pok Ro @pokro,745K,0.9%,Malaysia,,223.5K,youtube,malaysia,False,2024,NA,NA
88,Danny_AhBoy [CHANNEL] @UCR6fi-DZPXv3TzZz3TvnwUw,743K,0.1%,Malaysia,Music,222.9K,youtube,malaysia,False,2024,Music,MAPPED
89,Jamilkucing TV @UCfjA33ppnwIjwG4UJyozHqg,732K,-,Malaysia,,219.6K,youtube,malaysia,False,2024,NA,NA
90,Akiddos @UCKh1TuNXvz4m6_ETKyG6ChQ,730K,-,Malaysia,,219K,youtube,malaysia,False,2024,NA,NA
91,培永 Phei Yong @UC8gd0wXqCbu9k9Nz7_h7g9w,729K,-,Malaysia,,218.7K,youtube,malaysia,False,2024,NA,NA
92,Syazwan fahmi @UCapRxvBa11rJSmeICwsAdig,728K,0.8%,Malaysia,,218.4K,youtube,malaysia,False,2024,NA,NA
