rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
78,Devika Panicker @devikapanicker,247.1K,0.1%,Singapore,,74.1K,tiktok,singapore,False,2024,NA,NA
79,Gym Tan @californiaistoocasual,245.9K,0.4%,Singapore,Fitness and Health,73.8K,tiktok,singapore,False,2024,Sports,MAPPED
80,Shakshi Harendran @shakshiharendran,242.4K,-,Singapore,,72.7K,tiktok,singapore,False,2024,NA,NA
81,🖤MAHISRI MAHI🖤 @mahisrimahi,239.1K,-,Singapore,Fashion and Accessories,71.7K,tiktok,singapore,False,2024,Beauty&Fashion,MAPPED
82,sleepyy🐉💤 @sleepyydragon,238.2K,-,Singapore,,71.5K,tiktok,singapore,False,2024,NA,NA
83,Tan Jia Song @jia_songg,236.8K,-,Singapore,Entertainment and Music,71K,tiktok,singapore,False,2024,Music,MAPPED
84,Funny Cartoon @cutclick,236.4K,-,Singapore,,70.9K,tiktok,singapore,False,2024,NA,NA
85,Wizairul @wizairulrosalessidek,232.7K,-,Singapore,,69.8K,tiktok,singapore,False,2024,NA,NA
86,난 너를 좋아해 @rio5201314,230.2K,-,Singapore,,69.1K,tiktok,singapore,False,2024,NA,NA
87,ten22 @babyface0001,229.2K,-,Singapore,Pets Education Parenting,68.8K,tiktok,singapore,False,2024,Knowledge&Info,MAPPED
88,ADITYA 穆伟 @byadtmy,228.1K,0.4%,Singapore,,68.4K,tiktok,singapore,False,2024,NA,NA
89,Keith.inks @keith.inks,224.7K,0.4%,Singapore,Arts and Crafts Animation and Cosplay,67.4K,tiktok,singapore,False,2024,Tech&Gaming,MAPPED
90,Father and daughter @estaiyt,222.5K,-,Singapore,,66.8K,tiktok,singapore,False,2024,NA,NA
91,Annette Lee @annetteandafish,221.7K,2.9%,Singapore,,66.5K,tiktok,singapore,False,2024,NA,NA
92,🇸🇬🇲🇾虎牙妹子💄【230k】 @ytsherine1010,219.3K,-,Singapore,Beauty and Self Care,65.8K,tiktok,singapore,False,2024,Beauty&Fashion,MAPPED
93,Insurgent Clothing on Shopee @insurgentclothing,216.6K,-,Singapore,Fashion and Accessories,65K,tiktok,singapore,False,2024,Beauty&Fashion,MAPPED
94,Lost @sg_tiktoks,214.6K,0.3%,Singapore,,64.4K,tiktok,singapore,False,2024,NA,NA
95,💞SmilexRastaRani🔥 @rastaloisvirgo23,214.6K,-,Singapore,,64.4K,tiktok,singapore,False,2024,NA,NA
96,Chef Bob @chefbob.sg,212.8K,-,Singapore,Food,63.8K,tiktok,singapore,False,2024,Lifestyle,MAPPED
97,Nao Mie @j6991sg8,212.8K,-,Singapore,,63.8K,tiktok,singapore,False,2024,NA,NA
98,AFC @theafchub,207.5K,0.2%,Singapore,Sports,62.3K,tiktok,singapore,False,2024,Sports,MAPPED
99,HebeosOfficial @hebeosofficial,207.2K,-,Singapore,,62.2K,tiktok,singapore,False,2024,NA,NA
100,Ⓢⓞⓜⓢⓡⓘ @27_kanittha,206.7K,-,Singapore,,62K,tiktok,singapore,False,2024,NA,NA
