rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,mmoshaya @UCPOw2O3_uZ1doro9iR4x6vw,21.9M,0.1%,Saudi Arabia,,6.6M,youtube,saudi-arabia,False,2024,NA,NA
2,Rotana @UCNhqvQMXIgRfjAGmxQqdNRw,19.7M,0.1%,Saudi Arabia,Music,5.9M,youtube,saudi-arabia,False,2024,Music,MAPPED
3,شبكة العاب العرب | Arab Games Network @UCV2JkEBmtfSYGAIlprAhAyQ,17.3M,-,Saudi Arabia,,5.2M,youtube,saudi-arabia,False,2024,NA,NA
4,حقائق وأسرار @UCBzrJ1zGf9-0cd5-n7sBraQ,14.5M,-,Saudi Arabia,,4.4M,youtube,saudi-arabia,False,2024,NA,NA
5,انصالة فاميلي I أنس و أصالة @UCqJNTGwKmgMCwfYDbnz514Q,14.4M,-,Saudi Arabia,,4.3M,youtube,saudi-arabia,False,2024,NA,NA
6,ماشا و الدب @UCpm9UA5N0Y9Kv1FJNtnNlJA,13.9M,-,Saudi Arabia,,4.2M,youtube,saudi-arabia,False,2024,NA,NA
7,Katakit Baby TV @UChDk1SYEDyC4s74mKwfBUKQ,12.9M,-,Saudi Arabia,,3.9M,youtube,saudi-arabia,False,2024,NA,NA
8,BanderitaX @UCxEGVXh6fi-XYo58NZrbIHQ,12.6M,-,Saudi Arabia,,3.8M,youtube,saudi-arabia,False,2024,NA,NA
9,قناة وناسة - Wanasah TV @UCiRfBu1ymNpygUgpvGzVr_w,12.1M,-,Saudi Arabia,,3.6M,youtube,saudi-arabia,False,2024,NA,NA
10,روتانا خليجية @UCsVQJ4sjopcYEQHxWnS2Spg,9.3M,-,Saudi Arabia,,2.8M,youtube,saudi-arabia,False,2024,NA,NA
11,قناة سعود Saud Channel l @UC7loSNYw43oSTLlThtm_Ytw,9M,-,Saudi Arabia,,2.7M,youtube,saudi-arabia,False,2024,NA,NA
12,متع عقلك @UC5ls68cohdcyGx10e1TV9XA,8.8M,-,Saudi Arabia,,2.6M,youtube,saudi-arabia,False,2024,NA,NA
13,MjrmGames @UCesOgVkywcnbAtyNf-XZ4AA,8.6M,0.4%,Saudi Arabia,,2.6M,youtube,saudi-arabia,False,2024,NA,NA
14,Spacetoon @UCuQKih3Ac3NABADQKQdeV6A,8.6M,-,Saudi Arabia,,2.6M,youtube,saudi-arabia,False,2024,NA,NA
15,TheSaudiReporters | سعودي ريبورترز @UCGA_iwc3t5I1dVFff54wYGA,8.6M,0.8%,Saudi Arabia,,2.6M,youtube,saudi-arabia,False,2024,NA,NA
16,BabyBus Arabic TV - أغاني أطفال ورسوم متحركة @UCHnhz7XCP6Zx6l22npF-yWA,7.7M,-,Saudi Arabia,,2.3M,youtube,saudi-arabia,False,2024,NA,NA
17,Dyler | دايلر @UCi0LRhUrjY8tLx7GYFNSo_Q,7.5M,0.2%,Saudi Arabia,,2.2M,youtube,saudi-arabia,False,2024,NA,NA
18,Hello TV- Nursery Rhymes @UCca90sQqNC4AXmyox0FNTWQ,7.3M,-,Saudi Arabia,,2.2M,youtube,saudi-arabia,False,2024,NA,NA
19,توبز TOPZ @UC0fkyMAE7T3OFs7lnGCr33A,7M,-,Saudi Arabia,,2.1M,youtube,saudi-arabia,False,2024,NA,NA
20,d7oomy_999 | دحومي٩٩٩ @UC-3QwnB0mefZMnPjAqOyNkg,6.9M,2.1%,Saudi Arabia,,2.1M,youtube,saudi-arabia,False,2024,NA,NA
21,Yousef Ahmed @UC74zXUjEMrC-itAVWOLjbvg,6.8M,-,Saudi Arabia,,2M,youtube,saudi-arabia,False,2024,NA,NA
22,دستور DSTOR I @UC-S4_xweX_Re4JI7HrRJi9A,6.7M,0.4%,Saudi Arabia,,2M,youtube,saudi-arabia,False,2024,NA,NA
23,Saud Brothers @UCVXFRM2jUeYyrp2Y9laB8WA,6.7M,2.1%,Saudi Arabia,,2M,youtube,saudi-arabia,False,2024,NA,NA
24,صالح - oPiiLz @UCHVDgaiLbpj5Leazw8vsAmg,6.6M,0.9%,Saudi Arabia,,2M,youtube,saudi-arabia,False,2024,NA,NA
25,محمد عدنان Mohamad Adnan @mohamadadnan,6.5M,11%,Saudi Arabia,,1.9M,youtube,saudi-arabia,False,2024,NA,NA
26,lolo 7 لولو @UCmymNIaWWPbEHQTUrsVD6Ww,6.4M,-,Saudi Arabia,,1.9M,youtube,saudi-arabia,False,2024,NA,NA
27,اغرب @UCAH7rJ_y-y_0Gli4a4oDsJg,6.1M,-,Saudi Arabia,,1.8M,youtube,saudi-arabia,False,2024,NA,NA
28,MrSnb2 @UCcPrIyV7VhqxfotQCAeD1ew,5.7M,0.8%,Saudi Arabia,,1.7M,youtube,saudi-arabia,False,2024,NA,NA
29,عائلة فيحان @UC_Bd5Yrn9kL8fisLfPmH5ww,5.7M,1.1%,Saudi Arabia,,1.7M,youtube,saudi-arabia,False,2024,NA,NA
30,انيينكم | ANINNKM @UCniw52HKz6bXAxUGZ6efKRw,5.6M,0.9%,Saudi Arabia,,1.7M,youtube,saudi-arabia,False,2024,NA,NA
31,ثقف نفسك @UC8JJ2en6OsyCwHhbwf8bxUw,5.5M,-,Saudi Arabia,,1.7M,youtube,saudi-arabia,False,2024,NA,NA
32,SHoNgxBoNg @UC5hnxbraFmMPxv63U4hCwTQ,5.5M,2.6%,Saudi Arabia,,1.6M,youtube,saudi-arabia,False,2024,NA,NA
33,راشد بن عبدالله @UCMnsS0onDu4KKLcDWGl3bWA,5.4M,2.5%,Saudi Arabia,,1.6M,youtube,saudi-arabia,False,2024,NA,NA
34,MAX HD @UCdYt25YVNOQET06LMlr54aA,5.2M,1.6%,Saudi Arabia,,1.6M,youtube,saudi-arabia,False,2024,NA,NA
35,انت تستطيع @UCDZFI4LOb0IF-UB7Fxxevdw,5.2M,1.7%,Saudi Arabia,,1.6M,youtube,saudi-arabia,False,2024,NA,NA
36,EstubeGaming @UC8z_uxBRoIjSeVRIeVaE9hQ,5.1M,-,Saudi Arabia,,1.5M,youtube,saudi-arabia,False,2024,NA,NA
37,Pikachu/بيكاتشو @UCuL7aVT2aY1jHydL2NaERuw,4.9M,0.8%,Saudi Arabia,,1.5M,youtube,saudi-arabia,False,2024,NA,NA
38,bashar arabi @UCqnqH8s3rPbYyKzm8HBRUNg,4.9M,1%,Saudi Arabia,,1.5M,youtube,saudi-arabia,False,2024,NA,NA
39,تايقر | t1GGEEr @UCLWBv6SD1mdvajkN9fcMaWQ,4.9M,-,Saudi Arabia,,1.5M,youtube,saudi-arabia,False,2024,NA,NA
