#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,"dr. Arthur, SpKK, FINSDV @dokterkulitkucom",1.2M,-,Finland,Beauty and Self Care,360K
2,cookexpertf @cookexpertf,865.4K,-,Finland,Food and Drink,259.6K
3,Jannica Sherry @jannicass,833.9K,0.1%,Finland,Beauty and Self Care Arts and Crafts,250.2K
4,Bella Nomade / IG: bellanomade @bellanomade,754.1K,-,Finland,Travel Fitness,226.2K
5,Taija Taika @taijataika,642.3K,-,Finland,,192.7K
6,1000 Experiencias @1000experiencias,409.9K,-,Finland,Travel,123K
7,Waleed Kilttan @kiltaan,394.7K,-,Finland,,118.4K
8,🇫🇮🇫🇮🇫🇮 @imnotjoalin,382K,0.3%,Finland,,114.6K
9,SARAH @itssarahh99,378.1K,0.2%,Finland,,113.4K
10,Sanni Oksanen @sannioksanen,377.6K,-,Finland,Travel,113.3K
11,Lucas Zanotto @lucas_zanotto,351.1K,-,Finland,,105.3K
12,🇫🇮My toxic🤭 @veeti_dz,340K,-,Finland,,102K
13,santtu @santerivili,336.7K,-,Finland,Entertainment and Music Funny,101K
14,laulukka🌺 @laulukka,330.7K,-,Finland,Entertainment and Music Funny,99.2K
15,Luonto Furniture @luontofurniture,292.5K,-,Finland,Home and Garden,87.8K
16,стаська @pussiom,279.5K,32.2%,Finland,Entertainment and Music,83.9K
17,الفنانةحنين السومرية @user7uz7it1r4y,277.8K,-,Finland,,83.3K
18,Prince Ibrahimi @princeibrahimi,276.3K,1.1%,Finland,,82.9K
19,khira @khirq,258.8K,0.5%,Finland,,77.6K
20,Elias @eliasvvv,241.3K,0.4%,Finland,Entertainment and Music,72.4K
21,Daniel Ahola @danielaleksis,240K,21.3%,Finland,Entertainment and Music,72K
22,floweryghost @floweryghost,238.7K,-,Finland,Beauty and Self Care,71.6K
23,وئام و هبه @weaam.hiba,226.8K,0.1%,Finland,Entertainment and Music,68K
24,SaamoPetraa @saamopetraa3,226.2K,-,Finland,Entertainment and Music,67.9K
25,Proxyrod @proxyrod,219.7K,0.1%,Finland,Entertainment and Music,65.9K
26,Crew of hooligans @crewofhooligans,211.5K,-,Finland,,63.5K
27,NordicFunDogs @nordicfundogs,211.1K,0.1%,Finland,Animals Pets,63.3K
28,Risaaa😂😂 @rsdance27,209.2K,-,Finland,,62.8K
29,Mandimai Sundberg @mondaymay,208.8K,0.2%,Finland,,62.6K
30,Måmå “P” PääT @mypaat,206.5K,-,Finland,,62K
31,wheelhub @wheelhub.com,205.8K,-,Finland,,61.7K
32,Luciano Ghidoli @lucianoghidoli,199.2K,-,Finland,Arts and Crafts,59.8K
33,Nojeen Makeup 💄 @n0jeenn,198.9K,-,Finland,,59.7K
34,Viivi Rytkönen @unafinlandesa,194.2K,-,Finland,Travel,58.3K
35,"Prev. Alex.FI, now AlexMartini @alex.martini__",192.6K,-,Finland,Auto and Vehicles Automotive,57.8K
36,Jäätynyt Banaani 🍌 @jaatynytbanaaniofficial,191K,-,Finland,Funny Entertainment and Music,57.3K
37,BlindChannel @blindchannel,189K,0.3%,Finland,,56.7K
38,JuhoFlow @juhoflow,188K,3.6%,Finland,Entertainment and Music Funny,56.4K
39,Niko Saarinen @niko_saarinen,187.8K,0.2%,Finland,,56.3K
40,sihvoallu @sihvoallu,176K,-,Finland,Entertainment and Music,52.8K
41,davide @david_tim_,175.6K,-,Finland,,52.7K
42,Nuppu Oinas @nuppipaa,171.4K,-,Finland,Entertainment and Music,51.4K
43,🇫🇮 🅿🅾🅿 📀 🅼🆄🆂🅸🅲 🇷🇺 @glebmail,169.3K,-,Finland,Entertainment and Music,50.8K
44,Hugo Käld @hugoozz,165.6K,-,Finland,Music,49.7K
45,Michael Howard @yeaa.mike,165.3K,-,Finland,,49.6K
