#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
39,Veronica Verho @mariieveronicaofficial,268.9K,3.5%,Finland,Animals Pets Animals & Pets,80.7K
40,Marianna Mäkelä @mariannnan,267.6K,2.44%,Finland,Fashion and Accessories Lifestyle Styling,80.3K
41,Sanni Oksanen🌙 @sannioksanen,265.6K,2.61%,Finland,Nature Travel Outdoor Activity Lifestyle,79.7K
42,𝙎𝙪𝙫𝙞 ♡ @myhairstyle_xo,262.8K,0.15%,Finland,Beauty and Self Care Styling Hair Salons,78.8K
43,SARA PARIKKA @saraparikka,260.7K,2%,Finland,Acting and Drama family Education Celebrity,78.2K
44,Nini Catarina Nguyên 🦋 @ninninguyen,258.4K,0.36%,Finland,Entertainment and Music Lifestyle Styling Celebrities,77.5K
45,Leijonat @leijonatfi,257.7K,1.51%,Finland,Sports News Ice Hockey,77.3K
46,justimusfilms @justimusfilms,255.6K,2.68%,Finland,Entertainment and Music,76.7K
47,Sami Hedberg @samihedberg,251.2K,0.35%,Finland,Entertainment and Music,75.4K
48,StuntFreaksTeam @stuntfreaksteam,246.6K,2.63%,Finland,Auto and Vehicles Home and Garden Riders Motorcycle Racing,74K
49,Ｒｏｓａ Ｌｉｎｎ @rosalinnmusic,243.7K,3.6%,Finland,Entertainment and Music Music,73.1K
50,Patrik Laine @patriklaine,237.8K,11.06%,Finland,Ice Hockey,71.3K
51,𝐏𝐄𝐓𝐑𝐀 @bangtsikitsiki,231.4K,1.28%,Finland,Fashion and Accessories News Hair & Beauty DIY & Crafts,69.4K
52,Apocalyptica @apocalypticaofficial,229.2K,1.85%,Finland,Entertainment and Music Music Songwriting Singer,68.8K
53,JVG @jvgfi,228K,2.4%,Finland,,68.4K
54,Sara Sieppi @sarasieppi,223.7K,3.13%,Finland,Education Celebrities,67.1K
55,Kinuskikissa @kinuskikissa,222K,0.7%,Finland,Food Home and Garden News Cooking,66.6K
56,Ilona Ylikorpi @ilonaylikorpi,221.7K,2.5%,Finland,Photography Arts and Crafts Product Showcase,66.5K
57,miriambryant @miriambryant,219K,1.93%,Finland,Entertainment and Music Design Music,65.7K
58,𝑻𝒐𝒑𝒊 𝒕𝒉𝒆 𝑪𝒐𝒓𝒈𝒊 @topithecorgi,218.5K,3.95%,Finland,Animals Pets Home and Garden Dogs,65.5K
59,HS – Helsingin Sanomat @helsinginsanomat,214K,1.13%,Finland,,64.2K
60,JEENY DAVID|جينـــي ديفيـــد @jeeny.david1,213.7K,1.3%,Finland,Finance,64.1K
61,PERNILLA FANNY MATILDA @pernillabockerman,208.1K,3.81%,Finland,Fitness and Health Gym Coaching,62.4K
62,Jane Callista @janecallista,207.6K,0.79%,Finland,Entertainment and Music Music Singer,62.3K
63,Jari-Matti Latvala @jmlatvala,207.2K,3.95%,Finland,Racing,62.2K
64,May🔵 @maymoking,196.1K,1.4%,Finland,,58.8K
65,Minna Kalliokulju @mk_maison,195.1K,0.26%,Finland,Home and Garden family Moms,58.5K
66,@soikkuyo,194K,0.99%,Finland,Art Architecture,58.2K
67,Donia @donialuvsu,193.9K,0.65%,Finland,"Beauty Travel Adventure Film, Music & Books",58.2K
68,Gulleed bulle 🇫🇮 @gulledsimba,190.5K,5.58%,Finland,Art Music Singer,57.2K
69,Onni Alstola 🇫🇮 @vloggarionni,189.7K,0.5%,Finland,Arts and Crafts,56.9K
70,Oliver Solberg ⚡️ @oliversolberg01,183.1K,2.7%,Finland,Outdoor Activity Sports Automotive Racing,54.9K
71,Vappu Pimiä @vappendaali,183K,2.8%,Finland,Food Business and Finance Moms,54.9K
72,RoseShock @roseshock,181.8K,2.9%,Finland,Arts and Crafts Business,54.5K
73,Daniel Taipale @dansmoe,180.4K,2.32%,Finland,Nature Photography Outdoor Activity Adventure,54.1K
74,Jirka Vinse Jonatan Väätäinen @jirkavinse,176.8K,2.14%,Finland,Arts and Crafts Illustrator,53K
75,TOPI THE DOG. Cheesefluencer @topi_the_dog,173.3K,2.25%,Finland,Pets Dogs,52K
76,Jussi Ulkuniemi @skwii,172.5K,1.08%,Finland,Photography Outdoor Activity Adventure Architecture,51.8K
77,maiju voutilainen (she/her) @maijuvouti,170.1K,2.02%,Finland,Fashion and Accessories Arts and Crafts Nature,51K
78,Amanda Essen WEAK TO STRONG @svagtillstark,168.7K,8.92%,Finland,Fitness and Health Health & Fitness Cooking Food & Drink,50.6K
79,Sointu Borg @sointuorvokki,167.5K,5.98%,Finland,Fashion and Accessories Modeling,50.3K
80,Sara Chafak @sarachafak,167.2K,2.35%,Finland,Entertainment and Music Celebrity Soccer Modeling,50.2K
81,☆*:.｡. sofia ★･゜ﾟ･*˚✧ @rottenpeachcorpse,166.3K,4.2%,Finland,Arts and Crafts,49.9K
82,Maga Musaev @magadidntwakeup,163.1K,3.4%,Finland,Sports,48.9K
83,Rayadas @rayadas,162.5K,1.9%,Finland,,48.8K
84,al ѕнaммarι♕ @j93j,162.1K,0.7%,Finland,Modeling,48.6K
85,💙زندگی به سبک‌منوباران💙 @baran_taj_,158.8K,5.8%,Finland,,47.7K
86,SNORO @jonisnoro,157.6K,0.17%,Finland,Entertainment and Music Music Musicians Songwriting,47.3K
87,Jenni Vartiainen @jennivartiainenofficial,157K,3.84%,Finland,Fashion and Accessories,47.1K
88,Deata @deata,156.9K,1.28%,Finland,Entertainment and Music,47.1K
89,ABREU @iamabreu,156.5K,5.7%,Finland,Nature Outdoor Activity,46.9K
90,venlasavikuja @venlasavikuja,156.2K,0.42%,Finland,Acting and Drama Celebrity,46.9K
91,Jesse Puljujärvi @puljuuu,155.5K,15.64%,Finland,Ice Hockey,46.7K
92,Finland 🇫🇮 Travel | Hotels | Food | Tips @visitingfinland,155.4K,0.39%,Finland,Travel Photography Nature,46.6K
93,داليا العبيدي @beauty_box_iq,155.4K,0.23%,Finland,Beauty and Self Care Fashion and Accessories,46.6K
94,Mindful of Dreams @mindfulofdreamss,155.3K,11.08%,Finland,Arts and Crafts,46.6K
95,Nikola Zujic @nikolazujicfitness,154.3K,0.45%,Finland,Fitness Fitness and Health,46.3K
96,Kasperi Kapanen @kasperikapanen1,153.4K,6.14%,Finland,Sports Moms Modeling,46K
97,Jukka Risikko @jukkarisikko,152.6K,6.68%,Finland,Nature Photography Modeling,45.8K
98,Aapo Puhakka Badminton 🏸 @aapopuhakka,151.2K,2.07%,Finland,Sports,45.4K
99,Camilla Saloranta | travel and fashion content creator @camillamilja,150.2K,0.38%,Finland,family Parenting,45.1K
100,Sami Hyypiä @samihyypia4,148.9K,2.49%,Finland,,44.7K
