#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
57,Katerina Geronikolou @katerina_geronikolou,525K,2.59%,Greece,,157.5K
58,Solven @realsolvenmusic,520.9K,0.26%,Greece,Entertainment and Music Celebrity Music,156.3K
59,Εleonora Meleti @nonoram,511.5K,2.86%,Greece,Entertainment and Music Journalists,153.4K
60,Naz Eleftheria @nazeleftheria,507.4K,1.73%,Greece,Entertainment and Music,152.2K
61,Smaragda Karydi @smaragda_karidi_official,506.3K,1.88%,Greece,Acting and Drama Celebrity,151.9K
62,@itskalomira,502.3K,1.74%,Greece,Art Music Actors Modeling,150.7K
63,Natalia Germanou Official @natalia_germanou,500.2K,0.82%,Greece,Entertainment and Music Music Producers Actors,150.1K
64,Mathieu Valbuena @mv28_officiel,480.2K,2.22%,Greece,Sports Soccer,144.1K
65,Georgios Samaras @samaras_official,479.7K,9.89%,Greece,Sports Soccer,143.9K
66,Dimitris Pelkas @dimitrispelkas,470.2K,5.78%,Greece,Sports Soccer,141.1K
67,Despina Vandi @desp1navandi,466.7K,4.39%,Greece,Fashion Modeling,140K
68,Ioannis Koulousis | Travel Filmmaker @iamjnkstyle,462K,0.03%,Greece,Photography Entertainment and Music Business and Finance Celebrity,138.6K
69,Sofia Tsakiridou 🪽 @matiamubysofia,451.4K,0.62%,Greece,Fashion and Accessories Beauty and Self Care Lifestyle Celebrities,135.4K
70,Δήμητρα Αλεξανδράκη @dimitraalexandraki1,448.7K,3.29%,Greece,Fashion and Accessories Parenting,134.6K
71,Σοφία Φυρού @sofia.firou,447.5K,13.13%,Greece,,134.2K
72,Chuba Akpom @cakpom,439K,5%,Greece,Soccer,131.7K
73,A N A S T A Z I A 🎀 @loveanastazia,431.8K,0.31%,Greece,Fashion and Accessories Bikini Modeling,129.5K
74,DENIA 🇬🇷 @denia_agalianu,430.2K,2.23%,Greece,Entertainment and Music Romance and Wedding Celebrity Celebrities,129.1K
75,Leryn Franco Steneri @lerynfranco1,428.9K,0.33%,Greece,Fashion and Accessories Actors,128.7K
76,Maysam El faisel ميسم الفيصل @maysamelfaisel,428.8K,3.29%,Greece,Fashion,128.7K
77,Katerina Stikoudi @stikoudikaterin,426.4K,1.62%,Greece,Entertainment and Music Music Modeling Singer,127.9K
78,ykapoutzidis @ykapoutzidis,416.9K,2.84%,Greece,Entertainment and Music Modeling Fashion Design,125.1K
79,Anastasia Giousef @anastasia_giousef,408.5K,2.98%,Greece,Entertainment and Music Beauty and Self Care,122.5K
