#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Andreas Polychronis @andreaspoly,3M,-,Greece,Funny,900K
2,Nikolas Plytas @nikolasplytas,2.5M,-,Greece,Sports,750K
3,KNITE | ナイト @knitecoser,839.6K,0.3%,Greece,Animation and Cosplay,251.9K
4,Vicky Kalea @vicky_kalea,818.7K,0.1%,Greece,,245.6K
5,Der Saki😎🇬🇷 @dersaki,762.3K,-,Greece,Entertainment and Music Funny,228.7K
6,Grecia🖤 @grecia.svp,699.3K,0.1%,Greece,Beauty,209.8K
7,you_are_amazing<3 @i.love_you.1234,593.1K,-,Greece,Travel,177.9K
8,Ilias Gkotsis @iliasgkotsis,586.6K,-,Greece,,176K
9,Sofya Koukla @sofyakoukla,581.9K,-,Greece,Beauty and Self Care,174.6K
10,Argus Kaldea @moonpriest,531.4K,-,Greece,,159.4K
11,Αλέξανδρος Κοψιάλης @alexandros.kopsialis,518.3K,0.1%,Greece,Entertainment and Music,155.5K
12,Mua_agapi @mua_agapi,513.4K,-,Greece,Beauty and Self Care,154K
13,Natascha @nataschaa.zbr,507.2K,-,Greece,Music,152.2K
14,Yanis Arvanitaris @arvanitaris,468.5K,0.1%,Greece,,140.6K
15,eleny Yallou @elenyyallou,451.5K,-,Greece,Entertainment and Music,135.5K
16,Eugenios @slidismode,421.7K,0.3%,Greece,,126.5K
17,Djorkis @djorkis,408.2K,-,Greece,,122.5K
18,vemojohn @vemojohn,405K,0.2%,Greece,,121.5K
19,George Tzimas @georgetzimas,394.9K,-,Greece,,118.5K
20,Jimmy Ntebekos @jimmythegreek7,388.3K,-,Greece,family,116.5K
21,🐺shewolf.artgr @shewolf.artgr,375.7K,-,Greece,Animation and Cosplay,112.7K
22,DimitrisDkKyrsanidis @dimitriskyrsanidis,373.3K,-,Greece,,112K
23,Laura @laura.nestola,371.5K,-,Greece,Entertainment and Music Fashion and Accessories,111.5K
24,sokratis1996 🇬🇷🇵🇱 @sokratis1996,363.9K,-,Greece,,109.2K
25,Foureira @iamfoureira,341.7K,0.3%,Greece,,102.5K
