#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Teo CRi @UC740ilqsaYlnp0CFdYQoowA,2.9M,-,Greece,,876K
2,Zouzounia TV @UC9QSJuIBLUT2GbjgKymkTaQ,1.5M,-,Greece,,450K
3,2J @UCGSv9_cj9LDtF-MvXEr7-Ug,1.4M,-,Greece,,405K
4,Ένας αγέρας @UCQ66z_au9-ufIbybuqexxKw,1.2M,-,Greece,,369K
5,Manos @UCoRh0k2djLqXLnZy1fy0A0w,1.2M,14%,Greece,,369K
6,Άκης Πετρετζίκης @UC9DGkZrmvWPk-yqLawxTcfQ,1M,-,Greece,,306K
7,d2eTV @UCbEUHIwdQE85cZHod6p0R8w,1M,0.3%,Greece,,300K
8,2J Games @UCY-aY6fAqJauPWfxZ7HTZig,985K,0.6%,Greece,,295.5K
9,Chhama Haryanvi @UCHwqKzotbgsvrzVf0ZBqIiQ,961K,-,Greece,,288.3K
10,Unboxholics @UCjBCvQBVTh4XjPwtSMQNcFg,945K,2.1%,Greece,,283.5K
11,KouKouTsa Play TV @UC13tOSJWn2uQGypDeaLdjEg,796K,-,Greece,Pets,238.8K
12,PanosDentGames @UCPgaR6E8Oz7LLW1um06dw6Q,739K,0.8%,Greece,,221.7K
13,Disney Greece @UCy84vrlfPcEniv1wuyTr3fw,735K,-,Greece,,220.5K
14,Alpha Mods @UCvk6t007YiKnq1ltPHSnGZQ,685K,-,Greece,,205.5K
15,StarTvGreece @UCwUNbp_4Y2Ry-asyerw2jew,683K,-,Greece,,204.9K
16,PANTELIS PANTELIDIS OFFICIAL Pq @UCzcgU8zoBWid66FtBijwZaw,643K,-,Greece,,192.9K
17,Ermal Mamaqi @UCGDcVh8bKrZKIboVExRTh9g,609K,-,Greece,,182.7K
18,SNIK OFFICIAL @UCVbMczzYbjoMnJNpGKRXJQw,593K,4.7%,Greece,,177.9K
19,ASMeRi Eats @UCMme4fykTMpS6lYnLnq2Ccw,592K,-,Greece,,177.6K
20,Gianuba22 @UC5vDKtehyPdBezH-1sZW4cA,565K,-,Greece,,169.5K
21,PanosDent @panosdentofficial,556K,2.7%,Greece,,166.8K
22,Jeremy @UC9M8JOr7Fb_Eek_4HH9MjeA,548K,-,Greece,,164.4K
23,Akis Petretzikis @UCcbNHNmULeU1OoNylpPIRQQ,547K,-,Greece,,164.1K
24,Πέππα το Γουρουνάκι - επίσημο κανάλι @UCkiXi3X7fGie4Now_0a5vtA,539K,-,Greece,,161.7K
25,Konilo @UCErefDyyeG-QNw7jJ5OLB_g,539K,2.3%,Greece,,161.7K
26,RadioUtopia Video Creations @UC8bX_BM3oc-IcIy0zPRH2QA,515K,1.7%,Greece,,154.5K
27,Takis Shelter @takisshelter,506K,0.7%,Greece,Pets,151.8K
28,Greek Songs @UChMcgwcwdDdAS7nFrksaL9w,499K,-,Greece,,149.7K
29,John JLover @UCDMCoH_-mUj6yp1Zdce_2LA,492K,1.2%,Greece,,147.6K
30,Toquel @UCuR4lL9oMNITJuULQZvTfVQ,483K,-,Greece,,144.9K
31,ItsOnlySkillz @UC66IdZuclrQIoR5lf6nuQDA,479K,2.4%,Greece,,143.7K
32,Fraoules22 @UC-tSuhl4OPZ94vQtPKCwpMg,473K,-,Greece,,141.9K
33,Alexandros Kopsialis @UC0PuYn9DiRICtAnDnWluCpA,471K,-,Greece,,141.3K
34,Cat Von K @UCNx65cR5o_GrZm-neV17YhA,467K,1.6%,Greece,,140.1K
35,Aetos 68 @UCkH0VIeYcSZvKDLmcycw4Kw,464K,-,Greece,,139.2K
36,AlphapopOriginal @alphapoporiginal,461K,0.7%,Greece,,138.3K
37,EasyDo @UC5aMO145apupAMhKtpD0ujQ,455K,-,Greece,,136.5K
38,Νίκος Οικονομόπουλος Official YouTube Channel @UClO0RfbC7SKAw4c18eFa_xg,444K,-,Greece,,133.2K
39,OPEN @UCllCEPTcZ_GplDaFsdq_utA,433K,-,Greece,,129.9K
40,Bracha Goldsmith @UC15DJ5ZrUtrfwp9MrzsAwLQ,423K,0.8%,Greece,,126.9K
41,Hacky @UCfTcxUgSWBAfCJ9Z68XkM6g,413K,-,Greece,,123.9K
42,Best Top10 @UCXC4laYWl0bvxx3TpwhIzcg,409K,0.3%,Greece,,122.7K
43,LIVE KITCHEN CHANNEL @UCdlE5xd8HTFrgcbodSNCCqQ,403K,0.2%,Greece,,120.9K
44,Vine Time @UC5qwqfc2pKK2XUBTGs6Mo5w,401K,-,Greece,,120.3K
45,Mastered UI Kostas @UCQrKvhhhtJaTJoDcOWXw_nA,400K,0.1%,Greece,,120K
46,Amos and Friends @UCfqAKZyFOKG2kd1I-YzkynQ,399K,-,Greece,,119.7K
47,ARIADNI STAR @UCFC6ddNu6jUxUkkqel-zMtg,392K,2.3%,Greece,,117.6K
48,GL Show @UC5_mz3DN_m9dTlsyH1Hy2BA,391K,4.2%,Greece,,117.3K
49,LegitGamingGR @UCRQB92ym7BcpJnx5G3nC8EA,389K,1.5%,Greece,,116.7K
50,ΕΡΤ Α.Ε. @UC0jVU-mK53vDQZcSZB5mVHg,386K,-,Greece,,115.8K
