#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Giannis Ugo Antetokounmpo @giannis_an34,953.1K,0.49%,Greece,Sports,285.9K
2,Mpasho Kenya @mpashogram,65.3K,0.21%,Greece,,19.6K
3,Thanasis Antetokounmpo @thanasis_ante43,62.3K,0.72%,Greece,Sports,18.7K
4,Rapha @rapha,48.3K,0.28%,Greece,Sports Fashion & Accessories,14.5K
5,DENIA @denia_agalianu,25.4K,0.41%,Greece,Entertainment & Music Romance & Wedding,7.6K
6,Meir 📍NYC @meirr,15.8K,0.7%,Greece,Travel Photography,4.7K
7,Gay Travel - Nomadic Boys @nomadicboys,13.7K,0.62%,Greece,Travel,4.1K
8,JASMIN | Travel Creator @jasminmccarthyy,10.2K,0.12%,Greece,Travel,3.1K
9,SAM BIRD @samrobertbird,10.1K,0.12%,Greece,Entertainment & Music Photography,3K
10,Greek Gateway 🇬🇷 @greekgateway,9.1K,0.78%,Greece,Education Entertainment & Music Travel,2.7K
11,Greece @greece,8.8K,0.88%,Greece,Travel,2.6K
12,Maria Koutsogiannis 🇬🇷 Greek Food Blogger @foodbymaria,8.4K,0.11%,Greece,Food,2.5K
13,Matt Kiatipis @mkiatipis,7.9K,0.09%,Greece,Sports,2.4K
14,Chandra Josette Giambrone • Greek-istani Family @cee_jae_gee,7.6K,0.22%,Greece,Travel Fashion & Accessories family,2.3K
15,eyeheartgreece @eyeheartgreece,7.2K,0.14%,Greece,Travel,2.2K
16,Sandoval @mariosandoval,4.9K,0.15%,Greece,Music,1.5K
17,KSENIA RYABININA @kseniaraybin,4.4K,0.48%,Greece,Fashion & Accessories,1.3K
18,Jonny Melon @jonny.melon,4.2K,0.25%,Greece,Nature Travel,1.3K
19,⠀⠀⠀⠀ KANEWORK/GREEK KUSTOMS @kruz_kontrol,3.6K,0.08%,Greece,Fashion & Accessories,1.1K
20,Gabriela Matias de Oliveira @bigamatias,3.6K,-,Greece,Fashion & Accessories Beauty & Self Care,1.1K
21,Demi Plaras @demiplaras,3.5K,0.09%,Greece,Lifestyle Fashion Travel,1.1K
22,Santorini Secrets @santorini.secrets,3.4K,0.34%,Greece,Travel,1K
23,danielle karragiannidis @ful.filled,3.3K,6.83%,Greece,Food Photography Fitness & Health Life & Society,990
24,🔅93FEETOFSMOKE.com🔅 @93feetofsmoke,3.2K,1.39%,Greece,Entertainment & Music,954
25,𝒮𝒶𝓇𝒶🌙 @sarakolami,2.9K,3%,Greece,Acting & Drama TV Hosting Model Creative Direction,873
26,Alex / Aero Chord @aero_chord,2.8K,-,Greece,Entertainment & Music,828
27,A T H E N A • D I O N @athenadion,2K,0.97%,Greece,Entertainment & Music Fashion & Accessories,606
28,Adi Bloom @adibloomm,1.9K,0.31%,Greece,Fitness & Health Food Product Education,579
29,Ana Tapajós @anatapajos,1.8K,0.22%,Greece,Travel,537
30,Kaye Teti Sulu @_su.lu_,1.7K,2.02%,Greece,Photography Arts & Crafts,522
31,Vicky Vlachonis @vickyvlachonis,1.6K,-,Greece,Fitness & Health,468
32,Domes Noruz @domesnoruzchania,1.5K,1.91%,Greece,Travel Romance & Wedding,456
33,Nigerian Hustle Goddess @nansymrshustle,1.1K,0.11%,Greece,Entertainment & Music Fashion & Accessories,342
34,c o s t a© @costacosti,1K,0.87%,Greece,,309
35,‘ 𝙵𝚎𝚕𝚒𝚙𝚎 𝙿𝚎𝚛𝚎𝚒𝚛𝚊 ♣️ @femamute,1K,0.39%,Greece,Music Animation & Cosplay,303
