#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Bounce Patrol - Kids Songs @UC56cowXhoqRWHeqfSJkIQaA,27.3M,-,Australia,Music Pets,8.2M
2,Chloe Ting @chloeting,24.2M,-,Australia,,7.3M
3,LazarBeam @UCw1SQ6QRRtfAhrN_cjkrOgA,20.3M,-,Australia,,6.1M
4,HowToBasic @UCR4s1DE9J4DHzZYXMltSMAg,17.1M,0.7%,Australia,,5.1M
5,How Ridiculous @UC5f5IV0Bf79YLp_p9nfInRA,12.7M,5.8%,Australia,,3.8M
6,Primitive Technology @UCAL3JXZSzSm8AlZyD3nQdBA,10.7M,-,Australia,,3.2M
7,JoshDub @UC9DWJ33CMvIseLlyx6hyRnA,9.7M,0.5%,Australia,,2.9M
8,Muselk @UCd534c_ehOvrLVL2v7Nl61w,9.3M,-,Australia,,2.8M
9,cricket.com.au @UCkBY0aHJP9BwjZLDYxAQrKg,8.6M,-,Australia,,2.6M
10,KjraGaming @UCP-CAwOG0AiieZNFdONsN5Q,8.6M,-,Australia,,2.6M
11,Hillsong Worship @UC4q12NoPNySbVqwpw4iO5Vg,8.3M,-,Australia,,2.5M
12,Fresh @UCqsBym4OHrzSp0Nq1eZoMIA,7.8M,0.3%,Australia,,2.3M
13,The Rybka Twins @UC-TFz4MD1ZzcY6NuZAP3Ndw,7.6M,0.1%,Australia,Fitness Fashion Beauty,2.3M
14,XtremeGamez @UCLe_kjXzRP_0opzw-BXiQxw,7.2M,5.4%,Australia,,2.2M
15,Hebbars Kitchen @UCPPIsrNlEkaFQBk-4uNkOaw,7M,-,Australia,,2.1M
16,RackaRacka @UCz_cDc_2arKIb6SlJoqFT0w,6.7M,0.7%,Australia,,2M
17,Eystreem @UC-g_O9HWb5B0rVDG1hLd5Hw,6.3M,-,Australia,Video Gaming,1.9M
18,SMG4 @smg4,6.1M,1.1%,Australia,,1.8M
19,The Norris Nuts @UCYd0us2OtW4d4-1cfpT2ktw,6M,0.8%,Australia,,1.8M
20,Mully @UC42vK81HwLY-udUEJYz7efg,5.7M,-,Australia,,1.7M
21,Planet Dolan @UCgJjd8J5moTQSwnCIx4WSIw,5.6M,-,Australia,,1.7M
22,The Mik Maks @UC66KzYUMWmN4PralND7cgAA,5.5M,-,Australia,Music,1.6M
23,HighlightsNepal @UCrzyJYtjLOTfnUur8hsr7ow,5.4M,-,Australia,,1.6M
24,mmmEnglish @UCrRiVfHqBIIvSgKmgnSY66g,5.3M,-,Australia,,1.6M
25,Tones And I @UCQeiBlCcS4-XGwFjrvDn96w,5.2M,-,Australia,,1.6M
26,Saksham magic @UCVxR8M2OeHf4BdKzzzpz83A,5M,-,Australia,,1.5M
27,Prestige Clips @UCC-uu-OqgYEx52KYQ-nJLRw,4.9M,-,Australia,,1.5M
28,How To Cook That @UCsP7Bpw36J666Fct5M8u-ZA,4.9M,0.8%,Australia,,1.5M
29,Jalals @UCcf0WYfeIkecTLQ_GzkBu1w,4.6M,-,Australia,,1.4M
30,Nadeem Sarwar @UC2kCC6CFwU3cZFJl9e_FJlQ,4.5M,2.1%,Australia,,1.3M
31,WadZee @UCRlEFn0L2G_DktbyvN0AZ5A,4.5M,4.2%,Australia,,1.3M
