#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
62,Trini✨ @triniumana,1.9K,-,El Salvador,Education Upskilling,579
63,Butter @butter_sv,1.9K,0.03%,El Salvador,Food Product Showcase,576
64,Johnny Wright Sol @johnnywsol,1.9K,-,El Salvador,Education,567
65,M A F E R S A L I N A S 🇸🇻📍 @maferrsalinas,1.9K,2.05%,El Salvador,Entertainment & Music,564
66,Roberto Berganza @robertowashere,1.8K,0.33%,El Salvador,,549
67,GAMA @gamalier_es,1.7K,0.13%,El Salvador,Entertainment & Music,516
68,Crista Patiño @cristapatino,1.7K,-,El Salvador,Beauty & Self Care,507
69,Roberto Menéndez @chefrobertomenendez,1.5K,0.35%,El Salvador,Food,459
70,Pop 12 @pop12tv,1.4K,0.33%,El Salvador,Entertainment & Music,408
71,Karli✨ @trendingbrandssv,1.3K,0.38%,El Salvador,Pets Beauty & Self Care,402
72,Annas Travel @annastravel,1.3K,0.08%,El Salvador,Travel,396
73,Luciana Sandoval @lucianasandovalsv,1.3K,1.42%,El Salvador,Fashion & Accessories Education,390
74,Batu El Salvaje🌋 @batuelsalvaje,1.3K,3.99%,El Salvador,Entertainment & Music,387
75,M E I K O @majoescobar.sv,1.2K,-,El Salvador,Fashion & Accessories,369
76,Las Molinas @lasmolinas,1.2K,0.06%,El Salvador,Fashion & Accessories,363
77,Iliana Herrera @ilianaherrera,1.2K,0.48%,El Salvador,Outdoor Activity Fitness & Health,351
78,Pamela Zelaya @pameezelaya,1.2K,0.57%,El Salvador,Entertainment & Music,348
79,UnaTalYenny💜 @unatalyenny,1.1K,1.1%,El Salvador,Education Fashion & Accessories,333
80,Idubina Rivas @idubinarivas,1.1K,0.17%,El Salvador,Travel,327
81,Hotel Los Farallones @hotel_losfarallones,1.1K,-,El Salvador,Travel,315
82,Maria Elena Viera @yumyumfeast,1K,0.84%,El Salvador,Food,303
