#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
90,Código21 GMV @UCBwX6-cQamfoIB66StJSRmw,135K,-,El Salvador,,40.5K
91,El Patechucho @UC1MDhdcM6gjKE_jt7qnz9jA,135K,0.3%,El Salvador,,40.5K
92,Walter Araujo y Toda la Verdad. @UCPEiDgyR7LGVY8dWi1cjRqA,133K,-,El Salvador,,39.9K
93,La fiscal SV @UCZwGaMjT08x-ICesGkWOvBQ,128K,-,El Salvador,,38.4K
94,Orgullosamente Salvadoreño @UCFiDHOFYdTmVd5XhRuwT1Mg,126K,0.9%,El Salvador,,37.8K
95,TUTOGAMEPLAYS @UCtl2lmLqRo1z8tlPtFG2NVw,125K,-,El Salvador,,37.5K
96,CINCO TV @UC1xDsOBJSlPIWURlDo2JoHw,122K,0.9%,El Salvador,,36.6K
97,El Salvador sus Orquestas y Grupos en Vivo @UCCGOP2Ob5BwFuHpwOCXt34w,120K,-,El Salvador,,36K
98,René Valdivieso @UCOQr1INVE3m3926f63IBotg,116K,1.2%,El Salvador,,34.8K
99,Rupert´s Angels readings @UCfxeIoSHmRE0SuRZ3dXeGyA,115K,0.3%,El Salvador,,34.5K
100,PRACTIKO @UC5UiJt0HyF257eq-3yZOETQ,114K,0.1%,El Salvador,,34.2K
