#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Esvin Reyes @esvinreyes5,2.6M,-,El Salvador,,780K
2,Amys Twins💖 @amys_twins,2.5M,0.9%,El Salvador,family,750K
3,art🌸by🌸ari @arinnami_,1.3M,-,El Salvador,Arts and Crafts,390K
4,La Tia Maria Oficial @la_tiamaria,1.3M,2.2%,El Salvador,,390K
5,Just A Happy Mom @justahappymom,1.2M,0.3%,El Salvador,family,360K
6,Nancy Ver @nancyytuque,1.1M,-,El Salvador,,330K
7,RICKY @soyrickysv,1.1M,1.2%,El Salvador,,330K
8,Esme Lemus @esme_esme16,1M,-,El Salvador,,300K
9,Delmy Hernandez @yaniraberrios7,981.2K,-,El Salvador,,294.4K
10,Dulces Dulce @dulcesdulce1,942.8K,0.1%,El Salvador,Food and Drink,282.8K
11,ᵛᵃʸᵃ.ᵈᵃᵗᵒ @vaya.dato,933.4K,-,El Salvador,,280K
12,🇸🇻𝙃𝙚𝙣𝙧𝙮 𝙐𝙧𝙞𝙖𝙨 @henryuriasoficial,914.1K,1.9%,El Salvador,Celebrity,274.2K
13,Fernando Palomo @fernandopalomoespn,913.4K,1.9%,El Salvador,,274K
14,Artemio el Ruso Latino @rusolatino,911.2K,1.4%,El Salvador,,273.4K
15,Salvador Alas @lacholy4,878.4K,9%,El Salvador,,263.5K
16,Pao y Mafer Cea @innova.sv,862.6K,1.8%,El Salvador,Entertainment and Music Product Showcase,258.8K
17,elizithablanco @elizithablanco,861.7K,-,El Salvador,,258.5K
18,Chibi @chibifagoaga,839.4K,1.5%,El Salvador,,251.8K
19,Elenamorenohrqz3 @elenamorenohrqz3,755.8K,-,El Salvador,,226.7K
20,Drinkaholicssv @drinkaholicsv,744.2K,-,El Salvador,,223.3K
21,Norma Villeda @normaoficial,683.8K,-,El Salvador,Romance and Wedding,205.1K
22,Irene7sv @irene7sv,673.6K,-,El Salvador,,202.1K
23,VidenteBibianArango @videntebibianarango,630.2K,-,El Salvador,,189.1K
24,Dr. Hernández Cabezas Urólogo @urologodavidhc,628.4K,-,El Salvador,,188.5K
25,Baby Tiste 🧸 @soy_babyy,625.5K,-,El Salvador,,187.7K
26,Diego Madrid @dsvvlogs,614.7K,4.4%,El Salvador,,184.4K
27,Arle&Coshi @arlemiranda1,610.9K,-,El Salvador,Beauty and Self Care,183.3K
28,Moanaaa @yah.girl.nd,600.1K,-,El Salvador,,180K
29,Tik Toker @yaccky_2514,570.1K,-,El Salvador,,171K
30,Ralphy Perdomo ✪ @ralphyperdomo,549.9K,-,El Salvador,Fitness and Health Entertainment and Music,165K
31,Anypineda☆503♡ @anypineda503,544.7K,-,El Salvador,,163.4K
32,Tatiana @tatiana_ff7,542.9K,-,El Salvador,Video Gaming,162.9K
33,🍧🏖Estefany García🍧🏖 @estefanygarciaa,532.7K,-,El Salvador,,159.8K
34,solosad_503 @solosad_503,525.7K,-,El Salvador,,157.7K
35,Eduardo Carranza @eduarcarranzaa,496.2K,0.1%,El Salvador,,148.9K
36,Wilsonn 🌴 @fw.wilsonn,494.7K,0.8%,El Salvador,,148.4K
37,Erick @ericksamp,491.3K,0.2%,El Salvador,,147.4K
38,Dr. Rafael López Castellanos @sorprendiente,478.6K,-,El Salvador,,143.6K
39,NACIÓN SIVAR @nacionsivar,465.6K,-,El Salvador,,139.7K
40,Ronald Rivas @11ronald_rivas,465.3K,0.1%,El Salvador,,139.6K
41,_jfigs @_jfigs,458.6K,-,El Salvador,family Funny,137.6K
42,Frases de Nayib Bukele @frasesnayib,458K,0.1%,El Salvador,,137.4K
