rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Kimberly Loaiza @kimberly.loaiza,76100000.0,1.6,Mexico,,22800000.0,tiktok,mexico,False,2024,,
2,Michel Chavez @its.michhh,30200000.0,,Mexico,,9100000.0,tiktok,mexico,False,2024,,
3,Mario Aguilar @marioaguilar,16300000.0,,Mexico,Entertainment and Music,4900000.0,tiktok,mexico,False,2024,Music,MAPPED
4,Juanpa Zurita @juanpazurita,12900000.0,,Mexico,Entertainment and Music,3900000.0,tiktok,mexico,False,2024,Music,MAPPED
5,✨B I A N C A O S S✨ @soybiancaoss,10900000.0,0.4,Mexico,,3300000.0,tiktok,mexico,False,2024,,
6,Andy George @andysistar407,10800000.0,0.1,Mexico,,3200000.0,tiktok,mexico,False,2024,,
7,Calixto Serna @mexicocookingclub,10500000.0,0.1,Mexico,Food,3200000.0,tiktok,mexico,False,2024,Lifestyle,MAPPED
8,Rosalinda Salinas @rosy.salinass,10200000.0,,Mexico,,3100000.0,tiktok,mexico,False,2024,,
9,Karleshion @karladelatorre97,10200000.0,1.3,Mexico,,3100000.0,tiktok,mexico,False,2024,,
10,Eddie @sauceddie,10200000.0,1.5,Mexico,Celebrity,3100000.0,tiktok,mexico,False,2024,Entertainment,MAPPED
11,Ely Blancarte @elyblancarte,9900000.0,0.2,Mexico,,3000000.0,tiktok,mexico,False,2024,,
12,Antonyviews✌🏼 @antonyviews,9800000.0,,Mexico,,2900000.0,tiktok,mexico,False,2024,,
13,Jason Thores @jasonthores,9600000.0,,Mexico,Entertainment and Music,2900000.0,tiktok,mexico,False,2024,Music,MAPPED
14,Babo Cartel de Santa @babo_cds,9200000.0,0.1,Mexico,Entertainment and Music,2800000.0,tiktok,mexico,False,2024,Music,MAPPED
15,Audrey Ochoa @audrey_8a,8900000.0,,Mexico,Life and Society,2700000.0,tiktok,mexico,False,2024,Knowledge&Info,MAPPED
16,Ara y Fer @arayfer_ha,8800000.0,,Mexico,Entertainment and Music Funny,2600000.0,tiktok,mexico,False,2024,Music,MAPPED
17,Antrax 💎 @yosoyantrax,8500000.0,1.9,Mexico,Entertainment and Music Animation and Cosplay,2600000.0,tiktok,mexico,False,2024,Tech&Gaming,MAPPED
18,Dani Universe @daniuniverse,8300000.000000001,,Mexico,Entertainment and Music,2500000.0,tiktok,mexico,False,2024,Music,MAPPED
19,Kaia Lana @kaialana,7800000.0,,Mexico,,2300000.0,tiktok,mexico,False,2024,,
20,Choox TV @edgardumali,7700000.0,,Mexico,Fashion and Accessories,2300000.0,tiktok,mexico,False,2024,Beauty&Fashion,MAPPED
21,X I M E P O N C H ◡̈ @ximeponch,7600000.0,0.2,Mexico,Fashion and Accessories,2300000.0,tiktok,mexico,False,2024,Beauty&Fashion,MAPPED
22,exi sosa 👑 @exi_sosa,7500000.0,,Mexico,Acting and Drama Entertainment and Music,2300000.0,tiktok,mexico,False,2024,Music,MAPPED
23,ElRufas @elrufas,7400000.0,,Mexico,,2200000.0,tiktok,mexico,False,2024,,
24,Los ADN @losadnmx,7200000.0,,Mexico,,2200000.0,tiktok,mexico,False,2024,,
25,BETO @beto.locuras,7100000.0,,Mexico,,2100000.0,tiktok,mexico,False,2024,,
26,OZKAR @ozkar___,7000000.0,,Mexico,Education Entertainment and Music,2100000.0,tiktok,mexico,False,2024,Knowledge&Info,MAPPED
27,Omar Chaparro @omarchaparrooficial,6700000.0,,Mexico,Acting and Drama Celebrity,2000000.0,tiktok,mexico,False,2024,Entertainment,MAPPED
28,JESUSNALGAS @jesusnalgas,6000000.0,4.7,Mexico,Entertainment and Music Funny,1800000.0,tiktok,mexico,False,2024,Music,MAPPED
29,Sabina Hidalgo @sabyhidalgo,5800000.0,0.2,Mexico,,1700000.0,tiktok,mexico,False,2024,,
30,Javier Cazarez @javiercazarez,5600000.0,0.1,Mexico,,1700000.0,tiktok,mexico,False,2024,,
31,Me Caigo de Risa @mecaigoderisaof,5500000.0,,Mexico,Entertainment and Music Funny,1700000.0,tiktok,mexico,False,2024,Music,MAPPED
32,Vive México @vive.mexico,5400000.0,,Mexico,,1600000.0,tiktok,mexico,False,2024,,
33,Larry Hernandez @larrymania,5300000.0,,Mexico,Entertainment and Music,1600000.0,tiktok,mexico,False,2024,Music,MAPPED
34,Jordan Álvarez @jordanalvarezz,5200000.0,0.2,Mexico,Education,1600000.0,tiktok,mexico,False,2024,Knowledge&Info,MAPPED
35,Pao Castillo 🔥 @paocastillooficial,5100000.0,,Mexico,,1500000.0,tiktok,mexico,False,2024,,
36,violetaisfel @violetaisfel,5000000.0,,Mexico,,1500000.0,tiktok,mexico,False,2024,,
37,NIURKA MARCOS @niurka.oficial,5000000.0,,Mexico,Entertainment and Music,1500000.0,tiktok,mexico,False,2024,Music,MAPPED
38,Basi @basii_17,4900000.0,,Mexico,,1500000.0,tiktok,mexico,False,2024,,
39,Fabiola 🔥 @_amablack_,4800000.0,,Mexico,Entertainment and Music,1400000.0,tiktok,mexico,False,2024,Music,MAPPED
40,Cepillintv Oficial @cepillintv,4800000.0,,Mexico,Entertainment and Music,1400000.0,tiktok,mexico,False,2024,Music,MAPPED
41,ivanna :) @ivanna_perez,4400000.0,,Mexico,,1300000.0,tiktok,mexico,False,2024,,
42,"Javier ""Chicharito"" Hernández @chicha14_",4400000.0,,Mexico,Sports,1300000.0,tiktok,mexico,False,2024,Sports,MAPPED
43,Sebas Mariscal @sebasmariscal,4400000.0,,Mexico,Photography,1300000.0,tiktok,mexico,False,2024,Lifestyle,MAPPED
44,Carlos Rivera @_carlosrivera,4300000.0,,Mexico,Entertainment and Music,1300000.0,tiktok,mexico,False,2024,Music,MAPPED
45,Yordi Rosado @yordirosadoo,4200000.0,,Mexico,Entertainment and Music family,1300000.0,tiktok,mexico,False,2024,Music,MAPPED
46,Fabiola Guajardo @fabiolagdo,4200000.0,,Mexico,,1300000.0,tiktok,mexico,False,2024,,
47,Ian Sánchez @ianzech,4099999.9999999995,,Mexico,,1200000.0,tiktok,mexico,False,2024,,
48,Gala montes @galamontes_,4099999.9999999995,,Mexico,,1200000.0,tiktok,mexico,False,2024,,
