rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Anne Curtis @annecurtissmith,20500000.0,0.39,Philippines,Entertainment and Music Beauty and Self Care Celebrity Actors,6200000.0,instagram,philippines,False,2024,Beauty&Fashion,MAPPED
2,Liza Soberano @lizasoberano,18100000.0,1.33,Philippines,Entertainment and Music Celebrity Modeling Actors,5400000.0,instagram,philippines,False,2024,Beauty&Fashion,MAPPED
3,Heart Evangelista @iamhearte,16000000.0,0.16,Philippines,Arts and Crafts Celebrity Business and Finance Actors,4800000.0,instagram,philippines,False,2024,Knowledge&Info,MAPPED
4,Andrea Brillantes @blythe,14000000.0,2.08,Philippines,Beauty and Self Care Celebrity Modeling Lifestyle,4200000.0,instagram,philippines,False,2024,Beauty&Fashion,MAPPED
5,Catriona Gray @catriona_gray,14000000.0,0.6,Philippines,Entertainment and Music Music Modeling,4200000.0,instagram,philippines,False,2024,Beauty&Fashion,MAPPED
6,Immanuel Caesar Hito @hitocaesar,13600000.0,0.25,Philippines,Beauty and Self Care Fashion and Accessories Celebrity Lifestyle,4099999.9999999995,instagram,philippines,False,2024,Beauty&Fashion,MAPPED
7,Marian Rivera Gracia Dantes @marianrivera,13000000.0,0.12,Philippines,Entertainment and Music family Celebrity,3900000.0,instagram,philippines,False,2024,Music,MAPPED
8,Alex Gonzaga-Morada @cathygonzaga,12200000.0,0.65,Philippines,Celebrity TV Host,3700000.0,instagram,philippines,False,2024,Entertainment,MAPPED
9,Kim Chiu 🌸 @chinitaprincess,11800000.0,0.52,Philippines,Art Travel Actors,3500000.0,instagram,philippines,False,2024,Entertainment,MAPPED
10,Julia Barretto @juliabarretto,11600000.0,0.96,Philippines,Fashion and Accessories Celebrity,3500000.0,instagram,philippines,False,2024,Beauty&Fashion,MAPPED
11,JoseMarieViceral / Vice Ganda @praybeytbenjamin,10900000.0,1.16,Philippines,Entertainment and Music Celebrity Singer Modeling,3300000.0,instagram,philippines,False,2024,Beauty&Fashion,MAPPED
12,Yassi Pressman @yassipressman,10300000.0,0.09,Philippines,Entertainment and Music Fashion and Accessories Business and Finance Celebrity,3100000.0,instagram,philippines,False,2024,Beauty&Fashion,MAPPED
13,Ivana Alawi @ivanaalawi,10200000.0,1.48,Philippines,Entertainment and Music Beauty and Self Care Business and Finance Celebrity,3100000.0,instagram,philippines,False,2024,Beauty&Fashion,MAPPED
14,Sandara Park @daraxxi,10100000.0,1.42,Philippines,Actors Music of Asia Singer,3000000.0,instagram,philippines,False,2024,Music,MAPPED
15,Gabbi Garcia ♡ @gabbi,9900000.0,0.36,Philippines,Food,3000000.0,instagram,philippines,False,2024,Lifestyle,MAPPED
16,Coleen Garcia Crawford @coleen,9600000.0,0.67,Philippines,Celebrity Modeling,2900000.0,instagram,philippines,False,2024,Beauty&Fashion,MAPPED
17,Sarah Lahbati @sarahlahbati,8500000.0,0.11,Philippines,family Celebrity Music Actors,2600000.0,instagram,philippines,False,2024,Music,MAPPED
18,Janella Salvador @superjanella,8100000.0,0.87,Philippines,Art Actors Modeling,2400000.0,instagram,philippines,False,2024,Beauty&Fashion,MAPPED
19,BARBIE IMPERIAL @msbarbieimperial,8000000.0,1.53,Philippines,Entertainment and Music,2400000.0,instagram,philippines,False,2024,Music,MAPPED
20,Jessy Mendiola - Manzano @jessymendiola,7900000.0,0.8,Philippines,Actors Modeling Music,2400000.0,instagram,philippines,False,2024,Beauty&Fashion,MAPPED
21,N I C O L E A M A D O @amadorat,7900000.0,0.13,Philippines,Fashion Events Lifestyle Actors,2400000.0,instagram,philippines,False,2024,Beauty&Fashion,MAPPED
22,Lovi Poe Blencowe @lovipoe,7500000.0,0.2,Philippines,Fitness and Health Parenting Actors Modeling,2300000.0,instagram,philippines,False,2024,Sports,MAPPED
23,Yeng Constantino @yeng,7500000.0,0.14,Philippines,Entertainment and Music Music,2200000.0,instagram,philippines,False,2024,Music,MAPPED
24,Angelica Panganiban @iamangelicap,7300000.0,1.69,Philippines,Acting and Drama Entertainment and Music Celebrity Actors,2200000.0,instagram,philippines,False,2024,Music,MAPPED
25,MayMay Entrata @maymay,7300000.0,0.59,Philippines,Art Actors,2200000.0,instagram,philippines,False,2024,Entertainment,MAPPED
26,Vhong Navarro @vhongx44,7300000.0,0.39,Philippines,Entertainment and Music,2200000.0,instagram,philippines,False,2024,Music,MAPPED
27,Donnalyn 🇵🇭 @donna,7100000.0,1.18,Philippines,Art Singer,2100000.0,instagram,philippines,False,2024,Music,MAPPED
28,Camille Trinidad @camilleptrinidad,5400000.0,0.15,Philippines,Beauty and Self Care Celebrity,1600000.0,instagram,philippines,False,2024,Beauty&Fashion,MAPPED
