rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Peter Sagan @petosagan,1900000.0,0.89,Slovakia,Sports,578900.0,instagram,slovakia,False,2024,Sports,MAPPED
2,Lucia Mikušová @lucia_mikusova,1900000.0,10.17,Slovakia,Fitness and Health,567800.0,instagram,slovakia,False,2024,Sports,MAPPED
3,Jan Dragunov Podraný🥊🥋 @dragunovjepan,935600.0,2.9,Slovakia,Fashion Beauty Business and Finance,280700.0,instagram,slovakia,False,2024,Beauty&Fashion,MAPPED
4,TOMAS REZAK @tomas.coach,899300.0,2.87,Slovakia,Fitness and Health,269800.0,instagram,slovakia,False,2024,Sports,MAPPED
5,Genevieve LaMonaca @chefgenevieve,893300.0,0.6,Slovakia,Food,268000.0,instagram,slovakia,False,2024,Lifestyle,MAPPED
6,Lucy @lucypug,768900.0,1.42,Slovakia,Fashion Lifestyle Animals & Pets Blogger,230700.0,instagram,slovakia,False,2024,Beauty&Fashion,MAPPED
7,@rytmusking,764300.0,0.65,Slovakia,Entertainment and Music Health and Medical Services Musicians Celebrities,229300.0,instagram,slovakia,False,2024,Knowledge&Info,MAPPED
8,GianlucaVacchi-Slovakia 🇸🇰 @gianlucavacchislovakiafanpage,644200.0,0.51,Slovakia,Entertainment and Music Music Modeling,193200.0,instagram,slovakia,False,2024,Beauty&Fashion,MAPPED
9,Fatimaaa💜 @ukookie7,623900.0,1.77,Slovakia,,187200.0,instagram,slovakia,False,2024,,
10,sandra @slythi,564700.0,8.89,Slovakia,"Life and Society Celebrities Film, Music & Books Humor",169400.0,instagram,slovakia,False,2024,Knowledge&Info,MAPPED
11,Peter Altof - Expl0ited @expl0ited_,539700.0,1.83,Slovakia,Entertainment and Music Lifestyle Celebrities Animals & Pets,161900.0,instagram,slovakia,False,2024,Music,MAPPED
12,Gabby Murray @gabbymurrayy,514600.0,1.09,Slovakia,Celebrity,154400.0,instagram,slovakia,False,2024,Entertainment,MAPPED
13,Dominika Cibulkova @domicibulkova,481000.0,0.74,Slovakia,Fashion Tennis,144300.0,instagram,slovakia,False,2024,Sports,MAPPED
14,Zuzana Čaputová @zuzana_caputova,460300.0,0.93,Slovakia,,138100.0,instagram,slovakia,False,2024,,
15,SIMA @simonahegerova,436100.0,5.7,Slovakia,Entertainment and Music Modeling,130800.00000000001,instagram,slovakia,False,2024,Beauty&Fashion,MAPPED
16,simonakrainova @simonakrainova,429300.0,0.27,Slovakia,Entertainment and Music Product Showcase Celebrity Food and Drink,128800.00000000001,instagram,slovakia,False,2024,Beauty&Fashion,MAPPED
