rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,pokimane @poki,6400000.0,,Morocco,,1900000.0,tiktok,morocco,False,2024,,
2,Hajar Larbah @moribyan,3900000.0,,Morocco,,1200000.0,tiktok,morocco,False,2024,,
3,SpoletiTwins @damytwins,2700000.0,,Morocco,,810000.0,tiktok,morocco,False,2024,,
4,SA7IR 🪄 الساحر @abdelhakeljamai,1800000.0,,Morocco,Entertainment and Music,540000.0,tiktok,morocco,False,2024,Music,MAPPED
5,Nadirdearabier @nadirdearabier,1600000.0,8.2,Morocco,,480000.0,tiktok,morocco,False,2024,,
6,Meryam kadmiri @meryamkadmiri,1500000.0,,Morocco,Acting and Drama,450000.0,tiktok,morocco,False,2024,Entertainment,MAPPED
7,Simolabhaj @simolabhaj,1500000.0,,Morocco,,450000.0,tiktok,morocco,False,2024,,
8,CHOUKRI PIRATE 🏴‍☠️ @choukripirate,1300000.0,,Morocco,Entertainment and Music Funny,390000.0,tiktok,morocco,False,2024,Music,MAPPED
9,ilyass zaari1 @ilyass_zaari,1200000.0,1.2,Morocco,Entertainment and Music Funny,360000.0,tiktok,morocco,False,2024,Music,MAPPED
10,DEDIKA @dediofficiel,1100000.0,,Morocco,,330000.0,tiktok,morocco,False,2024,,
11,يوميات أم يحيى @hobi130,1000000.0,,Morocco,,300000.0,tiktok,morocco,False,2024,,
12,jamal_alpha @jamal_alpha1,1000000.0,,Morocco,,300000.0,tiktok,morocco,False,2024,,
13,Khadija @khadijalamine20,995000.0,,Morocco,,298500.0,tiktok,morocco,False,2024,,
14,Mohsin aarby @johnbanygadon,987200.0,,Morocco,,296200.0,tiktok,morocco,False,2024,,
15,Ayoub Tanjawi 💙 @ayb.knj98,973900.0,,Morocco,,292200.0,tiktok,morocco,False,2024,,
16,souhail ghazzali @souhail.ghazzali,969500.0,,Morocco,Entertainment and Music Funny,290900.0,tiktok,morocco,False,2024,Music,MAPPED
17,xxxtentacion @xxxtentacion__legend50,968600.0,,Morocco,,290600.0,tiktok,morocco,False,2024,,
18,رسناوي & ميمي @rsnawi.mimi,968400.0,,Morocco,,290500.0,tiktok,morocco,False,2024,,
19,هاي صحابي🌚🌝 @ima_saidi,961100.0,,Morocco,,288300.0,tiktok,morocco,False,2024,,
20,Amine officiel123 @amine_wiam,947000.0,,Morocco,,284100.0,tiktok,morocco,False,2024,,
21,salmadouma @salmadouma8,938100.0,,Morocco,,281400.0,tiktok,morocco,False,2024,,
22,♀️ Kaoutar_Zr ♀️ @niema_zr,935100.0,,Morocco,,280500.0,tiktok,morocco,False,2024,,
23,Rachidbtln @rachid_btln,925000.0,,Morocco,Entertainment and Music,277500.0,tiktok,morocco,False,2024,Music,MAPPED
24,فاطمة الزهراء ♿😍🇲🇦 @fatima1988z,923200.0,,Morocco,,277000.0,tiktok,morocco,False,2024,,
25,Nouhhad _nour 🇲🇦💜 @nouhad9,917500.0,,Morocco,,275300.0,tiktok,morocco,False,2024,,
26,🦙 Yassine '-^ 🦙 @yassfiction,912500.0,,Morocco,Arts and Crafts Education,273800.0,tiktok,morocco,False,2024,Knowledge&Info,MAPPED
27,Oυɱαყɱα🌸 @sdpoumayma,910400.0,,Morocco,,273100.0,tiktok,morocco,False,2024,,
28,Afaaf 🍯👸 @afafchoukri,897400.0,,Morocco,,269200.0,tiktok,morocco,False,2024,,
29,Voidwyd @wydadch1,886700.0,0.1,Morocco,,266000.0,tiktok,morocco,False,2024,,
30,H J 🔥 @hamid_juttt,878600.0,,Morocco,,263600.0,tiktok,morocco,False,2024,,
31,TRAVEL_AND_CULTURES @quim_fabregas_official,877400.0,,Morocco,Travel,263200.0,tiktok,morocco,False,2024,Lifestyle,MAPPED
32,🇲🇦(محمود&مريم)🇪🇬 هيستيريا @2m.elgany,873700.0,0.5,Morocco,Romance and Wedding,262100.00000000003,tiktok,morocco,False,2024,Beauty&Fashion,MAPPED
33,🇲🇦 ZZRi9A 🇲🇦 @zzri9a,871900.0,0.3,Morocco,,261600.00000000003,tiktok,morocco,False,2024,,
34,MAJDOLINE EL HAJLY ❤️‍🔥 @majoudey,865500.0,,Morocco,Entertainment and Music Funny,259700.0,tiktok,morocco,False,2024,Music,MAPPED
35,Yousra @yousra_chk,863300.0,,Morocco,,259000.0,tiktok,morocco,False,2024,,
36,لولو 🦋 @loubna_ahmed,863300.0,,Morocco,Beauty,259000.0,tiktok,morocco,False,2024,Beauty&Fashion,MAPPED
37,🇸🇪 SweeDy 🇸🇪 @sweedyofficiel,863100.0,,Morocco,,258899.99999999997,tiktok,morocco,False,2024,,
38,صفاء بيوتي 🦋صانعة محتوى تجميل @om_yahya_2020,852800.0,,Morocco,Beauty and Self Care,255800.0,tiktok,morocco,False,2024,Beauty&Fashion,MAPPED
39,✔ ＯＳＳＡＭＡ ツ @masoud_ff,852400.0,0.1,Morocco,,255700.0,tiktok,morocco,False,2024,,
40,Queenie🦋 @queenie.nova,848500.0,0.1,Morocco,Business and Finance,254600.0,tiktok,morocco,False,2024,Knowledge&Info,MAPPED
41,HAKAI TV 444 @op_hakai,840800.0,,Morocco,Entertainment and Music Funny,252200.0,tiktok,morocco,False,2024,Music,MAPPED
42,رايدم || فووول ونسة || ✅ @ridem_5,837400.0,0.1,Morocco,,251200.0,tiktok,morocco,False,2024,,
43,🎬صانع افلام قصيرة 🎬🎞🎞 @youcef.avira,834200.0,,Morocco,,250300.0,tiktok,morocco,False,2024,,
44,Hanaaell @hanaaell63,829900.0,,Morocco,,249000.0,tiktok,morocco,False,2024,,
45,💸Biba31⭐️ @bouchra_bouchra31,821500.0,,Morocco,,246500.0,tiktok,morocco,False,2024,,
46,anass.rouayelle @frita360,820500.0,,Morocco,,246200.0,tiktok,morocco,False,2024,,
47,zineb_sozi @zineb_sozi,818500.0,,Morocco,,245600.0,tiktok,morocco,False,2024,,
48,Rebbouh Yassine @rebbouh_yassine,814200.0,,Morocco,,244300.0,tiktok,morocco,False,2024,,
49,🔱السرغيني🔱 @mohssin_oufficiell,808400.0,,Morocco,,242500.0,tiktok,morocco,False,2024,,
50,🇲🇦نيروبي🇲🇦 @salwaslsl,805600.0,,Morocco,,241700.0,tiktok,morocco,False,2024,,
51,rachid btln(2) @rachidbtln,802400.0,,Morocco,Entertainment and Music Funny,240700.0,tiktok,morocco,False,2024,Music,MAPPED
52,Aicha_azizi 👑 @aichaazz2,800200.0,,Morocco,,240100.0,tiktok,morocco,False,2024,,
53,Soukiss96_ @soukiss_96,798700.0,,Morocco,,239600.0,tiktok,morocco,False,2024,,
54,Ahmed zidan @ahmed.zidan.official,798000.0,,Morocco,,239400.0,tiktok,morocco,False,2024,,
55,🧿ⵣ Hajar Mrabet ⵣ🧿 @hajarmarbet,796200.0,,Morocco,,238900.0,tiktok,morocco,False,2024,,
56,Roufia World @roufia_world_officiel,788500.0,,Morocco,,236600.0,tiktok,morocco,False,2024,,
57,Queen amira🦋 @queen_amiraa,788100.0,,Morocco,Beauty,236400.0,tiktok,morocco,False,2024,Beauty&Fashion,MAPPED
58,Le prince🤩de la ville🇲🇦🇩🇿 @abdel_officiel1,787300.0,,Morocco,,236200.0,tiktok,morocco,False,2024,,
59,Series.Moment1 @series.moment1,783200.0,0.2,Morocco,,235000.0,tiktok,morocco,False,2024,,
60,Sarah👸🏻 @its_saraaaaah,778700.0,,Morocco,,233600.0,tiktok,morocco,False,2024,,
61,🌺عالم حناء With henna 🌺 @rababmazid,774000.0,0.1,Morocco,,232200.0,tiktok,morocco,False,2024,,
62,Adam Khriss @adamkhriss,765000.0,,Morocco,,229500.0,tiktok,morocco,False,2024,,
63,💮 Wissal 💮 @lishiyaaa,760700.0,,Morocco,,228200.0,tiktok,morocco,False,2024,,
64,ELECTROADNANE @electroadnane.tetouan,757300.0,,Morocco,Video Gaming,227200.0,tiktok,morocco,False,2024,Tech&Gaming,MAPPED
