rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Володимир Зеленський @zelenskiy_official,16.9M,0.4%,Ukraine,Actors,5.1M,instagram,ukraine,False,2024,Entertainment,MAPPED
2,Snejana Onopka @snejanaonopka15,15.6M,0.15%,Ukraine,Fashion and Accessories Modeling Fashion Design,4.7M,instagram,ukraine,False,2024,Beauty&Fashion,MAPPED
3,LOBODA @lobodaofficial,14.7M,0.07%,Ukraine,,4.4M,instagram,ukraine,False,2024,NA,NA
4,Vera Brezhneva @ververa,13.6M,0.07%,Ukraine,Arts and Crafts Music Singer,4.1M,instagram,ukraine,False,2024,Music,MAPPED
5,Mirjam Semenenko @artmodel.one,10.8M,4.98%,Ukraine,Arts and Crafts Artist,3.2M,instagram,ukraine,False,2024,Lifestyle,MAPPED
6,Михайло Поплавський @poplavskiy_michail,8.1M,0.15%,Ukraine,Entertainment and Music,2.4M,instagram,ukraine,False,2024,Music,MAPPED
7,Доктор Комаровский @doctor_komarovskiy,7.9M,0.13%,Ukraine,family Education Health and Medical Services Children,2.4M,instagram,ukraine,False,2024,Knowledge&Info,MAPPED
8,АНИ ЛОРАК @anilorak,7M,0.45%,Ukraine,Entertainment and Music Music Singer,2.1M,instagram,ukraine,False,2024,Music,MAPPED
9,Moneyx Leads @x.moneylead,6.1M,1.79%,Ukraine,Business and Finance,1.8M,instagram,ukraine,False,2024,Knowledge&Info,MAPPED
10,Katheryn Winnick @katherynwinnick,5.8M,3.07%,Ukraine,Celebrity Acting and Drama Actors Modeling,1.7M,instagram,ukraine,False,2024,Beauty&Fashion,MAPPED
11,DOROFEEVA @nadyadorofeeva,5.3M,0.67%,Ukraine,Music Singer,1.6M,instagram,ukraine,False,2024,Music,MAPPED
12,Леся Нікітюк @lesia_nikituk,4.2M,1.75%,Ukraine,Education Luxury,1.3M,instagram,ukraine,False,2024,Beauty&Fashion,MAPPED
13,Sasha Ray @sasha.ray,4.2M,1.88%,Ukraine,Education Marketing and Advertising Lifestyle,1.2M,instagram,ukraine,False,2024,Knowledge&Info,MAPPED
14,Alina Baikova @alina_baikova,4.1M,0.37%,Ukraine,Fashion and Accessories Education Upskilling Health and Medical Services,1.2M,instagram,ukraine,False,2024,Beauty&Fashion,MAPPED
15,Вячеслав Валерьевич @avgust.green,3.5M,0.01%,Ukraine,,1.1M,instagram,ukraine,False,2024,NA,NA
16,Nengi Hampson @nengiofficial,3.3M,1.5%,Ukraine,Business and Finance,996.9K,instagram,ukraine,False,2024,Knowledge&Info,MAPPED
17,Olena Zelenska @olenazelenska_official,3.3M,0.3%,Ukraine,,983.9K,instagram,ukraine,False,2024,NA,NA
18,Доктор Ольга Белоконь @doctor_belokon,3.1M,1.6%,Ukraine,Education Fitness and Health Health and Medical Services Doctor,938.2K,instagram,ukraine,False,2024,Sports,MAPPED
19,Марина Кравец @marinakravets,3.1M,0.32%,Ukraine,Entertainment and Music Funny,929.8K,instagram,ukraine,False,2024,Music,MAPPED
20,Louisa Khovanski @louisakhovanski,3M,4.79%,Ukraine,,907.6K,instagram,ukraine,False,2024,NA,NA
21,Simon Sinek @simonsinek,2.9M,0.94%,Ukraine,Fashion,884.4K,instagram,ukraine,False,2024,Beauty&Fashion,MAPPED
22,Оля Полякова @polyakovamusic,2.9M,0.84%,Ukraine,Entertainment and Music Music,861.1K,instagram,ukraine,False,2024,Music,MAPPED
