#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Eden Hazard @hazardeden_10,27.6M,4.14%,Belgium,Sports Soccer,8.3M
2,Kevin De Bruyne @kevindebruyne,24M,3.14%,Belgium,Sports Soccer,7.2M
3,Jean-Claude Van Damme @jcvd,7.4M,2.4%,Belgium,Acting and Drama,2.2M
4,Dimitri Vegas & Like Mike @dimitrivegasandlikemike,4.8M,0.39%,Belgium,Entertainment and Music Celebrity DJ,1.4M
5,Haico Van der Veken @haico.vdv,3.9M,0.4%,Belgium,Food,1.2M
6,le rappeur damso @thedamso,2.7M,15.03%,Belgium,"Celebrities Fashion Film, Music & Books",807.3K
7,Michy Batshuayi @mbatshuayi,2.5M,2%,Belgium,Sports Soccer,758.1K
8,Marouane Fellaini @fellaini,2.4M,0.5%,Belgium,Sports Soccer,711.3K
9,Dimitri “Vegas” Thivaios @dimitrivegas,2.2M,4.23%,Belgium,Entertainment and Music Celebrity Actors Music,672.6K
10,Amelie Lens @amelie_lens,2.2M,3.43%,Belgium,Entertainment and Music DJ Producers Music,669.7K
11,ᎪDIXIᎪ @adixia,2.2M,0.84%,Belgium,Entertainment and Music Music Lifestyle,660.2K
12,Charlotte de Witte @charlottedewittemusic,2.1M,2.05%,Belgium,Entertainment and Music Food Food and Drink Music,634.2K
13,Dries Mertens @driesmertens,1.9M,8.9%,Belgium,Modeling Fashion Music,561K
14,Cute content creator @mikomihokina,1.8M,1.35%,Belgium,Arts and Crafts Modeling,547.1K
15,Vincent Kompany @vincentkompany,1.7M,3.8%,Belgium,Sports Soccer,498.4K
16,Gaelle Garcia Diaz @gaellegd,1.6M,9.69%,Belgium,Beauty and Self Care Modeling Public Figure,488.8K
17,IbraTV @ts_ibra,1.5M,2.3%,Belgium,Entertainment and Music Food Finance Business and Finance,461.1K
18,Mert Yapar @mrtypr,1.4M,0.33%,Belgium,Entertainment and Music Fashion and Accessories Auto and Vehicles Marketing and Advertising,426.9K
19,Axel Witsel @axelwitsel28,1.4M,0.94%,Belgium,Sports Soccer,421.3K
20,Selim Amallah @selim_amallah,1.4M,2.03%,Belgium,,414.1K
21,SAVANNAH PREZ @savannahprez,1.3M,3.04%,Belgium,Fitness and Health Training Coaching,397.1K
22,Raf Simons Official @rafsimons,1.3M,0.45%,Belgium,Fashion Modeling Fashion Design,375.5K
23,SABRINA LOPEZ PAPOUTSAKIS @sasabylopez,1.2M,0.97%,Belgium,Fashion and Accessories,362.9K
24,Lost Frequencies @lostfrequencies,1.1M,1.84%,Belgium,Food and Drink DJ Music Producers,338.4K
25,Leen Hennawi @leen_hanna,1.1M,6.44%,Belgium,Fashion and Accessories Modeling Lifestyle,334.1K
26,Jan Vertonghen @jvertonghen,1.1M,1.04%,Belgium,Sports,324.6K
27,Amélie Neten @amelieofficieloff,1.1M,1.7%,Belgium,Entertainment and Music Fashion and Accessories Lifestyle,324.3K
28,Belgian Red Devils @belgianreddevils,1.1M,0.63%,Belgium,Sports Soccer,319.5K
29,🌸 Stéphanie Clerbois @speana20,1.1M,0.57%,Belgium,Fashion and Accessories Beauty and Self Care Travel Moms,317.4K
30,Jamal Ben Saddik @jamalbensaddik,1M,0.72%,Belgium,Sports Modeling,301.9K
31,Yağmur Ün @unyagmur,992.8K,4.35%,Belgium,Celebrity,297.9K
32,Vincent Bal - Shadowology @vincent_bal,954.1K,0.47%,Belgium,Arts and Crafts Illustrator,286.2K
33,OULFA @oulfaxoul,946.7K,0.87%,Belgium,Fashion and Accessories Parenting,284K
34,Julian Alaphilippe @alafpolak,885.6K,5.5%,Belgium,Sports,265.7K
35,Kawin Thamsatchanan @kawiator_26,867.3K,1.59%,Belgium,Romance and Wedding,260.2K
36,J e n n a ღ S t e e n o @jennaminnie,808.7K,0.17%,Belgium,Home and Garden Food Food and Drink Lifestyle,242.6K
37,aaronthepoolshark @aaronthepoolshark,798K,5.71%,Belgium,Sports,239.4K
38,Dokss 🫡🤫 @jeremydoku,766.2K,38.12%,Belgium,,229.9K
39,نورسين: خلطات و عناية 🌷 @nour_ssine5,739.5K,0.42%,Belgium,Education Beauty and Self Care,221.8K
40,Tondeur Philippe @philippetondeur1,737.6K,0.17%,Belgium,,221.3K
41,Thorgan10 @thorgan10,710.6K,7.87%,Belgium,Sports,213.2K
42,Lydia Bielen @lydiabielen,692.8K,0.19%,Belgium,Fashion,207.8K
43,Planet Prudence | Self Love @planetprudence,680.4K,0.79%,Belgium,Arts and Crafts Funny,204.1K
44,Tuba snt @pastellila.kitchen,673.7K,1%,Belgium,,202.1K
45,𝐉𝐄𝐋𝐄𝐍𝐀 𝐃𝐔𝐊𝐈𝐂́ @jelenaa_officiel,611.7K,0.81%,Belgium,Fashion and Accessories Beauty and Self Care Lifestyle,183.5K
46,Aline Dessine @aline_dessine,604.6K,6.75%,Belgium,Arts and Crafts,181.4K
47,Lara FABIAN @larafabianofficial,587.1K,2.17%,Belgium,Entertainment and Music Lifestyle Music Singer,176.1K
48,Mehdi Amri @mehdi_amri_10,575.1K,10.5%,Belgium,Entertainment and Music Sports Funny,172.5K
49,Silent Jill @silentjill,571.1K,6.21%,Belgium,Beauty and Self Care Home and Garden Music Lifestyle,171.3K
50,Karen Damen @karendamen,567.1K,2.12%,Belgium,Entertainment and Music Pets family Life and Society,170.1K
51,Christopher A. Lobanzo 🐺 @chrislobanzo,532.9K,12.11%,Belgium,Entertainment and Music,159.9K
52,Ophélie t'Serstevens @simple.symphony,531.3K,1.54%,Belgium,Arts and Crafts Parenting Business,159.4K
53,Maureen Alexandra Naudts @maureennaudts,531.3K,1.07%,Belgium,Beauty and Self Care,159.4K
54,Idi Coello @idicoello,525.5K,4.7%,Belgium,Beauty and Self Care Actors,157.6K
55,MANYY6.1 @mustafacaliskanmanyy,514.9K,1.16%,Belgium,Sports Soccer Celebrities,154.5K
56,Kat Kerkhofs @katkerkhofs,503.2K,6.68%,Belgium,Fitness and Health Travel Business and Finance Modeling,151K
57,SIR MILLI @kidcozyboy,497.4K,4.98%,Belgium,Fashion and Accessories Business and Finance Music Singer,149.2K
58,Arne Vanden Wijngaert @arne.vdw,493.2K,3.92%,Belgium,Fitness and Health Fashion and Accessories,147.9K
59,Zain Daqqa | زين دقة @zain.dagga,491K,20.64%,Belgium,Entertainment and Music Romance and Wedding Life and Society Travel,147.3K
60,Céline Schraepen @celineschh,489.2K,0.22%,Belgium,family Fashion and Accessories Moms Lifestyle,146.8K
61,Toby Alderweireld @tobyalderweireld,476.8K,1.4%,Belgium,Sports,143K
62,Waiwai Jess @waiwaijess_,464K,0.55%,Belgium,Beauty and Self Care Fashion and Accessories Entrepreneur,139.2K
63,🌼 LAILA • ZAOUI 🌼 @lailazaouiofficiel,462.1K,1.4%,Belgium,Beauty and Self Care Travel Lifestyle,138.6K
64,SHARON ELLIS GROBBEN @sharongrobben,459.9K,1.6%,Belgium,Fashion and Accessories Modeling Plus Size Celebrities,138K
65,SAB 🥀 @sabinesafar,456K,0.78%,Belgium,Food Entertainment and Music Food and Drink Parenting,136.8K
66,SoufianeBencok @soufianebencok,452.4K,49.56%,Belgium,Sports Soccer,135.7K
67,Sofie Valkiers @sofievalkiers,443.2K,0.22%,Belgium,Fashion and Accessories Styling Celebrities Design,133K
68,Lima Ché @limaswardrobe,440.3K,1.1%,Belgium,Fashion and Accessories Lifestyle,132.1K
69,"it's barbie cindy, bitch @barbiecindy1",436.1K,0.7%,Belgium,Dogs Pets,130.8K
70,Ella Kasumovic @kasumovic_ella,411.5K,17.67%,Belgium,Entertainment and Music family,123.5K
71,𝘽𝙚𝙡𝙜𝙞𝙖𝙣 𝙨𝙝𝙚𝙥𝙝𝙚𝙧𝙙 @malinois_unity,404.7K,0.79%,Belgium,Animals,121.4K
72,HANNE VERBRUGGEN @hannecarry__,397.9K,12.1%,Belgium,Fashion Lifestyle,119.4K
73,Zorgane Adem @zorganeadem6,396.9K,2%,Belgium,Sports,119.1K
74,CoBrA - @0flc,389K,9.42%,Belgium,,116.7K
75,Stoffel Vandoorne @svandoorne,380.3K,0.94%,Belgium,Sports Automotive Racing,114.1K
76,GuiHome vous détend @guihome_vous_detend,373.3K,2.9%,Belgium,Entertainment and Music Celebrity Lifestyle,112K
77,Diana Goss @diana.goss,371.9K,0.48%,Belgium,Fashion and Accessories Education Styling Modeling,111.6K
78,Natalia Druyts @nataliamusic,371.1K,2.18%,Belgium,Entertainment and Music family Travel Moms,111.3K
79,Kara Mbodji🇸🇳 🔴⚫️ @kingkara,358.5K,3.73%,Belgium,Lifestyle Sports Fitness,107.6K
80,T I E N E R T V @tienertv,352.6K,0.3%,Belgium,Entertainment and Music Celebrity,105.8K
81,RHYMEZLIKEDIMEZ🌻 @rhymezlikedimez,348.4K,6.72%,Belgium,Fashion and Accessories Parenting Music Producers,104.5K
82,Omar Makhlouf @omarfreestyle,339.6K,10.65%,Belgium,Sports,101.9K
83,Pieter Peulen @pieterpeulen,328.3K,2.33%,Belgium,Design Fashion Photography Travel,98.5K
84,Asma Alayoubi | اسماء الايوبي @asma.alayoubi,326.2K,0.26%,Belgium,Funny,97.9K
85,Muken’s Home. Organisation & more @mukenshome,323.6K,1.25%,Belgium,DIY and Life Hacks Home and Garden Food,97.1K
86,A V E L I N E S T O K A R T @aveline_stokart,322.3K,4.05%,Belgium,Arts and Crafts Illustrator,96.7K
87,Bbs🍭💜 @grace_bbs,321.9K,0.06%,Belgium,Fashion,96.6K
88,Tom Waes @tomwaes,321K,2.09%,Belgium,Actors Fashion Lifestyle Travel,96.3K
89,Joost Bouhof @joostbouhof,315.8K,0.65%,Belgium,Games Video Gaming,94.7K
90,NWS @nws.nws.nws,308.3K,9.1%,Belgium,Education,92.5K
91,@kapsalon.hakan,301.7K,10.3%,Belgium,Beauty and Self Care Fashion and Accessories Styling Hair Salons,90.5K
92,Talisa Loup @talisalo,298K,0.38%,Belgium,family Fashion and Accessories Lifestyle,89.4K
93,wissam 🌿 @wissxo,295.6K,2.38%,Belgium,Parenting Fashion Lifestyle,88.7K
94,Malicia 🩷 @maliciadorable,294.5K,2.2%,Belgium,Beauty and Self Care,88.4K
