#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Tomorrowland @tomorrowland,10.7M,-,Belgium,,3.2M
2,PressTube @UCZ3vyIYUy5yK0i-RJwpdoSg,3M,-,Belgium,,897K
3,Cinecom.net @UCpLfM1_MIcIQ3jweRT19LVw,2.5M,-,Belgium,,750K
4,Jeanfils @UCGjUTQ-YV71V7T6WfdmZDiw,2.2M,0.6%,Belgium,,666K
5,gaelle garcia diaz @UCI0mw0nNF16fl0hQUD985VA,2M,-,Belgium,,588K
6,The Voice Kids Belgium @UC4KmVCdb3BAxZ5tZAbc3NrQ,1.8M,-,Belgium,,531K
7,Celine & Michiel @celinemichiel,1.7M,0.2%,Belgium,,504K
8,Angèle @UCiP2tOO8zRo47GFd5rc8rkA,1.6M,2.2%,Belgium,,471K
9,BelgoTürk @UCZvSNBeCMFMeOh27m1ywXZw,1.5M,-,Belgium,,450K
10,LufyMakes YouUp @UC5N5jACt1Si7YPdy-_2AUag,1.5M,0.3%,Belgium,,441K
11,OussiFooty @UC-5zFN-bs6fB_MBRBtAlg4Q,1.3M,-,Belgium,,396K
12,BeamNG-Destruction @UC24cHExdzjNKktUUtrQnmYw,1.3M,-,Belgium,,381K
13,Velosofy @UC93pgSQPa-JOihL5I_pvkAA,1.1M,-,Belgium,,321K
14,Lost Frequencies @UCdKS_mDSLUkS6vDK6u1mjOg,1.1M,0.4%,Belgium,,318K
15,Esoterics for You: Horoscopes. Rituals. Tips. @UC750ojNf94wjQoCKd8A1OSA,1.1M,-,Belgium,,318K
16,Dutchtuber2 @UCkhBnxfBU4r47c6CtDNWIfg,1.1M,-,Belgium,,315K
17,FRANCISCO PINALES VIDA DE ORACIÓN @UCpsqdFdnWU7LCWbYASFnOzw,1M,0.4%,Belgium,,309K
18,COMPASSION TV @egliselacompassion,926K,0.1%,Belgium,,277.8K
19,WaZz @UCfzXKxo0egNwE76Eb8pldTA,877K,1.5%,Belgium,,263.1K
20,قناة طبخ من بغداد @UCFjT6urfenOJO2Qv_8DnpnQ,849K,0.2%,Belgium,,254.7K
21,Michael Lim @UC5cEEpOjY2XVzGylMhjEnoQ,844K,-,Belgium,,253.2K
