rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,L U C I A N A 🦋 F U S T E R @lucianafusterg,5.1M,0.65%,Peru,Fashion and Accessories Actors,1.5M,instagram,peru,False,2024,Beauty&Fashion,MAPPED
2,Rosangela Espinoza @rosangelaeslo,4.5M,0.34%,Peru,Fashion and Accessories Arts and Crafts Entertainment and Music Funny,1.3M,instagram,peru,False,2024,Beauty&Fashion,MAPPED
3,Maria Pia Copello @piacopello,4.4M,0.37%,Peru,Entertainment and Music Actors,1.3M,instagram,peru,False,2024,Music,MAPPED
4,Angie Arizaga @angiearizaga,4.3M,0.45%,Peru,Entertainment and Music Celebrity Actors,1.3M,instagram,peru,False,2024,Music,MAPPED
5,JAZMIN PINEDO @jazminpinedo,4.3M,0.52%,Peru,Entertainment and Music Television Actors,1.3M,instagram,peru,False,2024,Music,MAPPED
6,JEFFERSON A. FARFAN GUADALUPE @jefferson_farfan_oficial,4.1M,0.88%,Peru,Sports Actors,1.2M,instagram,peru,False,2024,Sports,MAPPED
7,Alejandra Baigorria A. @alejandrabaigorria,4M,0.47%,Peru,Fashion and Accessories Beauty and Self Care TV Host Actors,1.2M,instagram,peru,False,2024,Beauty&Fashion,MAPPED
8,Natalie Vertiz @msperu,3.7M,0.74%,Peru,Fashion and Accessories,1.1M,instagram,peru,False,2024,Beauty&Fashion,MAPPED
9,ISABELA🇵🇪🇺🇸 @isabelamerced,3.7M,4.29%,Peru,,1.1M,instagram,peru,False,2024,NA,NA
10,𝘒𝘈𝘙𝘌𝘕 𝘚𝘊𝘏𝘞𝘈𝘙𝘡 @karenschwarzespinoza,3.6M,0.21%,Peru,Arts and Crafts Entertainment and Music Education Actors,1.1M,instagram,peru,False,2024,Knowledge&Info,MAPPED
11,Leslie Shaw @leslieshaw,3.4M,0.34%,Peru,Arts and Crafts Entertainment and Music,1M,instagram,peru,False,2024,Music,MAPPED
12,Brunella Horna 💕 @brunehorna,3.4M,1.55%,Peru,Entertainment and Music Fashion and Accessories Business and Finance Lifestyle,1M,instagram,peru,False,2024,Beauty&Fashion,MAPPED
13,MICHEILLE SOIFER @micheillesoifer8,3.3M,0.29%,Peru,Entertainment and Music Music Actors,987.5K,instagram,peru,False,2024,Music,MAPPED
14,Daniela Darcourt @danieladarcourtoficial,3.2M,0.29%,Peru,Entertainment and Music Acting and Drama Music Actors,963.3K,instagram,peru,False,2024,Music,MAPPED
