rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Ryan Reynolds @vancityreynolds,22.9M,8.5%,Canada,,6.9M,tiktok,canada,False,2024,NA,NA
2,Eh Bee Family @ehbeefamily,11M,-,Canada,family Entertainment and Music Funny,3.3M,tiktok,canada,False,2024,Music,MAPPED
3,Brooklynne Webb @xobrooklynne,10.9M,-,Canada,,3.3M,tiktok,canada,False,2024,NA,NA
4,Kim Migneault @kimmigneault,10.3M,-,Canada,Entertainment and Music,3.1M,tiktok,canada,False,2024,Music,MAPPED
5,Howie Mandel @officialhowiemandel,9.7M,-,Canada,Entertainment and Music,2.9M,tiktok,canada,False,2024,Music,MAPPED
6,Eric Struk @ericstruk,7.7M,-,Canada,Entertainment and Music,2.3M,tiktok,canada,False,2024,Music,MAPPED
7,Shay Mitchell @shaymitchell,7.2M,-,Canada,,2.2M,tiktok,canada,False,2024,NA,NA
8,Dan Shaba @danshaba,6.3M,0.2%,Canada,Food DIY and Life Hacks,1.9M,tiktok,canada,False,2024,Lifestyle,MAPPED
9,Aileenchristineee @aileenchristineee,5.9M,-,Canada,Entertainment and Music,1.8M,tiktok,canada,False,2024,Music,MAPPED
10,Basement Gang @basementgang,5.4M,0.1%,Canada,,1.6M,tiktok,canada,False,2024,NA,NA
11,Nick Eh 30 @nickeh30,4.6M,-,Canada,,1.4M,tiktok,canada,False,2024,NA,NA
12,Mark @markcannatarofilms,3.9M,0.8%,Canada,,1.2M,tiktok,canada,False,2024,NA,NA
13,joey :) @joewoahy,3.8M,-,Canada,,1.1M,tiktok,canada,False,2024,NA,NA
14,Samantha & Madeleine @caleontwins,3.5M,-,Canada,Entertainment and Music Funny,1.1M,tiktok,canada,False,2024,Music,MAPPED
15,Olympus Great Danes @olympusgreatdanes,3.4M,-,Canada,Pets,1M,tiktok,canada,False,2024,Lifestyle,MAPPED
16,Aylex Thunder™ @aylextv,3.3M,-,Canada,,990K,tiktok,canada,False,2024,NA,NA
17,Walk off the Earth @walkofftheearth,3.1M,-,Canada,Entertainment and Music Outdoor Activity,930K,tiktok,canada,False,2024,Sports,MAPPED
18,vorostwins @vorostwins,3.1M,-,Canada,Entertainment and Music,930K,tiktok,canada,False,2024,Music,MAPPED
19,LastMinit @lastminit_,3M,-,Canada,Entertainment and Music Games,900K,tiktok,canada,False,2024,Tech&Gaming,MAPPED
20,Tanyalee Davis @tanyaleedavis,3M,-,Canada,Entertainment and Music Education,900K,tiktok,canada,False,2024,Knowledge&Info,MAPPED
21,Ryan Doka @dokaryan,3M,0.1%,Canada,Arts and Crafts,900K,tiktok,canada,False,2024,Lifestyle,MAPPED
22,CAN @candraaditiyaaaa,2.8M,-,Canada,,840K,tiktok,canada,False,2024,NA,NA
23,Chris Bumstead @cbum,2.6M,0.2%,Canada,,780K,tiktok,canada,False,2024,NA,NA
