#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
88,Pavlova Charpentier @UCT2J9abS8F2Ja60gncodM0w,364K,-,Ecuador,,109.2K
89,Doctor Amor @UCtPOzqJMV0iuhu5Rm7c1FKQ,356K,-,Ecuador,,106.8K
90,Otro canal sin sentido @UC1MNgg87Hfgc5bl99ZFHizg,356K,-,Ecuador,,106.8K
91,Canal del Sagrado Corazón de Jesús @UCqtjE3Ogul1-WIFpxBFpOlQ,353K,0.2%,Ecuador,,105.9K
92,Conciencia Cristiana @UCVZ9sWJlPmVzmTjD9LQKBFw,350K,0.1%,Ecuador,,105K
93,dapy @UC3AI4eAETh4T-w6M4ZkTI1A,346K,-,Ecuador,Music,103.8K
94,Adrian Siup @UC4-ZfsgSWtDJTYNP9wCMbRw,338K,3.2%,Ecuador,,101.4K
95,artemanual @UC00aHUD5Gon8Kk0K7t_hQww,338K,-,Ecuador,,101.4K
96,Catherine Brett @catherinebrett,338K,1.6%,Ecuador,,101.4K
97,no-noticias oficial @UCph-gg9DqVZffPcEFT4O_Bg,336K,-,Ecuador,,100.8K
98,Dj Rick'tronick @UC3k1qvvHsT_1WK05cn8l2sQ,336K,-,Ecuador,,100.8K
99,illusiøns @UCYbfKltcsu0vT9tTfZQ_72A,335K,-,Ecuador,,100.5K
100,En vida de las Gallinas 2 @UC1YPlfg3kWP7Es1XFSWkTLQ,328K,-,Ecuador,,98.4K
