#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Kevlex Pazmiño @kevlexd,5.1M,0.21%,Ecuador,Fashion Singer Actors Music,1.5M
2,Danilo Carrera @danilocarrerah,3.8M,0.6%,Ecuador,Life and Society Acting and Drama Celebrity Actors,1.1M
3,Pongamoslo a prueba @pongamoslo_a_prueba,3.3M,2.28%,Ecuador,,977.5K
4,Roberto Manrique @robertomanrique13,3.2M,0.15%,Ecuador,Acting and Drama Education Animals Entertainment and Music,964.6K
5,Anthony Lencina @anthonnyswagg,2.9M,15.06%,Ecuador,Fashion Fashion and Accessories Business and Finance Actors,882.4K
6,Mayita arizaga @mayitaarizaga,2.5M,3%,Ecuador,family Fashion and Accessories Business and Finance Actors,761.5K
7,Lcda. Sofia Caiche Romero @sofiacaiche,2.4M,0.59%,Ecuador,Fitness and Health Arts and Crafts Travel Virtualization,726.8K
8,Samantha Grey 🇪🇨 @samanthagreyb,2.4M,0.54%,Ecuador,,723.9K
9,Erika Velez @erikavelez,2.4M,1.14%,Ecuador,Fashion and Accessories Celebrity Actors,709.5K
10,AMBAR MONTENEGRO @ambaritamar1,2.2M,0.66%,Ecuador,Virtualization Actors,670.8K
11,WIFI MONEY™️ @amoeller,2.1M,1.44%,Ecuador,Business and Finance Finance,631.3K
12,En Contacto - Ecuavisa @encontactoecuavisa,2.1M,0.07%,Ecuador,Entertainment and Music Business and Finance Actors,625.3K
13,Yuleysi Coca Suarez @yuleysicocasuarez,2M,0.32%,Ecuador,Entertainment and Music Virtualization Actors,606.7K
14,Michela PinBu @michelapinbu,1.9M,0.73%,Ecuador,Entertainment and Music Beauty and Self Care Business and Finance Actors,557.4K
15,Indi Skovar @indi_skovar,1.7M,6.48%,Ecuador,Travel Entertainment and Music,517.4K
16,Domenica Saporiti @domesprt,1.6M,6.03%,Ecuador,Entertainment and Music Actors,482.6K
