rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Хабиб Нурмагомедов @khabib_nurmagomedov,36600000.0,0.94,Russia,Mixed martial arts Sports,11000000.0,instagram,russia,False,2024,Sports,MAPPED
2,ГУСЕЙН ГАСАНОВ @gusein.gasanov,28100000.0,1.91,Russia,Music Video Blogger,8400000.0,instagram,russia,False,2024,Music,MAPPED
3,Olga Buzova @buzova86,24100000.0,0.31,Russia,Entertainment and Music Music Celebrity TV Host,7200000.0,instagram,russia,False,2024,Music,MAPPED
4,irina shayk @irinashayk,23400000.0,1.31,Russia,Fashion and Accessories Modeling Public Figure,7000000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED
5,Ксения Бородина @borodylia,21100000.0,0.45,Russia,Celebrity TV Host,6300000.0,instagram,russia,False,2024,Entertainment,MAPPED
6,Anton Tregubov @caviarmagnat,18400000.0,3.41,Russia,Finance Product Education,5500000.0,instagram,russia,False,2024,Knowledge&Info,MAPPED
7,НАСТЯ ИВЛЕЕВА @_agentgirl_,18100000.0,1.23,Russia,Entertainment and Music Fashion and Accessories Home and Garden TV Host,5400000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED
8,Андрей Золотов 🚀 SMM | PR | Блогер Москва Дубай @zolotov.producer,18000000.0,0.36,Russia,Celebrity Entertainment and Music,5400000.0,instagram,russia,False,2024,Music,MAPPED
9,Samoylova Oxana @samoylovaoxana,15800000.0,3.96,Russia,Beauty and Self Care Lifestyle Moms,4700000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED
10,Павел Воля | Pavel Volya @pavelvolyaofficial,15300000.0,0.17,Russia,Entertainment and Music Fashion and Accessories Celebrity Comedy,4600000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED
11,Михаил Литвин @mikhail_litvin,14800000.0,4.74,Russia,Video Blogger,4400000.0,instagram,russia,False,2024,UNMAPPED,UNMAPPED
12,Егор Крид @egorkreed,14600000.0,0.98,Russia,Entertainment and Music Music Singer,4400000.0,instagram,russia,False,2024,Music,MAPPED
13,Михаил Галустян Galustyan @m_galustyan,14600000.0,0.12,Russia,Entertainment and Music Celebrity Humor,4400000.0,instagram,russia,False,2024,Music,MAPPED
14,Настасья СамбурскАя @samburskaya,12300000.0,0.4,Russia,Entertainment and Music Acting and Drama Celebrity Actors,3700000.0,instagram,russia,False,2024,Music,MAPPED
15,Goar Avetisyan @goar_avetisyan,12000000.0,2.57,Russia,Beauty Art,3600000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED
16,Иван Ургант @urgantcom,11900000.0,1.08,Russia,Entertainment and Music TV Host Actors,3600000.0,instagram,russia,False,2024,Music,MAPPED
17,Александр Ревва @arthurpirozhkov,11200000.0,0.57,Russia,Acting and Drama Entertainment and Music Celebrity Music,3400000.0,instagram,russia,False,2024,Music,MAPPED
18,VICTORIA BONYA @victoriabonya,10900000.0,0.09,Russia,Beauty and Self Care Fashion and Accessories Celebrities,3300000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED
19,Карина Лазарьянц @karinakross,10600000.0,1.83,Russia,Entertainment and Music Music TV Host Fashion Design,3200000.0,instagram,russia,False,2024,Beauty&Fashion,MAPPED
