#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Instant Bollywood @instantbollywood,7.9M,-,India,Entertainment and Music,2.4M
2,Kajol Devgan @kajol,3.7M,1.2%,India,,1.1M
3,A M N A S A B I R @amnasabir2,3.7M,-,India,Outdoor Activity Games,1.1M
4,Heena @heenaakh1,3.1M,-,India,Beauty and Self Care,930K
5,U S H A B 👑 @ushab_rajpoot,2.9M,-,India,,870K
6,Kartik Aaryan @kartiktokaaryan,2.8M,0.3%,India,Acting and Drama,840K
7,Jayden Haueter @jaydenhaueterofficial,2.6M,-,India,,780K
8,PremDayal-Tiktok @premdayal_tiktok,2.6M,-,India,Education,780K
9,PWR Vindooly @vindooly,2.5M,-,India,Entertainment and Music,750K
10,meg @bootlegmegz,2.3M,-,India,Funny Entertainment and Music Life and Society,690K
11,A R R A P Y @arrapy_,2M,-,India,,600K
12,FIS BANGA @fisbanga,2M,-,India,,600K
13,Salahuddin Khan @sallubhai223,2M,-,India,,600K
14,Aryan Khan @aryankhanone,1.7M,-,India,Entertainment and Music,510K
15,Sahiba rajpoot @sahibarajpoot3,1.7M,-,India,Beauty and Self Care,510K
16,MR Faisu Marwat 🐒 @faisalsalmankhan,1.7M,-,India,Entertainment and Music Celebrity Music,510K
17,K_U_T_T_A_P_I ❤️ @angel_.roshna,1.3M,-,India,,390K
18,dayanita show @dayanitashow,1.3M,-,India,,390K
19,Mouni Roy @imouni_royofficial,1.2M,-,India,Arts and Crafts Food Travel Food and Drink,360K
20,YT : Bang Sidz @m.sidki,1.2M,0.1%,India,Entertainment and Music,360K
21,GauMap✔️ @pet.cung,1.1M,-,India,,330K
22,RBI-Public Figure @sdsnakeadventures,1.1M,-,India,Animals,330K
23,Miss Universe @missuniverse,1M,-,India,,300K
24,👑 King KVR 👑 @karamveerskyadav,990.7K,-,India,,297.2K
25,👑 ÃÃŘÎF 👑 @aarifalvi.03,966.6K,-,India,Romance and Wedding,290K
26,johny pal @hiphopjohny,966.3K,-,India,,289.9K
27,Amzad 11 @juul3560,961.9K,-,India,Entertainment and Music,288.6K
28,rajpreet kaur @kaur__rajpreet,959.8K,-,India,,287.9K
29,Salman @mdsalman8113,957.4K,-,India,,287.2K
30,Lokesh Yadav @lokartist_lokesh,953K,0.1%,India,Arts and Crafts,285.9K
31,Chandu Smart @chandusmart81,943.5K,-,India,,283.1K
32,Mayank @mayank_bhardwaj,940K,-,India,Entertainment and Music,282K
33,Ali_writes @ali_writes433,926.1K,-,India,,277.8K
34,iNDiA🤪 @fw.indiaa,925.1K,-,India,Entertainment and Music,277.5K
35,Aazam Ansari ✔️ @aazam_ansari3654,922.5K,-,India,,276.8K
36,Dr Harneet Kaur @askdrharneet,921.8K,-,India,,276.5K
37,Buchcha😍🐕👦❤️arun @buchcha_arun,918.1K,-,India,,275.4K
38,syahrullgyan @syahrull_gyan,916.5K,-,India,,275K
39,user341525 @panuu.09,913.8K,-,India,,274.1K
40,William Seremetis @willyumgregory,909.9K,0.4%,India,Entertainment and Music,273K
41,sahadev bankar @usersahadevbankar6,904.3K,-,India,,271.3K
42,madhu_gowda @madhu_gowda066,904K,-,India,,271.2K
43,Babita Gupta @babita_gupta15,902.3K,-,India,,270.7K
44,Rose Chuhan @rosechuhan,896.8K,-,India,Fashion and Accessories,269K
45,Simmy Landa @simmylanda,890.7K,-,India,,267.2K
46,👑Kajal Bhardwaj👑 @_kajalbhardwaj_143,889.5K,-,India,,266.9K
47,Sujitasharma43 @sujitasharma43,888.7K,-,India,,266.6K
48,Supriyathakur💫 @gulaabiqueen0,881.8K,-,India,,264.5K
49,nirmalkumar699660 @nirmalkumar6996605,869.8K,-,India,,260.9K
50,Bebojethwa @bebojethwa,863.4K,-,India,,259K
51,Kashi @kashicreates,862.2K,-,India,,258.7K
52,🦁 Raavan Maharaj 🦁 @actor.rajiv.chowhan,856.1K,-,India,Entertainment and Music,256.8K
53,Smile queen richa @hrichapandey02,851.7K,-,India,,255.5K
54,KHUT NAV @navkhut99,850K,-,India,,255K
55,dharti_gadhiya_ @dharti_gadhiya_,849.8K,-,India,,254.9K
56,༺ 𒆜 🇦 🇳 🇯 🇦 🇳 🇮𒆜 ༻ @dj_bengek,848.1K,-,India,,254.4K
57,Akashdeep Batra @freelegalhelpline,844.8K,-,India,Finance,253.4K
58,Rohit Kapoor @official_kapoor,843.3K,-,India,,253K
59,Ankit pandit @ankitpandit5082,843K,-,India,,252.9K
60,Bレ一Crow🔫 @crowpubgmobile,842.1K,-,India,Games,252.6K
61,Kashir King @kashirking,839.2K,-,India,,251.8K
62,Kiki @kikirajxo,836.1K,-,India,Fashion and Accessories,250.8K
63,Dj Jagdamb J76 @djavi76,830.5K,-,India,,249.2K
64,surajpalshigh @suyashcouple2_official,823.8K,-,India,,247.1K
65,love❤️786 @loveneshchouksey,822.1K,-,India,,246.6K
66,❤️DIL DOSTI YAARI❤️ @mrperfect_d.d.y,821.3K,-,India,,246.4K
67,snehalatha_offical @snehalatha_official,820.4K,-,India,,246.1K
68,Pooja Verma @poojaverma_143,812.8K,-,India,Beauty and Self Care Fashion and Accessories,243.8K
69,feeedmi @feeedmi,812.4K,0.6%,India,Food,243.7K
70,Saeed khan @saeedwrites153,810.9K,-,India,,243.3K
71,📱MOBILE KING📱 @abubakaransari562,803.1K,-,India,,240.9K
72,I❤️Punjab @hassiyakaro,801.6K,-,India,,240.5K
73,Nagra Farm @nagrafarm1,800.6K,-,India,Nature,240.2K
74,Ibrahim Ansari @ibrahimvai888,798.4K,-,India,Music,239.5K
75,Gk Gufran khan @gkgufrankhan,796.7K,-,India,Entertainment and Music Celebrity,239K
76,🔥NAKHRILI🔥 @kittu_sneh,793K,-,India,,237.9K
77,🎥 Lovepreetmultani 📸 @lovepreetmultani1,790.8K,-,India,,237.2K
78,@alisha ray1 @rupapatra10,787.5K,-,India,,236.3K
79,♥️ A L I Y A ♥️ @aliya_patel_,787.2K,-,India,,236.2K
80,Padma @yoginipadma,782.3K,-,India,Fitness and Health Education,234.7K
81,Leon🦁 @leyiiin94,778.3K,-,India,,233.5K
82,Kerishma.Mukhtari @kerish_mukhtari,775.4K,-,India,,232.6K
83,prudhvi wizzu @wizzuprudhvi,773.3K,0.2%,India,,232K
84,Bollywood.glitzy @bollywood.glitzy,772.5K,-,India,,231.8K
85,👑ArrU👑 @aarti_rajak,772.4K,-,India,,231.7K
86,🔥 Imran Messi 🔥 @imranmessi3,770.9K,-,India,,231.3K
87,India🐷 @india.thepitbull,768.7K,0.3%,India,Pets,230.6K
88,sulogna Chowdhury @sulognachowdhury,766.4K,-,India,,229.9K
89,M E E N U✅ @meenukhatri29,766.3K,-,India,,229.9K
90,Addy Raj @addyrajofficial,763.7K,-,India,,229.1K
91,gopinath_chinu @gopinathchinu,762.3K,0.2%,India,,228.7K
92,Svs Glassworks @svsglassworks,762.2K,-,India,,228.7K
93,🎭 Raj JB 🎭 @raj_jb_09,761.5K,-,India,,228.5K
94,Khushi Mehra 🥀 @khushi_mehra_1,756.8K,-,India,,227K
95,Md Azad @azad_khan_bihari_boy,751.7K,-,India,,225.5K
96,Dr. Rekhadas @dr.rekhadas,751.2K,-,India,,225.4K
97,Rafikpatel123 @rafikpatel.123,744.5K,-,India,Acting and Drama Celebrity,223.4K
98,🖤Srushti.RG👅 @guddi.0707,739.4K,-,India,,221.8K
99,Nawazuddin Siddiqui @nawazuddin.siddiqui47,734.7K,-,India,Entertainment and Music,220.4K
100,Mitali Thakur @mitalithakur11,731.9K,-,India,Romance and Wedding,219.6K
