rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,That French Guy @davidyrodriguez,8000000.0,,France,,2400000.0,tiktok,france,False,2024,,
2,Tibo InShape @tiboinshape,8000000.0,,France,Fitness and Health Funny,2400000.0,tiktok,france,False,2024,Sports,MAPPED
3,CAMILLE_LA_DANSEUSE @camille_la_danseuse,7700000.0,,France,Entertainment and Music,2300000.0,tiktok,france,False,2024,Music,MAPPED
4,Zinidin zidan @zidanofficial_,5100000.0,,France,,1500000.0,tiktok,france,False,2024,,
5,AS Monaco @asmonaco,5000000.0,,France,Sports,1500000.0,tiktok,france,False,2024,Sports,MAPPED
6,Wonguy @wonguy,4400000.0,,France,Photography Arts and Crafts,1300000.0,tiktok,france,False,2024,Lifestyle,MAPPED
7,The Sun King @carlomalis,3300000.0,0.3,France,Entertainment and Music,990000.0,tiktok,france,False,2024,Music,MAPPED
8,Keen’V @keenvsurtiktok,3200000.0,,France,Entertainment and Music,960000.0,tiktok,france,False,2024,Music,MAPPED
9,Isaías Espinoza @chefenproceso,3000000.0,,France,,900000.0,tiktok,france,False,2024,,
10,The F2 @f2,2800000.0,,France,,840000.0,tiktok,france,False,2024,,
11,Brunograffer @brunograffer,2700000.0,,France,Arts and Crafts Celebrity,810000.0,tiktok,france,False,2024,Entertainment,MAPPED
12,TikTok France @tiktok_france,2400000.0,,France,,720000.0,tiktok,france,False,2024,,
13,Le producteur @le.producteur,2300000.0,,France,Entertainment and Music Product Education,690000.0,tiktok,france,False,2024,Knowledge&Info,MAPPED
14,ogee @ogee_off,2300000.0,2.3,France,Entertainment and Music,690000.0,tiktok,france,False,2024,Music,MAPPED
15,SAPHO 🫶🏼 @saphoo,2300000.0,1.6,France,Arts and Crafts,690000.0,tiktok,france,False,2024,Lifestyle,MAPPED
16,Mayamystic @mayamystic,2200000.0,,France,Animation and Cosplay Entertainment and Music,660000.0,tiktok,france,False,2024,Tech&Gaming,MAPPED
17,Ahmed__art @ahmed__art,2200000.0,,France,Arts and Crafts Celebrity,660000.0,tiktok,france,False,2024,Entertainment,MAPPED
18,Paris is Daddy @paris.senpai,2100000.0,,France,,630000.0,tiktok,france,False,2024,,
19,Momotns OFFICIEL @momotns67,1900000.0,,France,,570000.0,tiktok,france,False,2024,,
20,Drogba888🧸 @drogba888,1900000.0,1.9,France,Entertainment and Music,570000.0,tiktok,france,False,2024,Music,MAPPED
21,Kev Adams @kevadams,1800000.0,0.1,France,Entertainment and Music,540000.0,tiktok,france,False,2024,Music,MAPPED
22,Cristina Cordula @cristinacordulaoff,1700000.0,0.1,France,Fashion and Accessories Business and Finance,510000.0,tiktok,france,False,2024,Beauty&Fashion,MAPPED
23,SUPERMASSIVE @supermassivemusic,1600000.0,0.3,France,Music,480000.0,tiktok,france,False,2024,Music,MAPPED
24,Aisha_Paradis.du.henné🇵🇰🇫🇷 @paradis_du_henne,1600000.0,,France,Beauty and Self Care,480000.0,tiktok,france,False,2024,Beauty&Fashion,MAPPED
25,Céline @celineinno,1600000.0,,France,,480000.0,tiktok,france,False,2024,,
26,MaitresseAdeline🌼 @maitressadeline,1600000.0,,France,,480000.0,tiktok,france,False,2024,,
27,Anto @totochegang,1500000.0,0.1,France,Entertainment and Music,450000.0,tiktok,france,False,2024,Music,MAPPED
28,AnnaLaura Pavy @lalpavy,1500000.0,5.0,France,Entertainment and Music Arts and Crafts Food Fashion and Accessories,450000.0,tiktok,france,False,2024,Beauty&Fashion,MAPPED
29,ines @inescious,1500000.0,,France,Entertainment and Music,450000.0,tiktok,france,False,2024,Music,MAPPED
30,Thomas Rossier @thomasrossier,1400000.0,,France,Fashion and Accessories Arts and Crafts,420000.0,tiktok,france,False,2024,Beauty&Fashion,MAPPED
31,Un Garçon Stupide! @ungarconstupide,1400000.0,,France,Entertainment and Music Funny Life and Society,420000.0,tiktok,france,False,2024,Knowledge&Info,MAPPED
32,Setsu @sweetysetsu,1400000.0,,France,Arts and Crafts,420000.0,tiktok,france,False,2024,Lifestyle,MAPPED
33,Armand Hasanpapaj @armandhasanpapaj,1300000.0,0.8,France,Entertainment and Music,390000.0,tiktok,france,False,2024,Music,MAPPED
34,Lucas Humoriste @lucas.humoriste,1300000.0,,France,,390000.0,tiktok,france,False,2024,,
35,RCLens @rclens,1300000.0,2.5,France,,390000.0,tiktok,france,False,2024,,
36,aitoush_n @aitoush_n,1300000.0,0.1,France,,390000.0,tiktok,france,False,2024,,
37,Vanessa Njoya @vanessanjoya,1200000.0,0.2,France,,360000.0,tiktok,france,False,2024,,
38,Jean-Baptiste Djebbari @jbdjebb,1200000.0,1.1,France,,360000.0,tiktok,france,False,2024,,
39,TURNER @turner.my,1200000.0,,France,Entertainment and Music,360000.0,tiktok,france,False,2024,Music,MAPPED
40,Alissar 🌸 @alissar_yousef,1200000.0,1.7,France,Beauty and Self Care Entertainment and Music,360000.0,tiktok,france,False,2024,Beauty&Fashion,MAPPED
41,ΤHΣOS @theos.mp4,1200000.0,11.0,France,Entertainment and Music,360000.0,tiktok,france,False,2024,Music,MAPPED
42,Wawad Beatbox @wawadbeatboxx,1200000.0,,France,Entertainment and Music,360000.0,tiktok,france,False,2024,Music,MAPPED
43,Benji Samat @benji_samat,1200000.0,0.2,France,,360000.0,tiktok,france,False,2024,,
44,Paul Cabannes @paulcabannes_,1100000.0,,France,,330000.0,tiktok,france,False,2024,,
45,Elliott Norris @callmebelly,1100000.0,,France,,330000.0,tiktok,france,False,2024,,
46,Le Tour de France @letourdefrance,1100000.0,0.3,France,Sports,330000.0,tiktok,france,False,2024,Sports,MAPPED
47,Marie Antoinette @xmarieangel,1100000.0,,France,,330000.0,tiktok,france,False,2024,,
48,🇩🇿La Brams Family🇹🇷 @bramsfamily,1100000.0,,France,family,330000.0,tiktok,france,False,2024,Lifestyle,MAPPED
49,KOSH @kosh.officiel,1100000.0,,France,Entertainment and Music,330000.0,tiktok,france,False,2024,Music,MAPPED
50,kylian mbappe @kylianmbappe.tik,1100000.0,,France,Sports,330000.0,tiktok,france,False,2024,Sports,MAPPED
51,BILELZEN 💸 @bilelzen,1000000.0,0.1,France,Funny,300000.0,tiktok,france,False,2024,Entertainment,MAPPED
