#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
80,Tiago Valente @otiagovalente,379.8K,0.1%,Portugal,Education Food,113.9K
81,kinda.hood @kinda.hood,374K,-,Portugal,Fashion and Accessories,112.2K
82,Mario Pires @migopires,364.2K,0.5%,Portugal,Funny,109.3K
83,Grace Noel @graceful_health,362.5K,-,Portugal,,108.8K
84,Cristiano Fans 🙏 🙏 🇵🇹🐐❤ @cristiano7ma,361.1K,-,Portugal,,108.3K
85,Marco Alves @marcoalvesofficial,357.3K,0.2%,Portugal,Fashion and Accessories,107.2K
86,Cristiano Ronaldo @cristianoooronaldo27,356.5K,-,Portugal,Sports,107K
87,margarida🐥 @atchiiim,356.1K,-,Portugal,,106.8K
88,SK Arif Khan 🇪🇺 @sk_arif_khan1,355.4K,-,Portugal,,106.6K
89,Rui Unas @o_unas,355.2K,-,Portugal,,106.6K
90,SARA MAIA @saracmaiaa,353.2K,-,Portugal,,106K
91,Flá Veloso @fla_veloso,352.8K,-,Portugal,,105.8K
92,cr.RONALDO @w7g5,349.9K,-,Portugal,,105K
93,Luis Lopes @luisslopess,347.7K,-,Portugal,,104.3K
94,Luis Gonçalves @luuisgoncalves,347.2K,0.7%,Portugal,Entertainment and Music Music,104.2K
95,elanne 🌾✨ @elanneboake,343.8K,-,Portugal,Fitness and Health,103.1K
96,DZ⚡️ @denizferraz,338K,-,Portugal,Entertainment and Music Funny,101.4K
97,Renaldo Vaz @renaldovaz,337K,-,Portugal,,101.1K
98,Daniela Prates @a.daniela.prates,334.8K,-,Portugal,,100.4K
99,Victorash @_victorash,333.2K,-,Portugal,,100K
100,rcalvao @rcalvao,331.1K,-,Portugal,,99.3K
