#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Cristiano Ronaldo @cristiano,626.2M,0.91%,Portugal,Finance Soccer,187.9M
2,Portugal @portugal,16.6M,1.16%,Portugal,Fashion and Accessories Automotive Soccer,5M
3,João Félix @joaofelix79,11.5M,6.98%,Portugal,Sports,3.4M
4,𝐄𝐃𝐔𝐀𝐑𝐃𝐎 𝐂𝐎𝐒𝐓𝐀 @eduardocosta,10.9M,0.17%,Portugal,Entertainment and Music Musicians,3.3M
5,Sara Sampaio @sarasampaio,8.7M,0.68%,Portugal,Fashion and Accessories Music Modeling,2.6M
6,João Cancelo @jpcancelo,6.6M,7.88%,Portugal,Sports Automotive Soccer,2M
7,Bernardo Carvalho E Silva @bernardocarvalhosilva,4.8M,5.55%,Portugal,Sports Soccer,1.4M
8,Maria Dolores @doloresaveiroofficial,4.1M,4.06%,Portugal,family Marketing and Advertising Singer,1.2M
9,Jose Mourinho @josemourinho,3.9M,4.01%,Portugal,Sports,1.2M
10,Jorge Jesus @jorgejesus,3.1M,1.08%,Portugal,Sports,920.6K
11,Bruno Fernandes @brunofernandes.10,2.9M,9.8%,Portugal,,869.1K
12,Sport Lisboa e Benfica @slbenfica,2.7M,1.41%,Portugal,Sports Soccer,811.7K
13,TIAGO @tiagoiorc,2.7M,0.76%,Portugal,Entertainment and Music Singer,808.5K
14,Barbie Forteza @barbaraforteza,2.7M,1.35%,Portugal,Entertainment and Music Modeling Actors Singer,804.9K
15,D A M A N T E @andreadamante,2.6M,0.34%,Portugal,DJ Music,782.4K
16,Luís Nani @luisnani,2.5M,1.56%,Portugal,Sports Soccer Gamer,758.6K
17,FC Porto @fcporto,2.5M,0.95%,Portugal,Sports Marketing and Advertising Soccer,752.3K
18,The GOAT. @cristiano.ronaldo7_,2.5M,0.79%,Portugal,Sports News,745.4K
19,🌺🌸 Lilli Luxe 🌸🌺 @lilliluxe,2.5M,3.1%,Portugal,Fashion and Accessories Parenting Modeling Publishing,742.1K
20,Simon Unge @unge,2.4M,0.22%,Portugal,Video Blogger Video Games,712.8K
21,Fábio Coentrão @fabio_coentrao,2.1M,1.07%,Portugal,Soccer,643.7K
22,MDL DANTES @dantes.ff,2.1M,1.83%,Portugal,Games Video Gaming,638.1K
23,Piques @piques,2.1M,4.29%,Portugal,Entertainment and Music Funny Celebrity Celebrities,637.9K
24,Gilmario Vemba @mr_filadagodaaa,2.1M,0.47%,Portugal,Entertainment and Music,625.3K
25,Cristiano Araújo @cristianoaraujo,2.1M,13.1%,Portugal,Entertainment and Music Singer,616.6K
26,André Gomes @aftgomes21,1.9M,0.34%,Portugal,Sports Video Gaming Soccer,576K
27,D É B O R Δ P O R T O ® @deboraportooficial,1.7M,0.41%,Portugal,Fashion and Accessories Beauty and Self Care Travel Plus Size,524.5K
28,MC iG 👱🏿‍♂️ @ig.4m,1.7M,4.8%,Portugal,Events,509.1K
29,Margarida Corceiro @magui_corceiro,1.6M,4.1%,Portugal,Acting and Drama Fashion and Accessories Celebrity,481K
30,Diogo Dalot @diogodalot,1.6M,6.1%,Portugal,,477.5K
31,Cristina Ferreira @dailycristina,1.6M,1.15%,Portugal,Fashion and Accessories,475.4K
32,André Silva @andresilva9,1.6M,2.38%,Portugal,Travel Soccer,474.3K
33,Rita Pereira @hyndia,1.6M,1.2%,Portugal,Entertainment and Music Fashion and Accessories Celebrity Dogs,472.2K
34,Cláudia Canção @claudiacancao,1.5M,2.48%,Portugal,Entertainment and Music Music,435.3K
35,Carlos César @fixa.10,1.4M,1.07%,Portugal,Sports Auto and Vehicles Marketing and Advertising,424.5K
36,Frei Alex Nuno @freialexnuno,1.4M,0.06%,Portugal,Marketing and Advertising,421.4K
37,𝑴𝒂𝒇𝒆 𝑩𝒆𝒓𝒕𝒆𝒓𝒐 @mafebertero,1.4M,4.63%,Portugal,Beauty and Self Care Actors,409K
38,Pedro Geraldes Carvalho @pedrocarvalho_oficial,1.3M,0.9%,Portugal,Actor,403.3K
39,Hélio Albuquerque @heliopersonalshopper,1.3M,0.61%,Portugal,Fashion and Accessories,391.1K
40,Ricardinho10 @ricardinho10oficial,1.3M,0.82%,Portugal,Sports Soccer,385.1K
41,Cláudia Vieira @claudiavieiraoficial,1.2M,1.76%,Portugal,,356.8K
42,Suzy Medina @suzymedina,1.2M,0.23%,Portugal,Fashion and Accessories Travel,355.9K
43,Daniela Ruah @danielaruah,1.2M,3.4%,Portugal,Acting and Drama family,349.1K
44,Daniel Lenhardt @daniellenhardt,1.2M,0.78%,Portugal,Photography,348.2K
45,Roy Fernandes @roy69,1.1M,4.8%,Portugal,Actors Music,343.7K
46,Pedro Barroso @pedrobarrosopb,1.1M,2.36%,Portugal,Acting and Drama Fashion and Accessories Celebrity,336.8K
47,Pedro Victor @pedrovictor38_,1.1M,10.4%,Portugal,,332K
48,CristianoRonaldo Fan page🇵🇹AP7 @cristianr0naldo,1.1M,0.29%,Portugal,Sports Marketing and Advertising Soccer,324.9K
49,Sofia Ribeiro @sofiarribeiro,1.1M,1.04%,Portugal,Entertainment and Music Celebrity Actors Actor,324.7K
