#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,𝐄𝐃𝐔𝐀𝐑𝐃𝐎 𝐂𝐎𝐒𝐓𝐀 @eduardocosta,333.7K,0.09%,Portugal,Entertainment & Music,100.1K
2,Erivaldo Amancio @erivaldoamancioof,130K,0.5%,Portugal,Funny,39K
3,Piques @piques,87.3K,0.24%,Portugal,Entertainment & Music Funny,26.2K
4,Daniel Lenhardt @daniellenhardt,82.3K,-,Portugal,Photography,24.7K
5,Inglês com MrTeacher 🌻 @mrteacherpaulo,71.7K,0.05%,Portugal,Education Upskilling,21.5K
6,Sport Lisboa e Benfica @slbenfica,70K,-,Portugal,Sports,21K
7,Thiago Rodrigues @euthiagorodrigues,42.6K,0.13%,Portugal,Acting & Drama Romance & Wedding,12.8K
8,SOU FELIZ CATÓLICO @soufelizcatolico,34.8K,0.2%,Portugal,Education,10.5K
9,Bernardo Soares | MUSTACHE @reviewsdomustache,34.8K,0.2%,Portugal,Food Travel,10.5K
10,Pepê @pepe,27.8K,-,Portugal,Sports,8.3K
11,Sofia Paiva 麥嘉欣 @sofiavdsp,24.4K,0.32%,Portugal,Fashion & Accessories,7.3K
12,Ana Andrade @anaandradeeoficial,21.4K,0.04%,Portugal,Entertainment & Music,6.4K
13,Mikeedev @mikeedeveloper,21.1K,0.16%,Portugal,Education Upskilling Technology,6.3K
14,ᴊᴜʟɪᴀɴᴏ ɢᴀsᴘᴀʀ @julianobxd,18.2K,0.05%,Portugal,Funny,5.5K
15,Markin Carvalho @maarkin,18.2K,0.14%,Portugal,Arts & Crafts,5.5K
16,Blow Gummies @blowgummies,17.6K,-,Portugal,Beauty & Self Care Health,5.3K
17,Laranjinha @darlancunha,12.4K,0.08%,Portugal,,3.7K
18,Laolu Onabanjo @laoluonabanjo,12.2K,0.09%,Portugal,Travel Food Fashion & Accessories,3.7K
19,Web Summit @websummit,11.6K,-,Portugal,Education Upskilling Technology,3.5K
20,Não+Pelo @naomaispelobr,10.7K,-,Portugal,Beauty & Self Care,3.2K
21,💕 PRISCILA NOCETTI 💕 @prinocetti,10.6K,0.31%,Portugal,family,3.2K
22,Suzy Medina @suzymedina,10.2K,0.06%,Portugal,Fashion & Accessories Travel,3.1K
23,Robin Martin @robinmartinyoga,9K,0.14%,Portugal,Fitness & Health,2.7K
24,Minh T @thismintymoment,8.5K,0.89%,Portugal,Arts & Crafts Photography,2.6K
25,GUTO NOGUEIRA • Bali📍 @ogutonogueira,8.1K,0.06%,Portugal,Outdoor Activity,2.4K
26,𝐊𝐈𝐋𝐋𝐄𝐑𝐊𝐄𝐋𝐋𝐘 • Raquel Lourenço @kellywrestling,7.4K,3.8%,Portugal,Sports Entertainment & Music,2.2K
27,Thiago Cruz @thiagosnyper,7.1K,0.1%,Portugal,Entertainment & Music,2.1K
28,Nautica Tattoo @nauticatattoozonasul,6.7K,0.05%,Portugal,Art & Crafts,2K
29,Georgia Portogallo @georgiaportogallo,6.6K,0.46%,Portugal,Fashion & Accessories,2K
30,Marielle Brito Advocacia @advocaciaempauta,6.5K,-,Portugal,Education,2K
31,Giulia Portugal @giuliaportugal,6.2K,0.12%,Portugal,Fashion & Accessories,1.9K
32,Luta Feminista! @lutafeminista,6K,0.15%,Portugal,,1.8K
33,Younity Portugal @younity_portugal,5.2K,0.18%,Portugal,Education Upskilling,1.6K
34,Felipe Gaia @felipegaia,5.1K,0.15%,Portugal,Photography,1.5K
35,Pamela | Costa @pamelacostaof,4.8K,0.62%,Portugal,family,1.5K
36,Dayara Matos @dayaramaatos,4.8K,0.09%,Portugal,Beauty & Self Care Fashion & Accessories,1.4K
37,Mila Rosa 🌷 Moda atacado @milarosaoficial,4.8K,0.06%,Portugal,Fashion & Accessories,1.4K
38,ᒪᗩS ᒪOᗷᗩS @las.lobas,4.7K,0.09%,Portugal,Fashion & Accessories,1.4K
39,Rê Telles • Viajando sozinha @elaqueamaviajar,4.6K,0.09%,Portugal,Travel,1.4K
40,SOSHELBS —— @sshelbs,4.5K,0.38%,Portugal,,1.4K
41,Alexandra | World Traveler & Empowerment Coach @thewayfaress,4.5K,0.32%,Portugal,Travel Photography,1.3K
