rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Selena Gomez @selenagomez,429700000.0,1.09,United States,Beauty and Self Care Entertainment and Music Music Actors,128900000.0,instagram,united-states,False,2024,Beauty&Fashion,MAPPED
2,Kylie @kyliejenner,400500000.0,,United States,Beauty and Self Care Product Showcase Modeling Public Figure,120100000.0,instagram,united-states,False,2024,Beauty&Fashion,MAPPED
3,Dwayne Johnson @therock,397800000.0,0.13,United States,Entertainment and Music Actors Public Figure,119300000.0,instagram,united-states,False,2024,Music,MAPPED
4,Ariana Grande @arianagrande,380300000.0,0.58,United States,Entertainment and Music Music Singer Actors,114100000.0,instagram,united-states,False,2024,Music,MAPPED
5,Kim Kardashian @kimkardashian,364300000.0,0.32,United States,Fashion and Accessories Beauty and Self Care Actors Public Figure,109300000.0,instagram,united-states,False,2024,Beauty&Fashion,MAPPED
6,Beyoncé @beyonce,319900000.0,0.48,United States,Music Singer,96000000.0,instagram,united-states,False,2024,Music,MAPPED
7,Khloé Kardashian @khloekardashian,310600000.0,0.19,United States,Fashion and Accessories Modeling Public Figure,93200000.0,instagram,united-states,False,2024,Beauty&Fashion,MAPPED
8,Taylor Swift @taylorswift,283400000.0,,United States,Entertainment and Music Music Singer Songwriting,85000000.0,instagram,united-states,False,2024,Music,MAPPED
9,Jennifer Lopez @jlo,253600000.0,0.01,United States,Art Food and Drink Entertainment and Music Celebrity,76100000.0,instagram,united-states,False,2024,Music,MAPPED
10,Kourtney Kardashian Barker @kourtneykardash,224300000.0,0.5,United States,Entertainment and Music Business and Finance Modeling Actors,67300000.0,instagram,united-states,False,2024,Beauty&Fashion,MAPPED
11,Miley Cyrus @mileycyrus,217200000.0,0.01,United States,Music,65099999.99999999,instagram,united-states,False,2024,Music,MAPPED
12,KATY PERRY @katyperry,207100000.0,0.01,United States,Entertainment and Music Music Singer Bands Musicians,62100000.0,instagram,united-states,False,2024,Music,MAPPED
13,Zendaya @zendaya,184800000.0,2.92,United States,Entertainment and Music Acting and Drama Celebrity Actors,55500000.0,instagram,united-states,False,2024,Music,MAPPED
14,Kevin Hart @kevinhart4real,180200000.0,0.06,United States,Entertainment and Music Comedian Creators & Celebrities,54100000.0,instagram,united-states,False,2024,Music,MAPPED
15,Cardi B @iamcardib,169000000.0,1.05,United States,Entertainment and Music Singer Hair & Beauty Celebrities,50700000.0,instagram,united-states,False,2024,Beauty&Fashion,MAPPED
16,Demi Lovato @ddlovato,157300000.0,0.01,United States,Entertainment and Music Singer Songwriting Music,47200000.0,instagram,united-states,False,2024,Music,MAPPED
