rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Володимир Зеленський @zelenskiy_official,16900000.0,0.4,Ukraine,Actors,5100000.0,instagram,ukraine,False,2024,Entertainment,MAPPED
2,Snejana Onopka @snejanaonopka15,15600000.0,0.15,Ukraine,Fashion and Accessories Modeling Fashion Design,4700000.0,instagram,ukraine,False,2024,Beauty&Fashion,MAPPED
3,LOBODA @lobodaofficial,14700000.0,0.07,Ukraine,,4400000.0,instagram,ukraine,False,2024,,
4,Vera Brezhneva @ververa,13600000.0,0.07,Ukraine,Arts and Crafts Music Singer,4099999.9999999995,instagram,ukraine,False,2024,Music,MAPPED
5,Mirjam Semenenko @artmodel.one,10800000.0,4.98,Ukraine,Arts and Crafts Artist,3200000.0,instagram,ukraine,False,2024,Lifestyle,MAPPED
6,Михайло Поплавський @poplavskiy_michail,8100000.0,0.15,Ukraine,Entertainment and Music,2400000.0,instagram,ukraine,False,2024,Music,MAPPED
7,Доктор Комаровский @doctor_komarovskiy,7900000.0,0.13,Ukraine,family Education Health and Medical Services Children,2400000.0,instagram,ukraine,False,2024,Knowledge&Info,MAPPED
8,АНИ ЛОРАК @anilorak,7000000.0,0.45,Ukraine,Entertainment and Music Music Singer,2100000.0,instagram,ukraine,False,2024,Music,MAPPED
9,Moneyx Leads @x.moneylead,6100000.0,1.79,Ukraine,Business and Finance,1800000.0,instagram,ukraine,False,2024,Knowledge&Info,MAPPED
10,Katheryn Winnick @katherynwinnick,5800000.0,3.07,Ukraine,Celebrity Acting and Drama Actors Modeling,1700000.0,instagram,ukraine,False,2024,Beauty&Fashion,MAPPED
11,DOROFEEVA @nadyadorofeeva,5300000.0,0.67,Ukraine,Music Singer,1600000.0,instagram,ukraine,False,2024,Music,MAPPED
12,Леся Нікітюк @lesia_nikituk,4200000.0,1.75,Ukraine,Education Luxury,1300000.0,instagram,ukraine,False,2024,Beauty&Fashion,MAPPED
13,Sasha Ray @sasha.ray,4200000.0,1.88,Ukraine,Education Marketing and Advertising Lifestyle,1200000.0,instagram,ukraine,False,2024,Knowledge&Info,MAPPED
14,Alina Baikova @alina_baikova,4099999.9999999995,0.37,Ukraine,Fashion and Accessories Education Upskilling Health and Medical Services,1200000.0,instagram,ukraine,False,2024,Beauty&Fashion,MAPPED
15,Вячеслав Валерьевич @avgust.green,3500000.0,0.01,Ukraine,,1100000.0,instagram,ukraine,False,2024,,
16,Nengi Hampson @nengiofficial,3300000.0,1.5,Ukraine,Business and Finance,996900.0,instagram,ukraine,False,2024,Knowledge&Info,MAPPED
17,Olena Zelenska @olenazelenska_official,3300000.0,0.3,Ukraine,,983900.0,instagram,ukraine,False,2024,,
18,Доктор Ольга Белоконь @doctor_belokon,3100000.0,1.6,Ukraine,Education Fitness and Health Health and Medical Services Doctor,938200.0,instagram,ukraine,False,2024,Sports,MAPPED
19,Марина Кравец @marinakravets,3100000.0,0.32,Ukraine,Entertainment and Music Funny,929800.0,instagram,ukraine,False,2024,Music,MAPPED
20,Louisa Khovanski @louisakhovanski,3000000.0,4.79,Ukraine,,907600.0,instagram,ukraine,False,2024,,
21,Simon Sinek @simonsinek,2900000.0,0.94,Ukraine,Fashion,884400.0,instagram,ukraine,False,2024,Beauty&Fashion,MAPPED
22,Оля Полякова @polyakovamusic,2900000.0,0.84,Ukraine,Entertainment and Music Music,861100.0,instagram,ukraine,False,2024,Music,MAPPED
23,Dmytro Monatik @monatik_official,2800000.0,0.31,Ukraine,Entertainment and Music Music Modeling,849500.0,instagram,ukraine,False,2024,Beauty&Fashion,MAPPED
24,Eduard Perets @edisonperets,2600000.0,1.75,Ukraine,Entertainment and Music Video Blogger Lifestyle,789100.0,instagram,ukraine,False,2024,Music,MAPPED
25,@mariyasolodar,2600000.0,0.13,Ukraine,Education Upskilling Business and Finance Marketing,786400.0,instagram,ukraine,False,2024,Knowledge&Info,MAPPED
