rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,SlivkiShow @UCU_yU4xGT9hrVFo6euH8LLw,19900000.0,0.8,Ukraine,,6000000.0,youtube,ukraine,False,2024,,
2,Познаватель @UCXTMoE1XgvxN4iCt5-gZzCw,18300000.0,,Ukraine,,5500000.0,youtube,ukraine,False,2024,,
3,Трум Трум @UCq1JpGFxcZTbbOAz010U-og,13800000.0,,Ukraine,,4099999.9999999995,youtube,ukraine,False,2024,,
4,Lady Diana @UCCB4-saKfwGbUFO2-rRdUqQ,12400000.0,0.4,Ukraine,,3700000.0,youtube,ukraine,False,2024,,
5,Маша та Ведмідь @UCHZcTOQMlcCmONp5Apm6qSQ,11300000.0,,Ukraine,,3400000.0,youtube,ukraine,False,2024,,
6,Magic Five @UCEGfICV92gmM5w2t3gYfQDw,11200000.0,,Ukraine,,3400000.0,youtube,ukraine,False,2024,,
7,Boys and Toys @UCWI7puXzGTPuxsoW2HD3XxQ,9400000.0,0.3,Ukraine,,2800000.0,youtube,ukraine,False,2024,,
8,TheBrainDit @UCFBcrywVNeUOqtJgGhPEvQg,8400000.0,,Ukraine,,2500000.0,youtube,ukraine,False,2024,,
9,vanzai @vanzai,8300000.000000001,1.6,Ukraine,,2500000.0,youtube,ukraine,False,2024,,
10,TimOn ChaveS @UC2il4ZKYE7gwjoVDGAbgMbQ,7000000.0,,Ukraine,,2100000.0,youtube,ukraine,False,2024,,
11,Трум Трум СЕЛЕКТ @UCA8x119TMd1esbI3woeIbQg,6900000.0,,Ukraine,,2100000.0,youtube,ukraine,False,2024,,
12,Alex Boyko @UCKj4BooYGVlBTXW21nOwcgQ,6700000.0,0.1,Ukraine,,2000000.0,youtube,ukraine,False,2024,,
13,Ali Baba @UC8uTWdM6Ns528noHMHBN15g,6000000.0,,Ukraine,,1800000.0,youtube,ukraine,False,2024,,
14,Holdik @UCM6hH7Xa0oanOQeh5RxeRAQ,5800000.0,0.1,Ukraine,,1800000.0,youtube,ukraine,False,2024,,
