rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Ziba Gulley 🥀 @xzayx89,14.5M,0.3%,Afghanistan,Business and Finance,4.4M,tiktok,afghanistan,False,2024,Knowledge&Info,MAPPED
2,Bryan Kazaka @bryankazaka,9M,-,Afghanistan,Entertainment and Music Finance Upskilling,2.7M,tiktok,afghanistan,False,2024,Knowledge&Info,MAPPED
3,JasleenKaur Official @jasleenxbeauty,4.1M,-,Afghanistan,Beauty and Self Care Acting and Drama Celebrity,1.2M,tiktok,afghanistan,False,2024,Beauty&Fashion,MAPPED
4,Pary Gull Moti @parygullofficial,1.4M,-,Afghanistan,Business and Finance,420K,tiktok,afghanistan,False,2024,Knowledge&Info,MAPPED
5,Valentino @baravalentino_,1.3M,-,Afghanistan,,390K,tiktok,afghanistan,False,2024,NA,NA
6,QueenofTikTok👸 @mashazlatifiofficial7,1.1M,-,Afghanistan,Fitness,330K,tiktok,afghanistan,False,2024,Sports,MAPPED
7,Mehral Shams @mehral,1.1M,-,Afghanistan,,330K,tiktok,afghanistan,False,2024,NA,NA
8,haniyemazariofficial @haniye_mazari_officiall,946.5K,-,Afghanistan,,284K,tiktok,afghanistan,False,2024,NA,NA
9,SlayerGirl💕 @x_s.l.a.y.e.r.g.i.r.l_x,928.1K,-,Afghanistan,Beauty,278.4K,tiktok,afghanistan,False,2024,Beauty&Fashion,MAPPED
10,777zvrahfn @777zvrahfn,860.9K,-,Afghanistan,Entertainment and Music,258.3K,tiktok,afghanistan,False,2024,Music,MAPPED
11,MC RAJI @mcrajiofficial,852.9K,0.1%,Afghanistan,Entertainment and Music Funny Celebrity,255.9K,tiktok,afghanistan,False,2024,Music,MAPPED
12,Soma Zafari @somazafari,813.8K,-,Afghanistan,Travel,244.1K,tiktok,afghanistan,False,2024,Lifestyle,MAPPED
13,Andro @andro_121,806.4K,-,Afghanistan,,241.9K,tiktok,afghanistan,False,2024,NA,NA
14,Ayesha khan 🇦🇫🇵🇰 @nageen_afghan,806.3K,-,Afghanistan,,241.9K,tiktok,afghanistan,False,2024,NA,NA
15,A @arsalannoori07,749.1K,6.6%,Afghanistan,,224.7K,tiktok,afghanistan,False,2024,NA,NA
16,『Savage』GIRL❣️ @savage.bye,706.5K,-,Afghanistan,Video Gaming,212K,tiktok,afghanistan,False,2024,Tech&Gaming,MAPPED
17,Z E R O @zero.503,706.2K,-,Afghanistan,Video Gaming,211.9K,tiktok,afghanistan,False,2024,Tech&Gaming,MAPPED
18,😝Ziarat khan funny😝🙈 @ziaratkhan5050,702.6K,-,Afghanistan,,210.8K,tiktok,afghanistan,False,2024,NA,NA
19,Zainab-official @zainabjan2001,674.7K,-,Afghanistan,,202.4K,tiktok,afghanistan,False,2024,NA,NA
20,🇦🇫🇹🇷 @shabir_7m,658.8K,-,Afghanistan,,197.6K,tiktok,afghanistan,False,2024,NA,NA
21,Ｒ¹丨ＢＯＯＭ @r1.boom,622.2K,0.2%,Afghanistan,,186.7K,tiktok,afghanistan,False,2024,NA,NA
22,𝐇𝐚𝐬𝐞𝐞𝐛 𝐊𝐡𝐚𝐧 @thekhan_,584.2K,-,Afghanistan,,175.3K,tiktok,afghanistan,False,2024,NA,NA
23,Jeffy Nachapim @jeffynachapim,575.3K,-,Afghanistan,,172.6K,tiktok,afghanistan,False,2024,NA,NA
24,Afsana Zeddi @afsanazeddi,558.2K,-,Afghanistan,,167.5K,tiktok,afghanistan,False,2024,NA,NA
