rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Rashid Khan @rashid.khan19,9.1M,6.19%,Afghanistan,Cricket Sports,2.7M,instagram,afghanistan,False,2024,Sports,MAPPED
2,GYM VOGUE @thegymvogue,5.1M,-,Afghanistan,Fitness Fitness and Health,1.5M,instagram,afghanistan,False,2024,Sports,MAPPED
3,Steve McCurry @stevemccurryofficial,3.6M,1.07%,Afghanistan,Art,1.1M,instagram,afghanistan,False,2024,Lifestyle,MAPPED
4,د. وسيم يوسف @waseem_yousef,3.3M,0.19%,Afghanistan,Celebrities,993.1K,instagram,afghanistan,False,2024,Entertainment,MAPPED
5,AHMAD SAEEDI / احمد سعيدي @ahmadsaeedi1,3.2M,1.71%,Afghanistan,Music Singer Songwriting,948.3K,instagram,afghanistan,False,2024,Music,MAPPED
6,Shakila Mohseni @shakila.music,2.2M,2.86%,Afghanistan,Art,653.1K,instagram,afghanistan,False,2024,Lifestyle,MAPPED
7,𝝠𝗥𝗬𝝠𝗡𝝠 𝗦𝝠𝗬𝗘𝗘𝗗 👑 آریانا سعید @aryanasayeedofficial,1.9M,0.35%,Afghanistan,Entertainment and Music Romance and Wedding Music Singer,583.7K,instagram,afghanistan,False,2024,Beauty&Fashion,MAPPED
8,غزل سادات Ghazal Sadat @officialghazalsadat,1.7M,1.82%,Afghanistan,Beauty and Self Care Fashion and Accessories Modeling,511.7K,instagram,afghanistan,False,2024,Beauty&Fashion,MAPPED
9,GHEZAAL ENAYAT ❤️‍🔥🎙غزال عنایت @ghezaalmusic,1.7M,0.86%,Afghanistan,Entertainment and Music Music,510.9K,instagram,afghanistan,False,2024,Music,MAPPED
10,Rahmanullah Gurbaz @rahmanullah.gurbaz,1.5M,8.86%,Afghanistan,Sports,459.6K,instagram,afghanistan,False,2024,Sports,MAPPED
11,Zainab Ameeri @zainab_ameeri,1.4M,0.79%,Afghanistan,,434.2K,instagram,afghanistan,False,2024,NA,NA
12,ApoRed @apored,1.4M,2.6%,Afghanistan,Art,426.8K,instagram,afghanistan,False,2024,Lifestyle,MAPPED
13,مریم معصومی @maryammasoumi_,1.4M,2.58%,Afghanistan,Acting and Drama Celebrity Modeling,408.2K,instagram,afghanistan,False,2024,Beauty&Fashion,MAPPED
14,Qays Sheikh Najib @qayssheikhnajibofficial,1.3M,1.7%,Afghanistan,Acting and Drama,398K,instagram,afghanistan,False,2024,Entertainment,MAPPED
15,Ziba Ghafar @zebagulley,1.1M,0.3%,Afghanistan,Travel Food,330.2K,instagram,afghanistan,False,2024,Lifestyle,MAPPED
16,Fatima Esmat ف @esmatfatima,1.1M,4.5%,Afghanistan,Art Modeling,325.9K,instagram,afghanistan,False,2024,Beauty&Fashion,MAPPED
17,💗🇦🇫AFG_love_official🇦🇫💗 @afg_.loves,1M,0.1%,Afghanistan,,309.4K,instagram,afghanistan,False,2024,NA,NA
18,Seeta_Qasemie سیتا قاسمی🧿 @seetaqasemieofficial,1M,0.68%,Afghanistan,Entertainment and Music Music,304.5K,instagram,afghanistan,False,2024,Music,MAPPED
19,KEHINDE BANKOLE @_kehindebankole,984.6K,2.29%,Afghanistan,Entertainment and Music Acting and Drama Celebrity Entertainment,295.4K,instagram,afghanistan,False,2024,Music,MAPPED
20,AfghanBollywood @afghanbollywood,948.8K,0.04%,Afghanistan,Entertainment and Music,284.6K,instagram,afghanistan,False,2024,Music,MAPPED
21,AFGHAN FACE @afghanface,928.7K,0.19%,Afghanistan,Entertainment and Music Photography Music News,278.6K,instagram,afghanistan,False,2024,Knowledge&Info,MAPPED
22,Qais Ulfat @qaisulfat,855.2K,1.22%,Afghanistan,Entertainment and Music Celebrity Singer Music,256.6K,instagram,afghanistan,False,2024,Music,MAPPED
23,Maryam Khorami مريم خُرمي @maryam.khorami,836.4K,1.6%,Afghanistan,Entertainment and Music,250.9K,instagram,afghanistan,False,2024,Music,MAPPED
24,⃟🧿𝔒𝔣𝔣𝔦𝔠𝔦𝔞𝔩𝔪𝔬𝔷𝔥𝔡𝔞𝔥𝔣𝔭 ⃟🧿 @officialwelovemozhdah,792.2K,0.4%,Afghanistan,,237.7K,instagram,afghanistan,False,2024,NA,NA
25,Ali @aliabdelaziz000,744.4K,1%,Afghanistan,Fitness and Health Outdoor Activity Sports Coaching,223.3K,instagram,afghanistan,False,2024,Sports,MAPPED
26,Ziba Hamidi @ziba.hamidiofficial,697.3K,0.81%,Afghanistan,Beauty and Self Care Music,209.2K,instagram,afghanistan,False,2024,Beauty&Fashion,MAPPED
27,BIG BINO🤴 @kayumbaasosie,682.8K,0.22%,Afghanistan,Entertainment and Music Music Singer,204.8K,instagram,afghanistan,False,2024,Music,MAPPED
28,Dr.Ramsha Shafa @dr.ramshashafa,614.6K,0.4%,Afghanistan,Entertainment and Music Singer Music,184.4K,instagram,afghanistan,False,2024,Music,MAPPED
29,ARG @arg1880,549.9K,0.76%,Afghanistan,,165K,instagram,afghanistan,False,2024,NA,NA
30,Farhad Darya @farhaddaryaofficial,533K,0.79%,Afghanistan,Entertainment and Music Singer Music Songwriting,159.9K,instagram,afghanistan,False,2024,Music,MAPPED
31,❤️🇦🇫afg__.love🇦🇫❤️ @afg__.love,531.1K,0.1%,Afghanistan,,159.3K,instagram,afghanistan,False,2024,NA,NA
32,Afghanmedia1🇦🇫 @afghan_media1,504.6K,0.05%,Afghanistan,,151.4K,instagram,afghanistan,False,2024,NA,NA
33,zahra @zahr4,483.2K,4.17%,Afghanistan,,145K,instagram,afghanistan,False,2024,NA,NA
