#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,GIMS @UCCB1Byx5yTbLpQaV-rlfmtA,10.7M,0.1%,France,,3.2M
2,Lofi Girl @UCSJ4gkVC6NrvII8umztf0Ow,10.6M,-,France,,3.2M
3,Soolking Officiel @UCz6JjQtnK9XjMwKuqlEkRxw,9.3M,1.1%,France,,2.8M
4,L'Algerino @UCp8Lmjx1i93YVokA4fNAs1g,8.2M,-,France,,2.5M
5,Rémi GAILLARD @UCmPSwsooZq8an7xOLQQhAdw,7.3M,0.6%,France,,2.2M
6,Mcfly et Carlito @UCDPK_MTu3uTUFJXRVcTJcEw,7.1M,2.3%,France,,2.1M
7,SYMPA @UCt6IQpsggvn6zmalhPglSEA,6.9M,-,France,,2.1M
8,Aya Nakamura @UC-69vhXlCa3XHbF8JHCQHfg,6.7M,4.6%,France,,2M
9,DADJU @UC8HMvOLE0etpO_eVjJ98bHA,6.4M,1.7%,France,,1.9M
10,PSG - Paris Saint-Germain @UCt9a_qP9CqHCNwilf-iULag,6.4M,-,France,,1.9M
11,Monde des Titounis @UC8I-UIlXPNS4luC4iV7dRdQ,6.2M,-,France,,1.9M
12,DORETDEPLATINE @UC-GI5LST5T3Gw93yZxjdFaw,6.1M,0.2%,France,,1.8M
13,Swan The Voice - Neo & Swan @UCzYC9ss2P77Ry2LzIDL5Xsw,6M,0.1%,France,Sports Travel Video Gaming,1.8M
14,Mister V @UC8Q0SLrZLiTj5s4qc9aad-w,6M,12.2%,France,,1.8M
15,Masha et Michka @UCjd32KVfRCli1d9iqo4YZ5A,5.9M,-,France,,1.8M
16,Osratouna tv - قناة أسرتنا @UCWIdqSQekeGmUWlSFeCiEnA,5.9M,-,France,,1.8M
17,SkyrockFM @skyrockfm,5.7M,-,France,,1.7M
18,Niska Officiel @UCtHtVptJ7tDRvbZrTFDrf7A,5.7M,1.5%,France,,1.7M
19,Secrets of natural beauty @UChq9L7GcpwWIIe2MMxzvi9g,5.7M,-,France,,1.7M
20,BRICO SYMPA @UC9TJezP2M1ADmUYVl8hrQ2A,5.6M,-,France,,1.7M
21,Grizzy & the Lemmings @UCn9l4gU5mkmmlC2eiVu0LHw,5.6M,-,France,,1.7M
22,Kevin Tran 陈科伟 @UCTt2AnK--mnRmICnf-CCcrw,5.5M,-,France,,1.6M
23,Inoxtag @UCL9aTJb0ur4sovxcppAopEw,5.5M,8.3%,France,,1.6M
24,Aymane Serhani @UCLGla5b4F1Y_qB74l3Fh8Vw,5.4M,3%,France,,1.6M
25,Natoo @UCtihF1ZtlYVzoaj_bKLQZ-Q,5.2M,1.4%,France,,1.5M
26,Anas @mrlebledart,5.1M,0.6%,France,,1.5M
27,SEB @sebfrit,5.1M,3.8%,France,,1.5M
28,JOYCA @UCow2IGnug1l3Xazkrc5jM_Q,5M,5.6%,France,,1.5M
29,Lartiste @UC5Yf3sFdmOGmf3Wn-STnkjg,4.9M,0.4%,France,,1.5M
30,Mastu @UCAhaFPP6v3WCfK5Tjao0B7A,4.8M,6.3%,France,,1.5M
31,CYRILmp4 @UC-4M8AN08hw39nn2v91VuMQ,4.8M,0.6%,France,,1.4M
32,Hugoposé @UCByWJsWPztkY3Rta2B62tgg,4.8M,2%,France,,1.4M
33,Ninho @UCXdHJabqwLJ3NvPfx6XmS5Q,4.6M,4.4%,France,,1.4M
34,Black M @UCa_m88y-YP42wOdoYaIk6og,4.6M,0.9%,France,,1.4M
35,IbraTV @UCmIoN2ICieMp1hX2R_VmYkg,4.6M,0.3%,France,,1.4M
36,Tuvok12 @UCeJQ-3Bs7AAN5m8HUbHG4-g,4.6M,-,France,,1.4M
37,FastGoodCuisine @UCKq9JxyISqBHDd-fXfV3QtQ,4.5M,0.9%,France,,1.4M
38,ProviSound @UCilzxuKGM1GzYdmOkTiN4SA,4.4M,-,France,,1.3M
39,Mhd Officiel @UCvebOuGWNvuUpZBzpV_Bc9Q,4.4M,12.8%,France,,1.3M
40,SQUEEZIE GAMING @UCY-_QmcW09PHAImgVnKxU2g,4.4M,0.9%,France,,1.3M
41,Dr Nozman @UCWnfDPdZw6A23UtuBpYBbAg,4.3M,0.5%,France,,1.3M
42,Soprano Officiel @UCYne4N06sHVhRBXS0Lq5D8g,4.3M,0.9%,France,,1.3M
43,FilmsActu @UC_i8X3p8oZNaik8X513Zn1Q,4.2M,-,France,,1.3M
44,Cheb Bilal - الشاب بلال @UCVYORSQEsFOQLavrogpFcXA,4.2M,3.6%,France,,1.3M
45,L'atelier de Roxane @UC3rxwrZSiTp6Kk2RXcyHtCA,4.2M,0.1%,France,,1.3M
46,Marwa Loud @UC2kfDKWZai6IrtmSq60YawQ,4.2M,7.5%,France,,1.2M
47,Le Monde de Little Angel Français - Comptines Bébé @UCSp2f6yQYuzOavit1V81pZA,4.1M,-,France,,1.2M
48,LeBouseuh @UCUl7mwOyySfZzUkq4H29nug,3.9M,-,France,,1.2M
49,Pierre Croce @UCC_r3spMB5i5QKgtdNVO0OQ,3.9M,-,France,,1.2M
50,Greg Guillotin @UCM1c1okZ-7cPV7BEZ-pzUGg,3.9M,2.9%,France,,1.2M
51,Mok Saib @UCkg2AcvA9VCqqp3XcsPkZmQ,3.9M,2.7%,France,Celebrity,1.2M
52,Le Monde à L'Envers @UCeqsLJGWhZXEerY5JWvwLkg,3.9M,2.6%,France,,1.2M
53,MichouOff @UCOdKaYgvLlPuinUJ1z5Gm2g,3.9M,-,France,,1.2M
54,Skyprods Officiel @UCUJUF8DsWpkdzygMQeL91mQ,3.9M,-,France,,1.2M
55,EnjoyPhoenix - Marie Lopez @UC99LgIedzGD1GirhFGldfUQ,3.7M,0.3%,France,,1.1M
56,YoTips @UCIQgeXCqqK8piwOvK7tDg0w,3.6M,1.2%,France,,1.1M
57,Golden Moustache @UCJruTcTs7Gn2Tk7YC-ENeHQ,3.6M,-,France,,1.1M
58,Charlie Chaplin @UCe7sQfrqTHc-hWXdenf7VxQ,3.6M,-,France,,1.1M
59,La Fouine @UCZ8lXecIr6UOwAJNyW1XDDg,3.6M,-,France,,1.1M
60,Studio Bagel @UCZ8kV8vuMdDLSerCIFfWnFQ,3.5M,-,France,,1.1M
61,Cauet @UCe2YQ986DdKliHNvE8va4kQ,3.5M,-,France,,1M
62,Ubisoft @UC0KU8F9jJqSLS11LRXvFWmg,3.5M,-,France,,1M
63,Astuces du Panda @UCWrtcU1OId_PQ_YoBN6lIRA,3.5M,-,France,,1M
64,El Djazairia One @UCZX_vgW4txoI-AHhxg1ef_A,3.4M,-,France,,1M
65,Berywam @UCxXFx2jz8N02sNqv1VeDEGA,3.4M,-,France,,1M
66,Guillaume Pley @UCj8BKFCTH-mqRlYwcmX2xwg,3.4M,-,France,,1M
67,Lolywood @lolywood,3.3M,1.8%,France,,987K
68,Kader Japonais Officiel @UCYwKkGRd8AWxklGzAmpkQpw,3.3M,-,France,,975K
69,Poisson Fécond @UC4ii4_aeS8iOFzsHuhJTq2w,3.2M,-,France,,966K
70,WB Kids Français @UCqvIdlrnd4DCcqp2DZwaZYw,3.1M,-,France,,924K
71,Koba LaD @UCCSFseZ6DfCtVO8giGp7GfA,3.1M,-,France,,921K
72,The Voice : la plus belle voix @UCQRELbX0H5FCokIFxOAsHFA,3M,-,France,,912K
73,Sananas @UCVoDMXLU_UNpljm83m-Ds4w,3M,0.2%,France,,909K
74,Like Nastya FRA @UC7TEDWyFvKcLHgVLA9TBOlw,3M,-,France,,906K
75,Hassan @UCdHnhKSsy1yGGZz4DSkOrJQ,3M,1.5%,France,,903K
76,SARA’H @UCjt5aCibc8pUxIGn4af8-Jw,3M,0.2%,France,,894K
77,Bigflo et Oli @UCp6bpinXPzdx7d7-gekWzZQ,3M,1.2%,France,,885K
78,AYOUB @UC9RRAHA3RuA0N0Genbekgrg,2.8M,-,France,Video Gaming,837K
79,Juju Fitcats @UCIPbzkl1kZ_9Gyuph_FGvzg,2.8M,-,France,,834K
80,Cercle @UCPKT_csvP72boVX0XrMtagQ,2.8M,-,France,,831K
81,Valouzz @UCNGq4mP3Ds5OUGjPo8IJOcw,2.8M,1%,France,,828K
82,XILAM TV @UCunZysK4AQ45ewLs5OhSsrg,2.7M,-,France,,813K
83,We Are Kids United @UCrUlt5TwS6OUD8xpC36EBvw,2.7M,0.5%,France,,807K
84,MIRACULOUS - Les aventures de Ladybug et Chat Noir @UCIpBLlcyR1W6oEji4_qdrQA,2.7M,-,France,,801K
85,BouziTV @UCS5YLPHfjnwdcNNvhZqp_kw,2.6M,-,France,,783K
86,DJHAMIDAOFFICIEL @UC3bmcYcRQ3D4zrHVyzyqjjQ,2.6M,0.1%,France,,774K
87,Skyrroz @UCP4wIoy9W9WdAfVIN2sVmEw,2.6M,0.1%,France,,771K
88,Nickelodeon France @UCeGvSi1Tb8OV78ue3_tux1A,2.6M,-,France,,768K
89,Sofiane Officiel @UCqZsLxSCpQ2g-0CAT-cxuqg,2.5M,0.5%,France,,756K
90,Scorpio Music @UCXaPWso3Q85gEzQ-DJ5lBoQ,2.5M,0.1%,France,,753K
91,ARTE @UCwI-JbGNsojunnHbFAc0M4Q,2.5M,-,France,Travel,747K
92,Trash @UCfGfdZuYifBYb1fmZcL1JBQ,2.5M,2.1%,France,,738K
93,Fuze III @UCfznY5SlSoZoXN0-kBPtCdg,2.5M,1.8%,France,,735K
94,Disney Junior FR @UCJ9JIVGOL07BqXp0CoG83fw,2.4M,-,France,,732K
95,GotagaTV @UCwDeagCMN0rTg5-r3s9AINA,2.4M,0.2%,France,,726K
96,HeyKids - Chansons Pour Enfants @UCl0KdGiwyqLJCdu5XMIz_TQ,2.4M,-,France,,723K
97,Wankil Studio - Laink et Terracid @UCYGjxo5ifuhnmvhPvCc3DJQ,2.4M,-,France,,723K
98,Horia @UCZMCU61JkQkqleoU7VyGncQ,2.4M,1%,France,,717K
99,Watania Replay @UCdvWVsmQBROkgcGzVep73oA,2.4M,-,France,,711K
100,Lena Situations @UCDkl5M0WVaddTWE4rr2cSeA,2.4M,2.7%,France,,708K
