#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,That French Guy @davidyrodriguez,8M,-,France,,2.4M
2,Tibo InShape @tiboinshape,8M,-,France,Fitness and Health Funny,2.4M
3,CAMILLE_LA_DANSEUSE @camille_la_danseuse,7.7M,-,France,Entertainment and Music,2.3M
4,Zinidin zidan @zidanofficial_,5.1M,-,France,,1.5M
5,AS Monaco @asmonaco,5M,-,France,Sports,1.5M
6,Wonguy @wonguy,4.4M,-,France,Photography Arts and Crafts,1.3M
7,The Sun King @carlomalis,3.3M,0.3%,France,Entertainment and Music,990K
8,Keen’V @keenvsurtiktok,3.2M,-,France,Entertainment and Music,960K
9,Isaías Espinoza @chefenproceso,3M,-,France,,900K
10,The F2 @f2,2.8M,-,France,,840K
11,Brunograffer @brunograffer,2.7M,-,France,Arts and Crafts Celebrity,810K
12,TikTok France @tiktok_france,2.4M,-,France,,720K
13,Le producteur @le.producteur,2.3M,-,France,Entertainment and Music Product Education,690K
14,ogee @ogee_off,2.3M,2.3%,France,Entertainment and Music,690K
15,SAPHO 🫶🏼 @saphoo,2.3M,1.6%,France,Arts and Crafts,690K
16,Mayamystic @mayamystic,2.2M,-,France,Animation and Cosplay Entertainment and Music,660K
17,Ahmed__art @ahmed__art,2.2M,-,France,Arts and Crafts Celebrity,660K
18,Paris is Daddy @paris.senpai,2.1M,-,France,,630K
19,Momotns OFFICIEL @momotns67,1.9M,-,France,,570K
20,Drogba888🧸 @drogba888,1.9M,1.9%,France,Entertainment and Music,570K
21,Kev Adams @kevadams,1.8M,0.1%,France,Entertainment and Music,540K
22,Cristina Cordula @cristinacordulaoff,1.7M,0.1%,France,Fashion and Accessories Business and Finance,510K
23,SUPERMASSIVE @supermassivemusic,1.6M,0.3%,France,Music,480K
24,Aisha_Paradis.du.henné🇵🇰🇫🇷 @paradis_du_henne,1.6M,-,France,Beauty and Self Care,480K
25,Céline @celineinno,1.6M,-,France,,480K
26,MaitresseAdeline🌼 @maitressadeline,1.6M,-,France,,480K
27,Anto @totochegang,1.5M,0.1%,France,Entertainment and Music,450K
28,AnnaLaura Pavy @lalpavy,1.5M,5%,France,Entertainment and Music Arts and Crafts Food Fashion and Accessories,450K
29,ines @inescious,1.5M,-,France,Entertainment and Music,450K
30,Thomas Rossier @thomasrossier,1.4M,-,France,Fashion and Accessories Arts and Crafts,420K
31,Un Garçon Stupide! @ungarconstupide,1.4M,-,France,Entertainment and Music Funny Life and Society,420K
32,Setsu @sweetysetsu,1.4M,-,France,Arts and Crafts,420K
33,Armand Hasanpapaj @armandhasanpapaj,1.3M,0.8%,France,Entertainment and Music,390K
34,Lucas Humoriste @lucas.humoriste,1.3M,-,France,,390K
35,RCLens @rclens,1.3M,2.5%,France,,390K
36,aitoush_n @aitoush_n,1.3M,0.1%,France,,390K
37,Vanessa Njoya @vanessanjoya,1.2M,0.2%,France,,360K
38,Jean-Baptiste Djebbari @jbdjebb,1.2M,1.1%,France,,360K
39,TURNER @turner.my,1.2M,-,France,Entertainment and Music,360K
40,Alissar 🌸 @alissar_yousef,1.2M,1.7%,France,Beauty and Self Care Entertainment and Music,360K
41,ΤHΣOS @theos.mp4,1.2M,11%,France,Entertainment and Music,360K
42,Wawad Beatbox @wawadbeatboxx,1.2M,-,France,Entertainment and Music,360K
43,Benji Samat @benji_samat,1.2M,0.2%,France,,360K
44,Paul Cabannes @paulcabannes_,1.1M,-,France,,330K
45,Elliott Norris @callmebelly,1.1M,-,France,,330K
46,Le Tour de France @letourdefrance,1.1M,0.3%,France,Sports,330K
47,Marie Antoinette @xmarieangel,1.1M,-,France,,330K
48,🇩🇿La Brams Family🇹🇷 @bramsfamily,1.1M,-,France,family,330K
49,KOSH @kosh.officiel,1.1M,-,France,Entertainment and Music,330K
50,kylian mbappe @kylianmbappe.tik,1.1M,-,France,Sports,330K
51,BILELZEN 💸 @bilelzen,1M,0.1%,France,Funny,300K
52,Clemoise @clemoise,1M,0.4%,France,,300K
53,Roy @royzafr,1M,0.2%,France,,300K
54,Lilly Luta @lilly.luta,992.8K,-,France,,297.8K
55,Selena Moondust @selena_moondust,991.9K,-,France,,297.6K
56,Barbara Demagny @kehlaniandbee,984.4K,-,France,family,295.3K
57,Hector Dnl @hectordnl,980.9K,-,France,,294.3K
58,Seb koshin @sasukecosplay,979.3K,-,France,News,293.8K
59,2JOKER🃏 @lea_spk,978.1K,-,France,Entertainment and Music,293.4K
60,Hotman paris @drhotmanparisofficial,977.3K,-,France,,293.2K
61,ᴍ❀rilou @marilou.pst,974.6K,-,France,Acting and Drama,292.4K
62,Learn French with Pierre! @francaisavecpierre,970.5K,-,France,Education,291.2K
63,𝒜𝒷𝒹𝑒𝓁𝓀𝒶𝓇𝒾𝓂🫀 @taacha.off,970.5K,-,France,Fashion and Accessories,291.2K
64,Elie @eliefy,970K,0.1%,France,Arts and Crafts Entertainment and Music Funny,291K
65,Oh My Goal - France @ohmygoalfrance,969.4K,-,France,Sports,290.8K
66,Wren Toks @wren.toks,969K,-,France,,290.7K
67,Nazaofficiel @nazaofficiel,967.9K,0.4%,France,,290.4K
68,So Loïc 🌟 @lo_lm,961K,-,France,Entertainment and Music,288.3K
69,Inverse @mr.inverse,959K,-,France,Automotive,287.7K
70,Khiiera_marseille9 @khiiera_marseille9,957.7K,-,France,,287.3K
71,Anela 🐞 @anela.rm,957.4K,-,France,Entertainment and Music,287.2K
72,6nissa @6nissa,954.6K,-,France,Funny,286.4K
73,Matt Pokora @mattpokora,953.7K,0.2%,France,,286.1K
74,chloev83 @chloev83,952.2K,-,France,,285.7K
75,Ahmed Sylla @ahmedsyllaaa,952.1K,0.3%,France,Entertainment and Music,285.6K
76,Fabien Olicard @fabienolicard,949.7K,-,France,,284.9K
77,cequenousommes @cequenousommes,948.9K,-,France,Fashion,284.7K
78,Cécile Duval 🦋 @cecile.duval,948.2K,-,France,,284.5K
79,Rufin Boumba Boussoukou @rufinboussoukouofficiel1,946.5K,-,France,,284K
80,Code : Tobi622 ⚡️ @tobifortnite,945.6K,-,France,Games Entertainment and Music Video Gaming,283.7K
81,⚜️ 𝓛𝓪𝓭𝔂 𝓢𝓸𝓷𝓲𝓪 𝓜 ⚜️ @ladysoniam,944.3K,-,France,,283.3K
82,Lea Elui G @leaeluigbaby,942.4K,-,France,Entertainment and Music,282.7K
83,Mr.passy @mr.passy,941.5K,-,France,,282.5K
84,Stan Rogelino @rogelino,941.4K,-,France,,282.4K
85,Minajlabomb @minajlabomb,941K,-,France,,282.3K
86,Zatis @zatistok,940.7K,-,France,,282.2K
87,Yan Marchal @yanmarchal,939.2K,1.1%,France,,281.8K
88,H-ley Irène🧿 @hleyirene228,937.7K,-,France,,281.3K
89,PAGA @pagatiktok,932.3K,0.1%,France,,279.7K
90,Patricia Delus @patbonita,930.7K,-,France,,279.2K
91,La Vie En Chauve @lavie_enchauve,929.6K,-,France,,278.9K
92,FS 🐐 @footballskyiz,928.7K,0.5%,France,Sports,278.6K
93,user199505 @queencandida3,927.2K,-,France,,278.2K
94,Cam_make_up ❤️☑️ @cam_make_up,924.4K,-,France,Beauty and Self Care,277.3K
95,TF1 @tf1,922.7K,-,France,,276.8K
96,ericmalnar14 @ericmalnar14,921.3K,0.4%,France,,276.4K
97,Shannakressofficiel @shannakressofficiel,920.2K,-,France,,276.1K
98,Arthur & Richard Sève @chocolatseve,919.6K,-,France,,275.9K
99,🕊Fatima-Ezzohra🕊 @fatine.59,918.2K,-,France,Beauty and Self Care,275.5K
100,delicecuisine @delicecuisine,917.3K,-,France,,275.2K
