#,NAME,FOLLOWERS,ER,COUNTRY,TOPIC OF INFLUENCE,POTENTIAL REACH
1,Ziba Gulley 🥀 @xzayx89,14.5M,0.3%,Afghanistan,Business and Finance,4.4M
2,Bryan Kazaka @bryankazaka,9M,-,Afghanistan,Entertainment and Music Finance Upskilling,2.7M
3,JasleenKaur Official @jasleenxbeauty,4.1M,-,Afghanistan,Beauty and Self Care Acting and Drama Celebrity,1.2M
4,Pary Gull Moti @parygullofficial,1.4M,-,Afghanistan,Business and Finance,420K
5,Valentino @baravalentino_,1.3M,-,Afghanistan,,390K
6,QueenofTikTok👸 @mashazlatifiofficial7,1.1M,-,Afghanistan,Fitness,330K
7,Mehral Shams @mehral,1.1M,-,Afghanistan,,330K
8,haniyemazariofficial @haniye_mazari_officiall,946.5K,-,Afghanistan,,284K
9,SlayerGirl💕 @x_s.l.a.y.e.r.g.i.r.l_x,928.1K,-,Afghanistan,Beauty,278.4K
10,777zvrahfn @777zvrahfn,860.9K,-,Afghanistan,Entertainment and Music,258.3K
11,MC RAJI @mcrajiofficial,852.9K,0.1%,Afghanistan,Entertainment and Music Funny Celebrity,255.9K
12,Soma Zafari @somazafari,813.8K,-,Afghanistan,Travel,244.1K
13,Andro @andro_121,806.4K,-,Afghanistan,,241.9K
14,Ayesha khan 🇦🇫🇵🇰 @nageen_afghan,806.3K,-,Afghanistan,,241.9K
15,A @arsalannoori07,749.1K,6.6%,Afghanistan,,224.7K
16,『Savage』GIRL❣️ @savage.bye,706.5K,-,Afghanistan,Video Gaming,212K
17,Z E R O @zero.503,706.2K,-,Afghanistan,Video Gaming,211.9K
18,😝Ziarat khan funny😝🙈 @ziaratkhan5050,702.6K,-,Afghanistan,,210.8K
19,Zainab-official @zainabjan2001,674.7K,-,Afghanistan,,202.4K
20,🇦🇫🇹🇷 @shabir_7m,658.8K,-,Afghanistan,,197.6K
21,Ｒ¹丨ＢＯＯＭ @r1.boom,622.2K,0.2%,Afghanistan,,186.7K
22,𝐇𝐚𝐬𝐞𝐞𝐛 𝐊𝐡𝐚𝐧 @thekhan_,584.2K,-,Afghanistan,,175.3K
23,Jeffy Nachapim @jeffynachapim,575.3K,-,Afghanistan,,172.6K
24,Afsana Zeddi @afsanazeddi,558.2K,-,Afghanistan,,167.5K
25,Icxmaria @icxmaria,534.3K,-,Afghanistan,,160.3K
26,Free Fire 🔥 @moe_ff,522.1K,-,Afghanistan,,156.6K
27,¹Ｏp・MARYAM 👸🏻🇦🇫 @official_maryam,521.9K,-,Afghanistan,,156.6K
28,Siyad Abdali @siyad998,516.3K,-,Afghanistan,Nature,154.9K
29,Habari_Njema @habari_njema,513.4K,0.2%,Afghanistan,Entertainment and Music Education,154K
30,menokakar @menokakar,505K,-,Afghanistan,,151.5K
31,Sami Sadat @sami_sadat,490.2K,-,Afghanistan,,147.1K
32,Aimal Habibi @aimalhabibi01,486.6K,-,Afghanistan,,146K
33,🔥Jan Nawid🔥 @nawidsamadi_07,484.7K,-,Afghanistan,Games,145.4K
34,96 | B L A C K @96black1,481.7K,-,Afghanistan,Video Gaming,144.5K
35,theshaniproject @theshaniproject,477.9K,-,Afghanistan,Education,143.4K
36,khushal_jan @khushal_jan28,476.9K,-,Afghanistan,,143.1K
37,Yassna @anarkali_08,474.3K,-,Afghanistan,,142.3K
38,Abid Mahmood Khogyanai @abidmahmoodkhogya,460.1K,-,Afghanistan,Food Nature,138K
39,🅗🅐🅚🅘🅜🅘 @_shamshakimi,449.3K,-,Afghanistan,,134.8K
40,❦︎🅒︎🅡︎🅘︎🅖︎🅔︎ 🅜︎🅐︎🅝︎❦︎ @gamergalaxyskin009_yt,444.7K,-,Afghanistan,,133.4K
41,♥️🤤 @sonasadat,440K,0.1%,Afghanistan,,132K
42,Rahmanullah 21 @rahmanullahgurbaz31,437.1K,-,Afghanistan,,131.1K
43,🇦🇫👑Salman Helmandai 👑🇦🇫 @ismailshahjeweller,435.7K,-,Afghanistan,,130.7K
44,❤️Javed Afghan❤️ @javedafghanshinwari,433.4K,-,Afghanistan,,130K
45,IM AFGHANISTAN FAMILY PIOLT @niloofar_rahmani,417.8K,-,Afghanistan,family,125.3K
46,Rukhsar Achakzai @rukhsar_x0o,416.7K,-,Afghanistan,Funny,125K
47,Massud Shirzad @massud.shirzad,416.2K,-,Afghanistan,,124.9K
48,🧿مرواری هوتک🧿افغانی مور🇦🇫 @marwari_hotak,405.4K,-,Afghanistan,,121.6K
49,Latifa Azizi @latifaazizi404,403.4K,-,Afghanistan,,121K
50,official_hafsaidris4 @hafsaidris4,391.4K,-,Afghanistan,Entertainment and Music,117.4K
51,🥀فیضو_مندوخیل🥀 @malang_weror,390.9K,-,Afghanistan,,117.3K
52,✨⚡️Shinwari ⚡️✨ @pekhawari_laila,388.9K,-,Afghanistan,,116.7K
53,hazratullah Zazai 3 @hazratullah_zazai33333,379.1K,-,Afghanistan,Sports,113.7K
54,👑 Įᒪ¥𝐀ş💙ｋ𝐡 @ilyas_khan41,376.9K,-,Afghanistan,,113.1K
55,majidkha991 @majidkpk991,371.8K,-,Afghanistan,,111.5K
56,Mr. 🇦🇫🐅 @rahilreehanofficial,368.9K,-,Afghanistan,,110.7K
57,Sultana2 @sultanalove2,367.9K,0.3%,Afghanistan,,110.4K
58,user8902640896943 @altaf.mokhlis123,355.2K,0.1%,Afghanistan,,106.6K
59,Pathan @suliman_kaka,354K,-,Afghanistan,,106.2K
60,Ada qaderi 007 @ada.qaderi007,345.6K,-,Afghanistan,,103.7K
61,Ziba hamidi @ziba.hamidiofficial,340.2K,-,Afghanistan,,102.1K
62,🖤ツلـونـګـيـن🇦🇫🥀 @mr_lawangen,338.3K,-,Afghanistan,,101.5K
63,Sana faisal 🇦🇫 @sana_faisal_official1,337.6K,-,Afghanistan,,101.3K
64,Neyaz Mohseni 🥇 @neyazmohseni,330.8K,-,Afghanistan,Celebrity Medical Health Music,99.2K
65,S I K A N D A R©️ سکندر نجیب @sikandar.najib7,330.1K,-,Afghanistan,Entertainment and Music Upskilling,99K
66,chief 💫 @officiallchief,325.1K,0.5%,Afghanistan,Entertainment and Music,97.5K
67,ROOHULLAH @roohullah_tareen,322.8K,-,Afghanistan,,96.8K
68,user243360 @mohammad78123,322.3K,-,Afghanistan,,96.7K
69,🍁🅼🅰🆀🆂🅾🅾🅳 🅳🅰🆆🅰🆁 🍁 @maqsood_dawar,320.2K,-,Afghanistan,,96.1K
70,𝖘𝖍𝖚𝖍𝖆𝖎𝖑𝖆🇦🇫🇵🇭 @shuhailasayedsultan0,320.1K,-,Afghanistan,,96K
71,RTG_ شيخ @rtg_shikh,307.3K,-,Afghanistan,,92.2K
72,دختر اسلام @dokhtar_islam,305.9K,-,Afghanistan,,91.8K
73,Hejro To @hejro_afghan75,304.4K,-,Afghanistan,,91.3K
74,Ataulahafghan☝️🇦🇫 @ataualahafghan1,303.8K,-,Afghanistan,,91.1K
75,Abadullah Niazi @abadullah_niazi,296.6K,-,Afghanistan,,89K
76,naz @nazfarzana24,295.2K,-,Afghanistan,,88.6K
77,Masoodgorwan @masoodgorwan143,293.9K,-,Afghanistan,Acting and Drama Celebrity,88.2K
78,Masoma Hosseini @_elena_203,290.8K,-,Afghanistan,,87.2K
79,KHALID SHERZAD @khalid_sherzad,286.7K,0.4%,Afghanistan,Funny,86K
80,Sorosh Haidari @sorosh_001,285.7K,-,Afghanistan,,85.7K
81,🇦🇫⛤AFG⛤🇦🇫 @ahmet__jam,285.3K,-,Afghanistan,,85.6K
82,Azami Family @iqbalazami,283.5K,-,Afghanistan,,85.1K
83,Azaria Afghan 🇦🇫 @azariaafghan,283.4K,-,Afghanistan,Pets,85K
84,عصمت پاچا @asmat.pacha,280.7K,-,Afghanistan,,84.2K
85,MIKAELA @mikyneazesilva,280K,-,Afghanistan,,84K
86,Edrees Sharifi @edreessharifi,276K,0.3%,Afghanistan,Video Gaming,82.8K
87,Ubaidmalikbhai @ubaidmalikbhai,273.9K,-,Afghanistan,,82.2K
88,Ayaan @ayaan_ahb,273.4K,-,Afghanistan,,82K
89,Ali Khan ahmadzai @ali_ahmadzai90,267.6K,-,Afghanistan,,80.3K
90,5 Star @5_star1,265.8K,-,Afghanistan,Video Gaming,79.7K
91,Shenkhalai @shenkhalai45,265K,-,Afghanistan,,79.5K
92,Masoud Rostami ✅ @masoud.rostami,263.2K,-,Afghanistan,,79K
93,Afsar Afghan @afsar_afghan8,261.2K,-,Afghanistan,,78.4K
94,rehman khan <<<<” @rk_khan75,259.6K,-,Afghanistan,,77.9K
95,🔥𝙈𝘼𝙇𝘼𝙉𝙂 𝙈𝘼𝙍𝘿𝘼𝙉🔥 @mansoormalang83,259K,-,Afghanistan,,77.7K
96,Zafar Jamıl @zafar.babak,259K,-,Afghanistan,,77.7K
97,🔥Nawid Faizi🔥 @nawid.faizi,258.7K,-,Afghanistan,Fitness,77.6K
98,Trgsafi @trgsafi,254.8K,-,Afghanistan,Video Gaming,76.4K
99,user6292984813953 @shaz_nawabi1,253.9K,0.1%,Afghanistan,Funny,76.2K
100,Freshta Alimi @freshta.alimi,253K,0.1%,Afghanistan,,75.9K
