rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Bader Al Safar @baderalsafar,26M,-,Kuwait,Fashion and Accessories,7.8M,tiktok,kuwait,False,2024,Beauty&Fashion,MAPPED
2,عباس | Abbas @abas.iiii,5.7M,-,Kuwait,Acting and Drama,1.7M,tiktok,kuwait,False,2024,Entertainment,MAPPED
3,Q8wicked @q8wicked,1.8M,-,Kuwait,Funny,540K,tiktok,kuwait,False,2024,Entertainment,MAPPED
4,بدر عطاالله 🇰🇼 @badratallah,1.4M,0.1%,Kuwait,,420K,tiktok,kuwait,False,2024,NA,NA
5,يوسف المحمد | Yousef @yousef_almohmed,1.1M,0.1%,Kuwait,Fitness Celebrity,330K,tiktok,kuwait,False,2024,Sports,MAPPED
6,امون التميمي 🖤 @aaltimim5,901.1K,-,Kuwait,Beauty,270.3K,tiktok,kuwait,False,2024,Beauty&Fashion,MAPPED
7,بدر ماردلي @bader.102,881.2K,0.2%,Kuwait,,264.4K,tiktok,kuwait,False,2024,NA,NA
8,Meme & shahad @meme_shahad,825.3K,0.1%,Kuwait,,247.6K,tiktok,kuwait,False,2024,NA,NA
9,Mohamed Shaker @s1k9r,750.3K,0.4%,Kuwait,,225.1K,tiktok,kuwait,False,2024,NA,NA
10,ابو إلياس العنزي مفسر الرؤى @abo_elias8,738.4K,0.1%,Kuwait,,221.5K,tiktok,kuwait,False,2024,NA,NA
11,طارق العلي @tareq_al_ali,728.9K,0.1%,Kuwait,,218.7K,tiktok,kuwait,False,2024,NA,NA
12,بطل الكويت 🇰🇼 بمهارات الكرة @wahabfreestyler,722.3K,-,Kuwait,,216.7K,tiktok,kuwait,False,2024,NA,NA
13,ahmadalshqiri خواطر @ahmadalshqiri,690K,-,Kuwait,Life and Society,207K,tiktok,kuwait,False,2024,Knowledge&Info,MAPPED
14,Dana2019 @danasuliman2019,665.1K,0.1%,Kuwait,,199.5K,tiktok,kuwait,False,2024,NA,NA
15,نورا @nwrh_02,656.1K,-,Kuwait,,196.8K,tiktok,kuwait,False,2024,NA,NA
16,العالمي2020 @alaalamy_2020,632.1K,-,Kuwait,Beauty,189.6K,tiktok,kuwait,False,2024,Beauty&Fashion,MAPPED
17,Ahmad AlMulla 🇰🇼 احمد الملا @ahmad_almulla_90,613.4K,-,Kuwait,,184K,tiktok,kuwait,False,2024,NA,NA
18,Orkid 🌷 @orkid.ali,611K,0.1%,Kuwait,Arts and Crafts,183.3K,tiktok,kuwait,False,2024,Lifestyle,MAPPED
19,🇮🇳 ਗੈਰੀ ਸਾਬ 🇰🇼 @gahrysaab,605.6K,-,Kuwait,,181.7K,tiktok,kuwait,False,2024,NA,NA
20,MIJAN @mijan..624,587.7K,-,Kuwait,,176.3K,tiktok,kuwait,False,2024,NA,NA
21,غزل العبدالله 🎤 @hhaa88hd,581.9K,-,Kuwait,,174.6K,tiktok,kuwait,False,2024,NA,NA
22,معاذ/moath @9bib,554.9K,0.2%,Kuwait,,166.5K,tiktok,kuwait,False,2024,NA,NA
23,احمدالخطيب 🇸🇾🇰🇼 @ahmadlkatb,541.4K,0.1%,Kuwait,,162.4K,tiktok,kuwait,False,2024,NA,NA
