rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,دكتورة خلود💙💉🥇 @dr_kholodiii,11.6M,0.03%,Kuwait,Beauty and Self Care Animals & Pets Design Celebrities,3.5M,instagram,kuwait,False,2024,Beauty&Fashion,MAPPED
2,Mishary Alafasy 🇰🇼 مشاري راشد العفاسي @alafasy,8.5M,0.12%,Kuwait,Entertainment and Music Speaker,2.5M,instagram,kuwait,False,2024,Music,MAPPED
3,عقيل الرئيسي 👑 @aqeelstar,8.4M,1.11%,Kuwait,Entertainment and Music Celebrity,2.5M,instagram,kuwait,False,2024,Music,MAPPED
4,Rawan Bin Hussain @rawan,7.6M,0.58%,Kuwait,Acting and Drama Entertainment and Music Celebrity Business and Finance,2.3M,instagram,kuwait,False,2024,Knowledge&Info,MAPPED
5,Elham Alfadalah إلهام الفضالة @elhamalfadalah,7M,0.08%,Kuwait,Fashion and Accessories Celebrity Modeling,2.1M,instagram,kuwait,False,2024,Beauty&Fashion,MAPPED
6,Hanadi alkanderi🌍🇰🇼 @hanaaady,5.9M,0.13%,Kuwait,family Modeling Actors,1.8M,instagram,kuwait,False,2024,Beauty&Fashion,MAPPED
7,Shejoun شجون 🇰🇼 @shoooj,4.6M,0.22%,Kuwait,Celebrity Actors,1.4M,instagram,kuwait,False,2024,Entertainment,MAPPED
8,Ali Najem | علي نجم @alinajim,4.5M,0.75%,Kuwait,Education Upskilling Hosted Cars & Motorcycles,1.3M,instagram,kuwait,False,2024,Knowledge&Info,MAPPED
9,Fatma Alsafi @me_alsafi,4.5M,0.22%,Kuwait,Travel family Celebrity Actors,1.3M,instagram,kuwait,False,2024,Entertainment,MAPPED
10,Haya Alshuaibi | هيا الشعيبي @hayaalshuaibi_79,4M,0.04%,Kuwait,Entertainment and Music Actors,1.2M,instagram,kuwait,False,2024,Music,MAPPED
11,نوف نبيل | Nouf Nabil @noufnabil_,4M,0.21%,Kuwait,Entertainment and Music Celebrity,1.2M,instagram,kuwait,False,2024,Music,MAPPED
12,المعتصم بالله مقداد | عصومي @motasmmekdad,3.9M,7.89%,Kuwait,Entertainment and Music Styling,1.2M,instagram,kuwait,False,2024,Music,MAPPED
13,مَـــرمَـــر @mrmr__4,3.9M,2.94%,Kuwait,Fashion and Accessories Fashion Design Modeling,1.2M,instagram,kuwait,False,2024,Beauty&Fashion,MAPPED
14,😈 مشاهير FUN 😈 @mashaheerfun,3.7M,0.26%,Kuwait,Entertainment and Music,1.1M,instagram,kuwait,False,2024,Music,MAPPED
