rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,HaerteTest @UCqsS8fU6yVxrJr5y_CoUn3w,19.9M,-,Germany,,6M,youtube,germany,False,2024,NA,NA
2,Kinder Spielzeug Kanal @UCVEDZVtA5NUtjxSXHjtvkag,19.3M,-,Germany,,5.8M,youtube,germany,False,2024,NA,NA
3,Ice Cream Rolls @UCAon55hNT6ESbdQ5y1hRWTA,12.2M,-,Germany,,3.7M,youtube,germany,False,2024,NA,NA
4,Pamela Reif @UChVRfsT_ASBZk10o0An7Ucg,8.8M,0.1%,Germany,Fitness,2.6M,youtube,germany,False,2024,Sports,MAPPED
5,freekickerz @UCC9h3H-sGrvqd2otknZntsQ,8.7M,-,Germany,,2.6M,youtube,germany,False,2024,NA,NA
6,Dhruv Rathee @UC-CSyyi47VX1lD9zyeABW3w,8.1M,2.5%,Germany,,2.4M,youtube,germany,False,2024,NA,NA
7,The Voice Kids @UCsaKxIA9snv1Wrh_sw1DFvg,7.3M,-,Germany,News,2.2M,youtube,germany,False,2024,Knowledge&Info,MAPPED
8,Rammstein Official @UCYp3rk70ACGXQ4gFAiMr1SQ,7.1M,-,Germany,,2.1M,youtube,germany,False,2024,NA,NA
9,German Spidey @germanspidey,6.6M,0.2%,Germany,,2M,youtube,germany,False,2024,NA,NA
10,COLORS @UC2Qw1dzXDBAZPwS7zm37g8g,6.2M,-,Germany,,1.9M,youtube,germany,False,2024,NA,NA
11,Kontor.TV @UCb3tJ5NKw7mDxyaQ73mwbRg,6.1M,-,Germany,,1.8M,youtube,germany,False,2024,NA,NA
12,TheFatRat @UCa_UMppcMsHIzb5LDx1u9zQ,6.1M,1.1%,Germany,,1.8M,youtube,germany,False,2024,NA,NA
13,Julien Bam @UCTXeJ33DzXI2veQpKfrvaYw,6M,-,Germany,,1.8M,youtube,germany,False,2024,NA,NA
14,BibisBeautyPalace @UCHfdTAyg5t4mb1G-3rJ6QsQ,5.9M,0.3%,Germany,,1.8M,youtube,germany,False,2024,NA,NA
15,TikTokTunes @UC9EgazNjxm-_3eydGQR45rQ,5.7M,-,Germany,,1.7M,youtube,germany,False,2024,NA,NA
16,briQle @UCrT0Q_oAAv5xbHB8LrUwz_g,5.5M,-,Germany,,1.6M,youtube,germany,False,2024,NA,NA
17,Ali Omar @UCJhAZAK6t92znGV9tMuy7eQ,5.2M,-,Germany,,1.6M,youtube,germany,False,2024,NA,NA
18,Unique Vibes @UCn7Z0uhzGS1KjnO-sWml_dw,5.2M,-,Germany,,1.6M,youtube,germany,False,2024,NA,NA
19,laserluca @UCmxc6kXbU1J-0pR2F3wIx9A,4.8M,1.8%,Germany,,1.4M,youtube,germany,False,2024,NA,NA
20,DW Documental @UCQ1GpKa15ulyoQuxz7H4rng,4.6M,-,Germany,,1.4M,youtube,germany,False,2024,NA,NA
21,DW Documentary @UCW39zufHfsuGgpLviKh297Q,4.5M,-,Germany,Travel,1.4M,youtube,germany,False,2024,Lifestyle,MAPPED
22,clips mix @UCogFmwd_6QgQ4qZtU2gDDVQ,4.5M,-,Germany,,1.3M,youtube,germany,False,2024,NA,NA
23,DW News @UCknLrEdhRCp1aegoMqRaCZg,4.4M,-,Germany,,1.3M,youtube,germany,False,2024,NA,NA
24,Majestic Casual @UCXIyz409s7bNWVcM-vjfdVA,4.3M,-,Germany,,1.3M,youtube,germany,False,2024,NA,NA
25,ArkivaShqip @UCUd0P7GJ_6UiLcIpfKH9sCQ,4.1M,-,Germany,,1.2M,youtube,germany,False,2024,NA,NA
26,Calisthenicmovement @UCZIIRX8rkNjVpP-oLMHpeDw,4.1M,-,Germany,,1.2M,youtube,germany,False,2024,NA,NA
27,Dagi Bee @UCpZ_DI-ZugwMzXcqccaTVsg,4M,-,Germany,,1.2M,youtube,germany,False,2024,NA,NA
28,Free Documentary @UCijcd0GR0fkxCAZwkiuWqtQ,4M,-,Germany,,1.2M,youtube,germany,False,2024,NA,NA
29,ungespielt @UCcn4UOBvB0W2HjCcLFLuu2w,3.8M,0.1%,Germany,,1.1M,youtube,germany,False,2024,NA,NA
30,Lous Reaction @UCmloGqUEraKu2IGQ2SXZ4Rg,3.8M,41%,Germany,,1.1M,youtube,germany,False,2024,NA,NA
31,DW हिन्दी @UCc7pPNFBvIhI4iV7m8plJuA,3.7M,-,Germany,,1.1M,youtube,germany,False,2024,NA,NA
32,Freshtorge @UCr3LVdbgOcW4NZEpo0VHnxw,3.7M,0.6%,Germany,,1.1M,youtube,germany,False,2024,NA,NA
33,Ikram Bellanova @UCkLVM-72DqCDi5psyXmeMag,3.7M,-,Germany,Beauty,1.1M,youtube,germany,False,2024,Beauty&Fashion,MAPPED
34,Robin Schulz @UCLVVBWrp9jw4-SYUoU42hcg,3.6M,-,Germany,Music,1.1M,youtube,germany,False,2024,Music,MAPPED
35,Bundesliga @UC6UL29enLNe4mqwTfAyeNuw,3.6M,-,Germany,,1.1M,youtube,germany,False,2024,NA,NA
36,SkyBek craft channel @UCCohOo_tNjrR5JxgLjOb25A,3.6M,-,Germany,,1.1M,youtube,germany,False,2024,NA,NA
37,Essen Rezepte @UCNh35NtktYxumhyASfnF1dg,3.5M,-,Germany,Food and Drink,1.1M,youtube,germany,False,2024,Lifestyle,MAPPED
38,EUROPA Kinderprogramm @UCxkQwIshySkwOqEuZ28o8KA,3.5M,-,Germany,,1.1M,youtube,germany,False,2024,NA,NA
39,LEO ROJAS - official @UCzFnloeM9qA1j7fuJ-7iT3g,3.4M,0.1%,Germany,,1M,youtube,germany,False,2024,NA,NA
40,MERO @UCeKMrU5GECquXiJl6tnTgPA,3.3M,3%,Germany,,975K,youtube,germany,False,2024,NA,NA
41,Felix von der Laden @UChr1sKJ27Fr6WZxAlusbo_w,3.2M,0.1%,Germany,,966K,youtube,germany,False,2024,NA,NA
42,AirwaveMusicTV @UCwIgPuUJXuf2nY-nKsEvLOg,3.2M,-,Germany,,966K,youtube,germany,False,2024,NA,NA
43,BBlocks @UCN-IThhgJxrO07kNEqLnpRw,3.2M,-,Germany,,963K,youtube,germany,False,2024,NA,NA
44,Merry Margo Live @UCry39FTohgDCCSR9pVyFDzg,3.2M,-,Germany,,963K,youtube,germany,False,2024,NA,NA
45,Galileo @UC1XrG1M_hw8103zO2x-oivg,3.2M,-,Germany,,957K,youtube,germany,False,2024,NA,NA
