rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
13,Yanet Garcia 🇲🇽 @iamyanetgarcia,14.8M,0.85%,Mexico,Celebrity Fitness Modeling Actors,4.4M,instagram,mexico,False,2024,Sports,MAPPED
14,Dulce Maria @dulcemaria,13.7M,0.87%,Mexico,Entertainment and Music Actors,4.1M,instagram,mexico,False,2024,Music,MAPPED
15,Maite Perroni Beorlegui @maiteperroni,13.7M,1.42%,Mexico,Entertainment and Music Celebrity Actors Music,4.1M,instagram,mexico,False,2024,Music,MAPPED
16,Juanpa Zurita 2 @juanpa,13M,0.44%,Mexico,Entertainment and Music Food Celebrity Lifestyle,3.9M,instagram,mexico,False,2024,Music,MAPPED
17,MONT @mont.pantoja,12.7M,0.09%,Mexico,Fashion and Accessories Marketing and Advertising,3.8M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
18,𝔸 𝕀 𝕊 𝕃 𝕀 ℕ ℕ 𝕕 𝕖 𝕣 𝕓 𝕖 𝕫 @aislinnderbez,12.6M,0.38%,Mexico,Entertainment and Music Celebrity Actors Modeling,3.8M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
19,Tyler Blackburn @tylerjblackburn,11.6M,0.25%,Mexico,Music Lifestyle Singer Actors,3.5M,instagram,mexico,False,2024,Music,MAPPED
20,Santa Fe Klan @santa_fe_klan_473,11.5M,1.68%,Mexico,Entertainment and Music Music,3.4M,instagram,mexico,False,2024,Music,MAPPED
21,Franco Escamilla @francoescamillaoficial,11.1M,0.27%,Mexico,Entertainment and Music Actors,3.3M,instagram,mexico,False,2024,Music,MAPPED
22,GalileaMontijo @galileamontijo,10.8M,0.24%,Mexico,Fashion and Accessories family Actors Journalists,3.2M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
23,Yuliett Torres @yuliett.torres,10.2M,0.56%,Mexico,,3.1M,instagram,mexico,False,2024,NA,NA
24,Celia Lora @celi_lora,10.2M,1.32%,Mexico,Fashion Modeling Publishing,3.1M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
25,Ignacia Hernandez👑 @ignaciaa_antonia,10.1M,0.56%,Mexico,Fashion and Accessories Actors,3M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
26,Kate del Castillo @katedelcastillo,10.1M,0.18%,Mexico,Actors,3M,instagram,mexico,False,2024,Entertainment,MAPPED
27,Vegas Dave 🏈⚾️🏀🏒 @itsvegasdave,9.9M,1.1%,Mexico,Sports Finance Auto and Vehicles Business and Finance,3M,instagram,mexico,False,2024,Sports,MAPPED
28,Christian Nodal 🇲🇽 🌵💚 @nodal,9.7M,2.26%,Mexico,Music,2.9M,instagram,mexico,False,2024,Music,MAPPED
29,Lesslie Polinesia @ppteamlesslie,9.7M,6.26%,Mexico,family Fashion and Accessories Actors Modeling,2.9M,instagram,mexico,False,2024,Beauty&Fashion,MAPPED
30,Tio Tequila @adekunlegold,9.6M,0.42%,Mexico,Entertainment and Music Music Entertainment Singer,2.9M,instagram,mexico,False,2024,Music,MAPPED
31,Babo Cartel de santa @babo_cartel,9.6M,3.39%,Mexico,Music Piercing,2.9M,instagram,mexico,False,2024,Music,MAPPED
