rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status
1,Julemanden fra Skive @julemandenfraskive,2.1M,-,Denmark,Entertainment and Music,630K,tiktok,denmark,False,2024,Music,MAPPED
2,"Sav • PharmD, IBCLC @rx0rcist",1.3M,1.4%,Denmark,Product Showcase Education Finance,390K,tiktok,denmark,False,2024,Beauty&Fashion,MAPPED
3,لمبة Lampa @lampa_gaming,1.3M,-,Denmark,Games,390K,tiktok,denmark,False,2024,Tech&Gaming,MAPPED
4,Kelly Louise Killjoy @kellylouisekilljoy,1.2M,0.1%,Denmark,Fashion and Accessories,360K,tiktok,denmark,False,2024,Beauty&Fashion,MAPPED
5,Lukas Graham @lukasgraham,981K,-,Denmark,Entertainment and Music,294.3K,tiktok,denmark,False,2024,Music,MAPPED
6,Stanley @stanley.mov,942.6K,-,Denmark,,282.8K,tiktok,denmark,False,2024,NA,NA
7,Brianmengel @brianmengel,830.9K,-,Denmark,Sports,249.3K,tiktok,denmark,False,2024,Sports,MAPPED
8,fidget._.toys @www.fidget._.toys,802K,-,Denmark,,240.6K,tiktok,denmark,False,2024,NA,NA
9,Leona Nørskov Jørgen @norskovmusic,695.4K,0.1%,Denmark,,208.6K,tiktok,denmark,False,2024,NA,NA
10,Missenell @missenell,689.5K,-,Denmark,,206.9K,tiktok,denmark,False,2024,NA,NA
11,ana @ana.artzz,640.2K,2.5%,Denmark,,192.1K,tiktok,denmark,False,2024,NA,NA
12,Alexander Clausen @alexanderclausen11,591.2K,-,Denmark,,177.4K,tiktok,denmark,False,2024,NA,NA
13,blue_blood_cfc 🐢 @blue_blood_cfc,527.6K,0.2%,Denmark,Sports,158.3K,tiktok,denmark,False,2024,Sports,MAPPED
14,T @migthbelookingfor,486.1K,-,Denmark,,145.8K,tiktok,denmark,False,2024,NA,NA
15,Michael Linnet @michaellinnet,452.6K,-,Denmark,,135.8K,tiktok,denmark,False,2024,NA,NA
16,Tonsser @tonsser,441.3K,-,Denmark,Sports,132.4K,tiktok,denmark,False,2024,Sports,MAPPED
17,Danish @danish_official33,407.2K,-,Denmark,,122.2K,tiktok,denmark,False,2024,NA,NA
18,ILHAN @turkprotiktok,403.8K,0.2%,Denmark,,121.1K,tiktok,denmark,False,2024,NA,NA
19,꧁𝐀𝐜𝐓𝐢𝐕𝐨꧂ @xx_.tae_hyung,384.7K,-,Denmark,,115.4K,tiktok,denmark,False,2024,NA,NA
20,Crainer @crainer,382K,0.1%,Denmark,,114.6K,tiktok,denmark,False,2024,NA,NA
21,Twitchin_Plays @twitchin_plays,375K,-,Denmark,,112.5K,tiktok,denmark,False,2024,NA,NA
22,abstract eco-artist @rachelmishaelstudio,364.9K,-,Denmark,Arts and Crafts,109.5K,tiktok,denmark,False,2024,Lifestyle,MAPPED
23,ariakaltun @ariakaltun,361.9K,0.3%,Denmark,Fashion and Accessories Photography,108.6K,tiktok,denmark,False,2024,Beauty&Fashion,MAPPED
24,Oumar Koné 🇩🇰🇨🇮🇧🇷 @oumarkone882,357K,-,Denmark,,107.1K,tiktok,denmark,False,2024,NA,NA
25,Copenhagen Bandit @copenhagenbandit420,354.8K,0.4%,Denmark,Entertainment and Music,106.4K,tiktok,denmark,False,2024,Music,MAPPED
26,Lalee Records @laleerecords,337.9K,-,Denmark,,101.4K,tiktok,denmark,False,2024,NA,NA
27,陈文龙 @wenniedapoo,314.5K,0.2%,Denmark,,94.4K,tiktok,denmark,False,2024,NA,NA
28,Hubertthegolden @hubertthegoldenretriever,314.3K,-,Denmark,,94.3K,tiktok,denmark,False,2024,NA,NA
29,Mathilde & Rosa @mathildeandrosa,304.1K,1.6%,Denmark,Entertainment and Music,91.2K,tiktok,denmark,False,2024,Music,MAPPED
30,Monty & Molly @montyandmolly,299.2K,-,Denmark,Pets,89.8K,tiktok,denmark,False,2024,Lifestyle,MAPPED
31,KRINGE @_kringe_,283.2K,-,Denmark,,85K,tiktok,denmark,False,2024,NA,NA
32,Irich Denmark @iuynsm,278.2K,2.8%,Denmark,,83.5K,tiktok,denmark,False,2024,NA,NA
33,Lava Dali @melissa4.da,276.2K,-,Denmark,,82.9K,tiktok,denmark,False,2024,NA,NA
34,D A N İ S K A 😈 @daniskayedek,269.2K,-,Denmark,,80.8K,tiktok,denmark,False,2024,NA,NA
35,Rasmus Schandorff @schandiii,262.9K,-,Denmark,,78.9K,tiktok,denmark,False,2024,NA,NA
36,WTF Is Fashion @wtfisfashion,262.8K,-,Denmark,Fashion and Accessories,78.8K,tiktok,denmark,False,2024,Beauty&Fashion,MAPPED
37,Road to 500k😎 @jokes_and._memes,257.5K,-,Denmark,,77.3K,tiktok,denmark,False,2024,NA,NA
38,Peddey @peddey,254K,-,Denmark,Fashion and Accessories,76.2K,tiktok,denmark,False,2024,Beauty&Fashion,MAPPED
39,M.AlMahdi🩺 @m.al.mahdi,250.8K,0.2%,Denmark,Education,75.2K,tiktok,denmark,False,2024,Knowledge&Info,MAPPED
40,Kasper @kaspermoose,237.3K,0.3%,Denmark,Travel Arts and Crafts Fashion and Accessories,71.2K,tiktok,denmark,False,2024,Beauty&Fashion,MAPPED
41,Joel Hyrland @joeladamhyrland,223.2K,1.4%,Denmark,Funny,67K,tiktok,denmark,False,2024,Entertainment,MAPPED
42,Idk lol @justxaxel,217.6K,-,Denmark,Games,65.3K,tiktok,denmark,False,2024,Tech&Gaming,MAPPED
43,Filippa @filippareuter,205.5K,-,Denmark,Life and Society,61.7K,tiktok,denmark,False,2024,Knowledge&Info,MAPPED
44,Cecilie Lind @clind1,193.8K,-,Denmark,Sports,58.1K,tiktok,denmark,False,2024,Sports,MAPPED
45,Unisport @unisportstore,187.3K,0.2%,Denmark,,56.2K,tiktok,denmark,False,2024,NA,NA
46,Kira-Sofie Møller Nielsen @kiraofficial_,181.6K,-,Denmark,Entertainment and Music,54.5K,tiktok,denmark,False,2024,Music,MAPPED
47,MayMcg @maymcg,174K,-,Denmark,,52.2K,tiktok,denmark,False,2024,NA,NA
48,Marcusmnielsen @marcusmnielsen,170.9K,-,Denmark,Outdoor Activity,51.3K,tiktok,denmark,False,2024,Sports,MAPPED
49,andersandenmatthesen @andersandenmatthesen,157.3K,0.2%,Denmark,,47.2K,tiktok,denmark,False,2024,NA,NA
50,Thomas Lindegaard Madsen @captainthomas_officiall,155.9K,0.6%,Denmark,,46.8K,tiktok,denmark,False,2024,NA,NA
51,Ceciliesigg @ceciliesigg123,155.1K,0.1%,Denmark,,46.5K,tiktok,denmark,False,2024,NA,NA
52,Cyanide and happinessfp @cyanide.and.happinessfpp,152.6K,-,Denmark,Video Gaming,45.8K,tiktok,denmark,False,2024,Tech&Gaming,MAPPED
53,Patrick Will @patrick__will,152.4K,-,Denmark,,45.7K,tiktok,denmark,False,2024,NA,NA
54,The.Simpsons_Videos @the.simpsons_videos,150.8K,-,Denmark,,45.2K,tiktok,denmark,False,2024,NA,NA
55,∂αииγ @danny.sn16,150.1K,-,Denmark,Fitness and Health,45K,tiktok,denmark,False,2024,Sports,MAPPED
56,Nasty Turbo enjoyer @horrocitty,148K,-,Denmark,Animation and Cosplay,44.4K,tiktok,denmark,False,2024,Tech&Gaming,MAPPED
57,Simone_Christensen @simone_christensen1,144.9K,-,Denmark,Fitness and Health,43.5K,tiktok,denmark,False,2024,Sports,MAPPED
58,DanishOo❤ @hidayat_danish,144.6K,-,Denmark,,43.4K,tiktok,denmark,False,2024,NA,NA
59,"Danish aliaho 110, @danishaliaho110",144.5K,-,Denmark,,43.4K,tiktok,denmark,False,2024,NA,NA
60,RasmusBartender @rasmusbartender,143.3K,-,Denmark,,43K,tiktok,denmark,False,2024,NA,NA
61,Samlemum @salomonstampe,141.1K,0.5%,Denmark,,42.3K,tiktok,denmark,False,2024,NA,NA
62,✨preppy✨ @x.love_wqq.x,141K,-,Denmark,,42.3K,tiktok,denmark,False,2024,NA,NA
63,Victor Rosborg @victorrosborg,140.3K,0.4%,Denmark,,42.1K,tiktok,denmark,False,2024,NA,NA
64,Sarah💚 @saraheplesner,139.8K,-,Denmark,,41.9K,tiktok,denmark,False,2024,NA,NA
65,Aija @aija_vil,138.3K,-,Denmark,,41.5K,tiktok,denmark,False,2024,NA,NA
66,LouLiving @louisebjerre,137.8K,-,Denmark,Fashion and Accessories,41.3K,tiktok,denmark,False,2024,Beauty&Fashion,MAPPED
67,Tiny_Jekylland_ @lichts_friends,130.6K,-,Denmark,,39.2K,tiktok,denmark,False,2024,NA,NA
68,Tobias Vermund💎 @let_me_dream,128.7K,-,Denmark,Sports,38.6K,tiktok,denmark,False,2024,Sports,MAPPED
69,"Tak for 1,5M likes @nicklaskany",127K,-,Denmark,Automotive,38.1K,tiktok,denmark,False,2024,Tech&Gaming,MAPPED
70,Lady Natalia @sermamayviajera,121.8K,-,Denmark,,36.5K,tiktok,denmark,False,2024,NA,NA
71,CAMILLA FREDERIKKE @camillafrederikke,117.9K,-,Denmark,,35.4K,tiktok,denmark,False,2024,NA,NA
72,King of Cringe Content @joshibyjoshi,108.7K,-,Denmark,Entertainment and Music,32.6K,tiktok,denmark,False,2024,Music,MAPPED
73,Mathilde Olsen @mathildeolsennn,106.2K,0.4%,Denmark,Fashion and Accessories,31.9K,tiktok,denmark,False,2024,Beauty&Fashion,MAPPED
74,Abdi Shawarma @abdi.shawarma,103.8K,0.7%,Denmark,,31.1K,tiktok,denmark,False,2024,NA,NA
75,KavitaKhadka @kabita_khadka,103K,0.1%,Denmark,,30.9K,tiktok,denmark,False,2024,NA,NA
76,Ditte Jochumsen @dittepip,98.7K,-,Denmark,,29.6K,tiktok,denmark,False,2024,NA,NA
